question_id,Answer,Confidence,raw,error,tok_in,tok_out,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_54_20,140.0,0.35,"```json
[
  {""min"": 130, ""max"": 150, ""confidence"": 0.35},
  {""min"": 150, ""max"": 170, ""confidence"": 0.30},
  {""min"": 110, ""max"": 130, ""confidence"": 0.20},
  {""min"": 170, ""max"": 190, ""confidence"": 0.12},
  {""min"": 90, ""max"": 110, ""confidence"": 0.03}
]
```",,1716,121,54.jpg,10,180.0,20,5
wgd_spd_54_40,150.0,0.45,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.45},
  {""min"": 170, ""max"": 210, ""confidence"": 0.35},
  {""min"": 110, ""max"": 150, ""confidence"": 0.20}
]
```",,1716,77,54.jpg,20,180.0,40,3
wgd_spd_55_02,111.0,0.18,"```json
[
  {""min"": 110, ""max"": 112, ""confidence"": 0.18},
  {""min"": 112, ""max"": 114, ""confidence"": 0.16},
  {""min"": 108, ""max"": 110, ""confidence"": 0.15},
  {""min"": 114, ""max"": 116, ""confidence"": 0.14},
  {""min"": 106, ""max"": 108, ""confidence"": 0.12},
  {""min"": 116, ""max"": 118, ""confidence"": 0.10},
  {""min"": 104, ""max"": 106, ""confidence"": 0.08},
  {""min"": 118, ""max"": 120, ""confidence"": 0.05},
  {""min"": 102, ""max"": 104, ""confidence"": 0.01},
  {""min"": 120, ""max"": 122, ""confidence"": 0.01}
]
```",,1716,231,55.jpg,1,120.0,2,10
wgd_spd_55_10,115.0,0.25,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.25},
  {""min"": 120, ""max"": 130, ""confidence"": 0.22},
  {""min"": 100, ""max"": 110, ""confidence"": 0.18},
  {""min"": 130, ""max"": 140, ""confidence"": 0.15},
  {""min"": 90, ""max"": 100, ""confidence"": 0.10},
  {""min"": 140, ""max"": 150, ""confidence"": 0.05},
  {""min"": 80, ""max"": 90, ""confidence"": 0.03},
  {""min"": 150, ""max"": 160, ""confidence"": 0.01},
  {""min"": 160, ""max"": 170, ""confidence"": 0.005},
  {""min"": 70, ""max"": 80, ""confidence"": 0.002}
]
```",,1716,231,55.jpg,5,120.0,10,10
wgd_spd_55_20,120.0,0.35,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.35},
  {""min"": 130, ""max"": 150, ""confidence"": 0.30},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 150, ""max"": 170, ""confidence"": 0.10},
  {""min"": 70, ""max"": 90, ""confidence"": 0.05}
]
```",,1716,121,55.jpg,10,120.0,20,5
wgd_spd_55_40,130.0,0.45,"```json
[
  {""min"": 110, ""max"": 150, ""confidence"": 0.45},
  {""min"": 150, ""max"": 190, ""confidence"": 0.35},
  {""min"": 90, ""max"": 130, ""confidence"": 0.20}
]
```",,1716,77,55.jpg,20,120.0,40,3
wgd_spd_56_02,161.0,0.18,"```json
[
  {""min"": 160, ""max"": 162, ""confidence"": 0.18},
  {""min"": 158, ""max"": 160, ""confidence"": 0.16},
  {""min"": 162, ""max"": 164, ""confidence"": 0.15},
  {""min"": 156, ""max"": 158, ""confidence"": 0.14},
  {""min"": 164, ""max"": 166, ""confidence"": 0.12},
  {""min"": 154, ""max"": 156, ""confidence"": 0.10},
  {""min"": 166, ""max"": 168, ""confidence"": 0.08},
  {""min"": 152, ""max"": 154, ""confidence"": 0.04},
  {""min"": 168, ""max"": 170, ""confidence"": 0.02},
  {""min"": 150, ""max"": 152, ""confidence"": 0.01}
]
```",,1716,231,56.jpg,1,144.0,2,10
wgd_spd_56_10,165.0,0.25,"```json
[
  {""min"": 160, ""max"": 170, ""confidence"": 0.25},
  {""min"": 150, ""max"": 160, ""confidence"": 0.22},
  {""min"": 170, ""max"": 180, ""confidence"": 0.20},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 180, ""max"": 190, ""confidence"": 0.10},
  {""min"": 130, ""max"": 140, ""confidence"": 0.04},
  {""min"": 190, ""max"": 200, ""confidence"": 0.02},
  {""min"": 120, ""max"": 130, ""confidence"": 0.01},
  {""min"": 200, ""max"": 210, ""confidence"": 0.005},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005}
]
```",,1716,231,56.jpg,5,144.0,10,10
wgd_spd_56_20,170.0,0.35,"```json
[
  {""min"": 160, ""max"": 180, ""confidence"": 0.35},
  {""min"": 140, ""max"": 160, ""confidence"": 0.30},
  {""min"": 180, ""max"": 200, ""confidence"": 0.20},
  {""min"": 120, ""max"": 140, ""confidence"": 0.10},
  {""min"": 200, ""max"": 220, ""confidence"": 0.05}
]
```",,1716,121,56.jpg,10,144.0,20,5
wgd_spd_56_40,180.0,0.45,"```json
[
  {""min"": 160, ""max"": 200, ""confidence"": 0.45},
  {""min"": 150, ""max"": 190, ""confidence"": 0.35},
  {""min"": 170, ""max"": 210, ""confidence"": 0.20}
]
```",,1716,77,56.jpg,20,144.0,40,3
wgd_spd_57_02,161.0,0.18,"```json
[
  {""min"": 160, ""max"": 162, ""confidence"": 0.18},
  {""min"": 158, ""max"": 160, ""confidence"": 0.16},
  {""min"": 162, ""max"": 164, ""confidence"": 0.15},
  {""min"": 156, ""max"": 158, ""confidence"": 0.13},
  {""min"": 164, ""max"": 166, ""confidence"": 0.12},
  {""min"": 154, ""max"": 156, ""confidence"": 0.10},
  {""min"": 166, ""max"": 168, ""confidence"": 0.08},
  {""min"": 152, ""max"": 154, ""confidence"": 0.05},
  {""min"": 168, ""max"": 170, ""confidence"": 0.02},
  {""min"": 150, ""max"": 152, ""confidence"": 0.01}
]
```",,1716,231,57.jpg,1,159.0,2,10
wgd_spd_57_10,165.0,0.25,"```json
[
  {""min"": 160, ""max"": 170, ""confidence"": 0.25},
  {""min"": 150, ""max"": 160, ""confidence"": 0.22},
  {""min"": 170, ""max"": 180, ""confidence"": 0.20},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 180, ""max"": 190, ""confidence"": 0.10},
  {""min"": 130, ""max"": 140, ""confidence"": 0.04},
  {""min"": 190, ""max"": 200, ""confidence"": 0.02},
  {""min"": 120, ""max"": 130, ""confidence"": 0.01},
  {""min"": 200, ""max"": 210, ""confidence"": 0.005},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005}
]
```",,1716,231,57.jpg,5,159.0,10,10
wgd_spd_57_20,160.0,0.35,"```json
[
  {""min"": 150, ""max"": 170, ""confidence"": 0.35},
  {""min"": 170, ""max"": 190, ""confidence"": 0.30},
  {""min"": 130, ""max"": 150, ""confidence"": 0.20},
  {""min"": 190, ""max"": 210, ""confidence"": 0.10},
  {""min"": 110, ""max"": 130, ""confidence"": 0.05}
]
```",,1716,121,57.jpg,10,159.0,20,5
wgd_spd_57_40,170.0,0.45,"```json
[
  {""min"": 150, ""max"": 190, ""confidence"": 0.45},
  {""min"": 190, ""max"": 230, ""confidence"": 0.35},
  {""min"": 110, ""max"": 150, ""confidence"": 0.20}
]
```",,1716,77,57.jpg,20,159.0,40,3
wgd_spd_58_02,181.0,0.18,"```json
[
  {""min"": 180, ""max"": 182, ""confidence"": 0.18},
  {""min"": 178, ""max"": 180, ""confidence"": 0.16},
  {""min"": 182, ""max"": 184, ""confidence"": 0.15},
  {""min"": 176, ""max"": 178, ""confidence"": 0.13},
  {""min"": 184, ""max"": 186, ""confidence"": 0.12},
  {""min"": 174, ""max"": 176, ""confidence"": 0.10},
  {""min"": 186, ""max"": 188, ""confidence"": 0.08},
  {""min"": 172, ""max"": 174, ""confidence"": 0.05},
  {""min"": 188, ""max"": 190, ""confidence"": 0.02},
  {""min"": 170, ""max"": 172, ""confidence"": 0.01}
]
```",,1716,231,58.jpg,1,165.0,2,10
wgd_spd_58_10,185.0,0.25,"```json
[
  {""min"": 180, ""max"": 190, ""confidence"": 0.25},
  {""min"": 170, ""max"": 180, ""confidence"": 0.22},
  {""min"": 190, ""max"": 200, ""confidence"": 0.20},
  {""min"": 160, ""max"": 170, ""confidence"": 0.15},
  {""min"": 200, ""max"": 210, ""confidence"": 0.10},
  {""min"": 150, ""max"": 160, ""confidence"": 0.04},
  {""min"": 210, ""max"": 220, ""confidence"": 0.02},
  {""min"": 140, ""max"": 150, ""confidence"": 0.01},
  {""min"": 220, ""max"": 230, ""confidence"": 0.01},
  {""min"": 130, ""max"": 140, ""confidence"": 0.00}
]
```",,1716,231,58.jpg,5,165.0,10,10
wgd_spd_58_20,190.0,0.35,"```json
[
  {""min"": 180, ""max"": 200, ""confidence"": 0.35},
  {""min"": 200, ""max"": 220, ""confidence"": 0.30},
  {""min"": 160, ""max"": 180, ""confidence"": 0.20},
  {""min"": 220, ""max"": 240, ""confidence"": 0.12},
  {""min"": 140, ""max"": 160, ""confidence"": 0.03}
]
```",,1716,121,58.jpg,10,165.0,20,5
wgd_spd_58_40,200.0,0.45,"```json
[
  {""min"": 180, ""max"": 220, ""confidence"": 0.45},
  {""min"": 220, ""max"": 260, ""confidence"": 0.35},
  {""min"": 140, ""max"": 180, ""confidence"": 0.20}
]
```",,1716,77,58.jpg,20,165.0,40,3
wgd_spd_59_02,121.0,0.18,"```json
[
  {""min"": 120, ""max"": 122, ""confidence"": 0.18},
  {""min"": 118, ""max"": 120, ""confidence"": 0.16},
  {""min"": 122, ""max"": 124, ""confidence"": 0.15},
  {""min"": 116, ""max"": 118, ""confidence"": 0.13},
  {""min"": 124, ""max"": 126, ""confidence"": 0.12},
  {""min"": 114, ""max"": 116, ""confidence"": 0.10},
  {""min"": 126, ""max"": 128, ""confidence"": 0.08},
  {""min"": 112, ""max"": 114, ""confidence"": 0.04},
  {""min"": 128, ""max"": 130, ""confidence"": 0.02},
  {""min"": 110, ""max"": 112, ""confidence"": 0.02}
]
```",,1716,231,59.jpg,1,138.0,2,10
wgd_spd_59_10,125.0,0.25,"```json
[
  {""min"": 120, ""max"": 130, ""confidence"": 0.25},
  {""min"": 130, ""max"": 140, ""confidence"": 0.22},
  {""min"": 110, ""max"": 120, ""confidence"": 0.18},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 100, ""max"": 110, ""confidence"": 0.10},
  {""min"": 150, ""max"": 160, ""confidence"": 0.05},
  {""min"": 90, ""max"": 100, ""confidence"": 0.03},
  {""min"": 160, ""max"": 170, ""confidence"": 0.01},
  {""min"": 80, ""max"": 90, ""confidence"": 0.005},
  {""min"": 170, ""max"": 180, ""confidence"": 0.002}
]
```",,1716,231,59.jpg,5,138.0,10,10
wgd_spd_59_20,130.0,0.45,"```json
[
  {""min"": 120, ""max"": 140, ""confidence"": 0.45},
  {""min"": 140, ""max"": 160, ""confidence"": 0.35},
  {""min"": 100, ""max"": 120, ""confidence"": 0.12},
  {""min"": 160, ""max"": 180, ""confidence"": 0.06},
  {""min"": 80, ""max"": 100, ""confidence"": 0.02}
]
```",,1716,121,59.jpg,10,138.0,20,5
wgd_spd_59_40,150.0,0.45,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.45},
  {""min"": 110, ""max"": 150, ""confidence"": 0.35},
  {""min"": 150, ""max"": 190, ""confidence"": 0.20}
]
```",,1716,77,59.jpg,20,138.0,40,3
wgd_spd_60_02,111.0,0.18,"```json
[
  {""min"": 110, ""max"": 112, ""confidence"": 0.18},
  {""min"": 112, ""max"": 114, ""confidence"": 0.16},
  {""min"": 108, ""max"": 110, ""confidence"": 0.15},
  {""min"": 114, ""max"": 116, ""confidence"": 0.14},
  {""min"": 106, ""max"": 108, ""confidence"": 0.12},
  {""min"": 116, ""max"": 118, ""confidence"": 0.10},
  {""min"": 104, ""max"": 106, ""confidence"": 0.08},
  {""min"": 118, ""max"": 120, ""confidence"": 0.04},
  {""min"": 102, ""max"": 104, ""confidence"": 0.02},
  {""min"": 120, ""max"": 122, ""confidence"": 0.01}
]
```",,1716,231,60.jpg,1,114.0,2,10
wgd_spd_60_10,115.0,0.25,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.25},
  {""min"": 100, ""max"": 110, ""confidence"": 0.20},
  {""min"": 120, ""max"": 130, ""confidence"": 0.20},
  {""min"": 90, ""max"": 100, ""confidence"": 0.12},
  {""min"": 130, ""max"": 140, ""confidence"": 0.10},
  {""min"": 80, ""max"": 90, ""confidence"": 0.05},
  {""min"": 140, ""max"": 150, ""confidence"": 0.04},
  {""min"": 70, ""max"": 80, ""confidence"": 0.02},
  {""min"": 150, ""max"": 160, ""confidence"": 0.01},
  {""min"": 160, ""max"": 170, ""confidence"": 0.01}
]
```",,1716,231,60.jpg,5,114.0,10,10
wgd_spd_60_20,120.0,0.35,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.35},
  {""min"": 130, ""max"": 150, ""confidence"": 0.30},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 150, ""max"": 170, ""confidence"": 0.12},
  {""min"": 170, ""max"": 190, ""confidence"": 0.03}
]
```",,1716,121,60.jpg,10,114.0,20,5
wgd_spd_60_40,130.0,0.45,"```json
[
  {""min"": 110, ""max"": 150, ""confidence"": 0.45},
  {""min"": 90, ""max"": 130, ""confidence"": 0.35},
  {""min"": 130, ""max"": 170, ""confidence"": 0.20}
]
```",,1716,77,60.jpg,20,114.0,40,3
wgd_spd_61_02,161.0,0.18,"```json
[
  {""min"": 160, ""max"": 162, ""confidence"": 0.18},
  {""min"": 158, ""max"": 160, ""confidence"": 0.16},
  {""min"": 162, ""max"": 164, ""confidence"": 0.15},
  {""min"": 156, ""max"": 158, ""confidence"": 0.14},
  {""min"": 164, ""max"": 166, ""confidence"": 0.12},
  {""min"": 154, ""max"": 156, ""confidence"": 0.10},
  {""min"": 166, ""max"": 168, ""confidence"": 0.08},
  {""min"": 152, ""max"": 154, ""confidence"": 0.04},
  {""min"": 168, ""max"": 170, ""confidence"": 0.02},
  {""min"": 150, ""max"": 152, ""confidence"": 0.01}
]
```",,1716,231,61.jpg,1,125.0,2,10
wgd_spd_61_10,165.0,0.25,"```json
[
  {""min"": 160, ""max"": 170, ""confidence"": 0.25},
  {""min"": 170, ""max"": 180, ""confidence"": 0.23},
  {""min"": 150, ""max"": 160, ""confidence"": 0.20},
  {""min"": 180, ""max"": 190, ""confidence"": 0.15},
  {""min"": 140, ""max"": 150, ""confidence"": 0.10},
  {""min"": 190, ""max"": 200, ""confidence"": 0.04},
  {""min"": 130, ""max"": 140, ""confidence"": 0.02},
  {""min"": 200, ""max"": 210, ""confidence"": 0.01},
  {""min"": 120, ""max"": 130, ""confidence"": 0.00},
  {""min"": 210, ""max"": 220, ""confidence"": 0.00}
]
```",,1716,231,61.jpg,5,125.0,10,10
wgd_spd_61_20,170.0,0.35,"```json
[
  {""min"": 160, ""max"": 180, ""confidence"": 0.35},
  {""min"": 140, ""max"": 160, ""confidence"": 0.30},
  {""min"": 180, ""max"": 200, ""confidence"": 0.20},
  {""min"": 120, ""max"": 140, ""confidence"": 0.10},
  {""min"": 200, ""max"": 220, ""confidence"": 0.05}
]
```",,1716,121,61.jpg,10,125.0,20,5
wgd_spd_61_40,180.0,0.45,"```json
[
  {""min"": 160, ""max"": 200, ""confidence"": 0.45},
  {""min"": 170, ""max"": 210, ""confidence"": 0.35},
  {""min"": 150, ""max"": 190, ""confidence"": 0.20}
]
```",,1716,77,61.jpg,20,125.0,40,3
wgd_spd_62_02,121.0,0.18,"```json
[
  {""min"": 120, ""max"": 122, ""confidence"": 0.18},
  {""min"": 118, ""max"": 120, ""confidence"": 0.16},
  {""min"": 122, ""max"": 124, ""confidence"": 0.14},
  {""min"": 116, ""max"": 118, ""confidence"": 0.12},
  {""min"": 124, ""max"": 126, ""confidence"": 0.10},
  {""min"": 114, ""max"": 116, ""confidence"": 0.08},
  {""min"": 126, ""max"": 128, ""confidence"": 0.06},
  {""min"": 112, ""max"": 114, ""confidence"": 0.05},
  {""min"": 128, ""max"": 130, ""confidence"": 0.04},
  {""min"": 130, ""max"": 132, ""confidence"": 0.03}
]
```",,1716,231,62.jpg,1,113.0,2,10
wgd_spd_62_10,125.0,0.25,"```json
[
  {""min"": 120, ""max"": 130, ""confidence"": 0.25},
  {""min"": 130, ""max"": 140, ""confidence"": 0.22},
  {""min"": 110, ""max"": 120, ""confidence"": 0.18},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 100, ""max"": 110, ""confidence"": 0.10},
  {""min"": 150, ""max"": 160, ""confidence"": 0.05},
  {""min"": 160, ""max"": 170, ""confidence"": 0.03},
  {""min"": 90, ""max"": 100, ""confidence"": 0.01},
  {""min"": 170, ""max"": 180, ""confidence"": 0.005},
  {""min"": 80, ""max"": 90, ""confidence"": 0.002}
]
```",,1716,231,62.jpg,5,113.0,10,10
wgd_spd_62_20,120.0,0.35,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.35},
  {""min"": 130, ""max"": 150, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 150, ""max"": 170, ""confidence"": 0.12},
  {""min"": 90, ""max"": 110, ""confidence"": 0.03}
]
```",,1716,121,62.jpg,10,113.0,20,5
wgd_spd_62_40,140.0,0.5,"```json
[
  {""min"": 120, ""max"": 160, ""confidence"": 0.5},
  {""min"": 110, ""max"": 150, ""confidence"": 0.3},
  {""min"": 130, ""max"": 170, ""confidence"": 0.2}
]
```",,1716,77,62.jpg,20,113.0,40,3
wgd_spd_63_02,111.0,0.18,"```json
[
  {""min"": 110, ""max"": 112, ""confidence"": 0.18},
  {""min"": 108, ""max"": 110, ""confidence"": 0.16},
  {""min"": 112, ""max"": 114, ""confidence"": 0.15},
  {""min"": 106, ""max"": 108, ""confidence"": 0.14},
  {""min"": 114, ""max"": 116, ""confidence"": 0.12},
  {""min"": 104, ""max"": 106, ""confidence"": 0.10},
  {""min"": 116, ""max"": 118, ""confidence"": 0.08},
  {""min"": 102, ""max"": 104, ""confidence"": 0.04},
  {""min"": 118, ""max"": 120, ""confidence"": 0.02},
  {""min"": 120, ""max"": 122, ""confidence"": 0.01}
]
```",,1716,231,63.jpg,1,116.0,2,10
wgd_spd_63_10,115.0,0.25,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.25},
  {""min"": 100, ""max"": 110, ""confidence"": 0.20},
  {""min"": 120, ""max"": 130, ""confidence"": 0.20},
  {""min"": 90, ""max"": 100, ""confidence"": 0.12},
  {""min"": 130, ""max"": 140, ""confidence"": 0.10},
  {""min"": 80, ""max"": 90, ""confidence"": 0.05},
  {""min"": 140, ""max"": 150, ""confidence"": 0.04},
  {""min"": 70, ""max"": 80, ""confidence"": 0.02},
  {""min"": 150, ""max"": 160, ""confidence"": 0.01},
  {""min"": 160, ""max"": 170, ""confidence"": 0.01}
]
```",,1716,231,63.jpg,5,116.0,10,10
wgd_spd_63_20,120.0,0.35,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.35},
  {""min"": 130, ""max"": 150, ""confidence"": 0.30},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 150, ""max"": 170, ""confidence"": 0.12},
  {""min"": 170, ""max"": 190, ""confidence"": 0.03}
]
```",,1716,121,63.jpg,10,116.0,20,5
wgd_spd_63_40,130.0,0.5,"```json
[
  {""min"": 110, ""max"": 150, ""confidence"": 0.5},
  {""min"": 100, ""max"": 140, ""confidence"": 0.3},
  {""min"": 120, ""max"": 160, ""confidence"": 0.2}
]
```",,1716,77,63.jpg,20,116.0,40,3
wgd_spd_64_02,131.0,0.15,"```json
[
  {""min"": 130, ""max"": 132, ""confidence"": 0.15},
  {""min"": 128, ""max"": 130, ""confidence"": 0.14},
  {""min"": 132, ""max"": 134, ""confidence"": 0.13},
  {""min"": 126, ""max"": 128, ""confidence"": 0.12},
  {""min"": 134, ""max"": 136, ""confidence"": 0.11},
  {""min"": 124, ""max"": 126, ""confidence"": 0.10},
  {""min"": 136, ""max"": 138, ""confidence"": 0.09},
  {""min"": 122, ""max"": 124, ""confidence"": 0.08},
  {""min"": 138, ""max"": 140, ""confidence"": 0.05},
  {""min"": 120, ""max"": 122, ""confidence"": 0.03}
]
```",,1716,231,64.jpg,1,125.0,2,10
wgd_spd_64_10,135.0,0.25,"```json
[
  {""min"": 130, ""max"": 140, ""confidence"": 0.25},
  {""min"": 120, ""max"": 130, ""confidence"": 0.22},
  {""min"": 140, ""max"": 150, ""confidence"": 0.20},
  {""min"": 110, ""max"": 120, ""confidence"": 0.12},
  {""min"": 150, ""max"": 160, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 160, ""max"": 170, ""confidence"": 0.03},
  {""min"": 90, ""max"": 100, ""confidence"": 0.02},
  {""min"": 170, ""max"": 180, ""confidence"": 0.01},
  {""min"": 80, ""max"": 90, ""confidence"": 0.00}
]
```",,1716,231,64.jpg,5,125.0,10,10
wgd_spd_64_20,160.0,0.35,"```json
[
  {""min"": 150, ""max"": 170, ""confidence"": 0.35},
  {""min"": 130, ""max"": 150, ""confidence"": 0.30},
  {""min"": 170, ""max"": 190, ""confidence"": 0.20},
  {""min"": 110, ""max"": 130, ""confidence"": 0.10},
  {""min"": 190, ""max"": 210, ""confidence"": 0.05}
]
```",,1716,121,64.jpg,10,125.0,20,5
wgd_spd_64_40,170.0,0.45,"```json
[
  {""min"": 150, ""max"": 190, ""confidence"": 0.45},
  {""min"": 190, ""max"": 230, ""confidence"": 0.35},
  {""min"": 110, ""max"": 150, ""confidence"": 0.20}
]
```",,1716,77,64.jpg,20,125.0,40,3
wgd_spd_65_10,125.0,0.3,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.25},
  {""min"": 120, ""max"": 130, ""confidence"": 0.30},
  {""min"": 100, ""max"": 110, ""confidence"": 0.20},
  {""min"": 130, ""max"": 140, ""confidence"": 0.15},
  {""min"": 90, ""max"": 100, ""confidence"": 0.05},
  {""min"": 140, ""max"": 150, ""confidence"": 0.03},
  {""min"": 80, ""max"": 90, ""confidence"": 0.01},
  {""min"": 150, ""max"": 160, ""confidence"": 0.01},
  {""min"": 70, ""max"": 80, ""confidence"": 0.00},
  {""min"": 160, ""max"": 170, ""confidence"": 0.00}
]
```",,1716,231,65.jpg,5,115.0,10,10
wgd_spd_65_20,120.0,0.35,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.35},
  {""min"": 130, ""max"": 150, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 150, ""max"": 170, ""confidence"": 0.10},
  {""min"": 90, ""max"": 110, ""confidence"": 0.05}
]
```",,1716,121,65.jpg,10,115.0,20,5
wgd_spd_65_40,130.0,0.65,"```json
[
  {""min"": 110, ""max"": 150, ""confidence"": 0.65},
  {""min"": 90, ""max"": 130, ""confidence"": 0.25},
  {""min"": 130, ""max"": 170, ""confidence"": 0.10}
]
```",,1716,77,65.jpg,20,115.0,40,3
wgd_spd_66_02,161.0,0.18,"```json
[
  {""min"": 160, ""max"": 162, ""confidence"": 0.18},
  {""min"": 158, ""max"": 160, ""confidence"": 0.16},
  {""min"": 162, ""max"": 164, ""confidence"": 0.15},
  {""min"": 156, ""max"": 158, ""confidence"": 0.14},
  {""min"": 164, ""max"": 166, ""confidence"": 0.12},
  {""min"": 154, ""max"": 156, ""confidence"": 0.10},
  {""min"": 166, ""max"": 168, ""confidence"": 0.08},
  {""min"": 152, ""max"": 154, ""confidence"": 0.05},
  {""min"": 168, ""max"": 170, ""confidence"": 0.01},
  {""min"": 150, ""max"": 152, ""confidence"": 0.01}
]
```",,1716,231,66.jpg,1,152.0,2,10
wgd_spd_66_10,165.0,0.25,"```json
[
  {""min"": 160, ""max"": 170, ""confidence"": 0.25},
  {""min"": 150, ""max"": 160, ""confidence"": 0.22},
  {""min"": 170, ""max"": 180, ""confidence"": 0.20},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 180, ""max"": 190, ""confidence"": 0.10},
  {""min"": 130, ""max"": 140, ""confidence"": 0.04},
  {""min"": 190, ""max"": 200, ""confidence"": 0.02},
  {""min"": 120, ""max"": 130, ""confidence"": 0.01},
  {""min"": 200, ""max"": 210, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.00}
]
```",,1716,231,66.jpg,5,152.0,10,10
wgd_spd_66_20,160.0,0.35,"```json
[
  {""min"": 150, ""max"": 170, ""confidence"": 0.35},
  {""min"": 170, ""max"": 190, ""confidence"": 0.30},
  {""min"": 130, ""max"": 150, ""confidence"": 0.20},
  {""min"": 190, ""max"": 210, ""confidence"": 0.10},
  {""min"": 110, ""max"": 130, ""confidence"": 0.05}
]
```",,1716,121,66.jpg,10,152.0,20,5
wgd_spd_66_40,170.0,0.45,"```json
[
  {""min"": 150, ""max"": 190, ""confidence"": 0.45},
  {""min"": 190, ""max"": 230, ""confidence"": 0.35},
  {""min"": 110, ""max"": 150, ""confidence"": 0.20}
]
```",,1716,77,66.jpg,20,152.0,40,3
wgd_spd_67_02,131.0,0.18,"```json
[
  {""min"": 130, ""max"": 132, ""confidence"": 0.18},
  {""min"": 128, ""max"": 130, ""confidence"": 0.16},
  {""min"": 132, ""max"": 134, ""confidence"": 0.15},
  {""min"": 126, ""max"": 128, ""confidence"": 0.13},
  {""min"": 134, ""max"": 136, ""confidence"": 0.12},
  {""min"": 124, ""max"": 126, ""confidence"": 0.10},
  {""min"": 136, ""max"": 138, ""confidence"": 0.08},
  {""min"": 122, ""max"": 124, ""confidence"": 0.05},
  {""min"": 138, ""max"": 140, ""confidence"": 0.02},
  {""min"": 120, ""max"": 122, ""confidence"": 0.01}
]
```",,1716,231,67.jpg,1,120.0,2,10
wgd_spd_67_10,135.0,0.25,"```json
[
  {""min"": 130, ""max"": 140, ""confidence"": 0.25},
  {""min"": 120, ""max"": 130, ""confidence"": 0.22},
  {""min"": 140, ""max"": 150, ""confidence"": 0.20},
  {""min"": 110, ""max"": 120, ""confidence"": 0.12},
  {""min"": 150, ""max"": 160, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 160, ""max"": 170, ""confidence"": 0.03},
  {""min"": 90, ""max"": 100, ""confidence"": 0.02},
  {""min"": 170, ""max"": 180, ""confidence"": 0.01},
  {""min"": 80, ""max"": 90, ""confidence"": 0.00}
]
```",,1716,231,67.jpg,5,120.0,10,10
wgd_spd_67_20,140.0,0.35,"```json
[
  {""min"": 130, ""max"": 150, ""confidence"": 0.35},
  {""min"": 150, ""max"": 170, ""confidence"": 0.30},
  {""min"": 110, ""max"": 130, ""confidence"": 0.20},
  {""min"": 170, ""max"": 190, ""confidence"": 0.10},
  {""min"": 90, ""max"": 110, ""confidence"": 0.05}
]
```",,1716,121,67.jpg,10,120.0,20,5
wgd_spd_67_40,150.0,0.45,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.45},
  {""min"": 170, ""max"": 210, ""confidence"": 0.35},
  {""min"": 110, ""max"": 150, ""confidence"": 0.20}
]
```",,1716,77,67.jpg,20,120.0,40,3
wgd_spd_68_02,106.0,0.18,"```json
[
  {""min"": 105, ""max"": 107, ""confidence"": 0.18},
  {""min"": 107, ""max"": 109, ""confidence"": 0.16},
  {""min"": 103, ""max"": 105, ""confidence"": 0.14},
  {""min"": 109, ""max"": 111, ""confidence"": 0.12},
  {""min"": 101, ""max"": 103, ""confidence"": 0.10},
  {""min"": 111, ""max"": 113, ""confidence"": 0.08},
  {""min"": 99, ""max"": 101, ""confidence"": 0.06},
  {""min"": 113, ""max"": 115, ""confidence"": 0.05},
  {""min"": 97, ""max"": 99, ""confidence"": 0.04},
  {""min"": 115, ""max"": 117, ""confidence"": 0.03}
]
```",,1716,231,68.jpg,1,113.0,2,10
