question_id,Answer,Confidence,raw,error,tok_in,tok_out,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_38_02,141.0,0.15,"[{""min"": 140, ""max"": 142, ""confidence"": 0.15}, {""min"": 138, ""max"": 140, ""confidence"": 0.13}, {""min"": 142, ""max"": 144, ""confidence"": 0.12}, {""min"": 136, ""max"": 138, ""confidence"": 0.1}, {""min"": 144, ""max"": 146, ""confidence"": 0.09}, {""min"": 134, ""max"": 136, ""confidence"": 0.08}, {""min"": 146, ""max"": 148, ""confidence"": 0.07}, {""min"": 132, ""max"": 134, ""confidence"": 0.06}, {""min"": 148, ""max"": 150, ""confidence"": 0.05}, {""min"": 130, ""max"": 132, ""confidence"": 0.05}]",,2020,201,38.jpg,1,120.0,2,10
wgd_spd_38_10,145.0,0.15,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 150, ""max"": 160, ""confidence"": 0.12}, {""min"": 130, ""max"": 140, ""confidence"": 0.11}, {""min"": 160, ""max"": 170, ""confidence"": 0.10}, {""min"": 120, ""max"": 130, ""confidence"": 0.09}, {""min"": 170, ""max"": 180, ""confidence"": 0.08}, {""min"": 180, ""max"": 190, ""confidence"": 0.07}, {""min"": 110, ""max"": 120, ""confidence"": 0.06}, {""min"": 190, ""max"": 200, ""confidence"": 0.05}, {""min"": 100, ""max"": 110, ""confidence"": 0.04}]",,2020,201,38.jpg,5,120.0,10,10
wgd_spd_38_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.23}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 160, ""max"": 180, ""confidence"": 0.18}, {""min"": 120, ""max"": 140, ""confidence"": 0.14}]",,2020,101,38.jpg,10,120.0,20,5
wgd_spd_38_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 140, ""max"": 180, ""confidence"": 0.3}, {""min"": 160, ""max"": 200, ""confidence"": 0.2}]",,2020,61,38.jpg,20,120.0,40,3
wgd_spd_39_02,133.0,0.15,"[{""min"": 132, ""max"": 134, ""confidence"": 0.15}, {""min"": 130, ""max"": 132, ""confidence"": 0.12}, {""min"": 134, ""max"": 136, ""confidence"": 0.1}, {""min"": 128, ""max"": 130, ""confidence"": 0.09}, {""min"": 136, ""max"": 138, ""confidence"": 0.08}, {""min"": 126, ""max"": 128, ""confidence"": 0.07}, {""min"": 138, ""max"": 140, ""confidence"": 0.07}, {""min"": 124, ""max"": 126, ""confidence"": 0.06}, {""min"": 140, ""max"": 142, ""confidence"": 0.06}, {""min"": 122, ""max"": 124, ""confidence"": 0.05}]",,2038,201,39.jpg,1,125.0,2,10
wgd_spd_39_10,145.0,0.25,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.03}, {""min"": 180, ""max"": 190, ""confidence"": 0.01}, {""min"": 100, ""max"": 110, ""confidence"": 0.005}, {""min"": 190, ""max"": 200, ""confidence"": 0.005}]",,2020,201,39.jpg,5,125.0,10,10
wgd_spd_39_20,140.0,0.25,"[{""min"": 130, ""max"": 150, ""confidence"": 0.25}, {""min"": 140, ""max"": 160, ""confidence"": 0.2}, {""min"": 120, ""max"": 140, ""confidence"": 0.2}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 110, ""max"": 130, ""confidence"": 0.15}]",,2038,101,39.jpg,10,125.0,20,5
wgd_spd_39_40,160.0,0.6,"[{""min"": 140, ""max"": 180, ""confidence"": 0.6}, {""min"": 120, ""max"": 160, ""confidence"": 0.3}, {""min"": 160, ""max"": 200, ""confidence"": 0.1}]",,2020,61,39.jpg,20,125.0,40,3
wgd_spd_40_02,141.0,0.15,"[{""min"": 140, ""max"": 142, ""confidence"": 0.15}, {""min"": 138, ""max"": 140, ""confidence"": 0.14}, {""min"": 142, ""max"": 144, ""confidence"": 0.12}, {""min"": 136, ""max"": 138, ""confidence"": 0.11}, {""min"": 144, ""max"": 146, ""confidence"": 0.1}, {""min"": 134, ""max"": 136, ""confidence"": 0.09}, {""min"": 146, ""max"": 148, ""confidence"": 0.08}, {""min"": 132, ""max"": 134, ""confidence"": 0.07}, {""min"": 148, ""max"": 150, ""confidence"": 0.06}, {""min"": 130, ""max"": 132, ""confidence"": 0.05}]",,2020,201,40.jpg,1,135.0,2,10
wgd_spd_40_10,155.0,0.25,"[{""min"": 130, ""max"": 140, ""confidence"": 0.15}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.25}, {""min"": 120, ""max"": 130, ""confidence"": 0.1}, {""min"": 160, ""max"": 170, ""confidence"": 0.15}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.05}, {""min"": 180, ""max"": 190, ""confidence"": 0.02}, {""min"": 190, ""max"": 200, ""confidence"": 0.01}, {""min"": 100, ""max"": 110, ""confidence"": 0.02}]",,2020,201,40.jpg,5,135.0,10,10
wgd_spd_40_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 120, ""max"": 140, ""confidence"": 0.2}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 180, ""max"": 200, ""confidence"": 0.1}]",,2020,101,40.jpg,10,135.0,20,5
wgd_spd_40_40,160.0,0.6,"[{""min"": 140, ""max"": 180, ""confidence"": 0.6}, {""min"": 120, ""max"": 160, ""confidence"": 0.25}, {""min"": 160, ""max"": 200, ""confidence"": 0.15}]",,2020,61,40.jpg,20,135.0,40,3
wgd_spd_41_02,141.0,0.15,"[{""min"": 140, ""max"": 142, ""confidence"": 0.15}, {""min"": 142, ""max"": 144, ""confidence"": 0.12}, {""min"": 144, ""max"": 146, ""confidence"": 0.1}, {""min"": 138, ""max"": 140, ""confidence"": 0.09}, {""min"": 146, ""max"": 148, ""confidence"": 0.08}, {""min"": 136, ""max"": 138, ""confidence"": 0.07}, {""min"": 148, ""max"": 150, ""confidence"": 0.07}, {""min"": 134, ""max"": 136, ""confidence"": 0.06}, {""min"": 150, ""max"": 152, ""confidence"": 0.06}, {""min"": 132, ""max"": 134, ""confidence"": 0.05}]",,2020,201,41.jpg,1,196.0,2,10
wgd_spd_41_10,145.0,0.13,"[{""min"": 140, ""max"": 150, ""confidence"": 0.13}, {""min"": 150, ""max"": 160, ""confidence"": 0.12}, {""min"": 130, ""max"": 140, ""confidence"": 0.11}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 170, ""max"": 180, ""confidence"": 0.1}, {""min"": 120, ""max"": 130, ""confidence"": 0.09}, {""min"": 180, ""max"": 190, ""confidence"": 0.08}, {""min"": 110, ""max"": 120, ""confidence"": 0.08}, {""min"": 190, ""max"": 200, ""confidence"": 0.07}, {""min"": 100, ""max"": 110, ""confidence"": 0.06}]",,2020,201,41.jpg,5,196.0,10,10
wgd_spd_41_20,150.0,0.35,"[{""min"": 140, ""max"": 160, ""confidence"": 0.35}, {""min"": 150, ""max"": 170, ""confidence"": 0.28}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 160, ""max"": 180, ""confidence"": 0.1}, {""min"": 120, ""max"": 140, ""confidence"": 0.07}]",,2020,101,41.jpg,10,196.0,20,5
wgd_spd_41_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.2}]",,2020,61,41.jpg,20,196.0,40,3
wgd_spd_42_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 122, ""max"": 124, ""confidence"": 0.12}, {""min"": 118, ""max"": 120, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.09}, {""min"": 116, ""max"": 118, ""confidence"": 0.08}, {""min"": 126, ""max"": 128, ""confidence"": 0.07}, {""min"": 114, ""max"": 116, ""confidence"": 0.06}, {""min"": 128, ""max"": 130, ""confidence"": 0.05}, {""min"": 112, ""max"": 114, ""confidence"": 0.05}, {""min"": 130, ""max"": 132, ""confidence"": 0.04}]",,2020,201,42.jpg,1,146.0,2,10
wgd_spd_42_20,130.0,0.25,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 110, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 140, ""max"": 160, ""confidence"": 0.1}]",,2020,101,42.jpg,10,146.0,20,5
wgd_spd_42_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 100, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,2020,61,42.jpg,20,146.0,40,3
wgd_spd_43_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 118, ""max"": 120, ""confidence"": 0.13}, {""min"": 122, ""max"": 124, ""confidence"": 0.12}, {""min"": 116, ""max"": 118, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.1}, {""min"": 114, ""max"": 116, ""confidence"": 0.08}, {""min"": 126, ""max"": 128, ""confidence"": 0.08}, {""min"": 112, ""max"": 114, ""confidence"": 0.06}, {""min"": 128, ""max"": 130, ""confidence"": 0.06}, {""min"": 110, ""max"": 112, ""confidence"": 0.04}]",,2020,201,43.jpg,1,106.0,2,10
wgd_spd_43_10,135.0,0.2,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 110, ""max"": 120, ""confidence"": 0.1}, {""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 90, ""max"": 100, ""confidence"": 0.05}, {""min"": 160, ""max"": 170, ""confidence"": 0.05}, {""min"": 80, ""max"": 90, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.1}]",,2020,201,43.jpg,5,106.0,10,10
wgd_spd_43_20,120.0,0.3,"[{""min"": 110, ""max"": 130, ""confidence"": 0.3}, {""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 140, ""max"": 160, ""confidence"": 0.1}]",,2020,101,43.jpg,10,106.0,20,5
wgd_spd_43_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 100, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,2020,61,43.jpg,20,106.0,40,3
wgd_spd_44_10,145.0,0.25,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.03}, {""min"": 180, ""max"": 190, ""confidence"": 0.01}, {""min"": 100, ""max"": 110, ""confidence"": 0.005}, {""min"": 190, ""max"": 200, ""confidence"": 0.005}]",,2020,201,44.jpg,5,141.0,10,10
wgd_spd_44_20,140.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.3}, {""min"": 140, ""max"": 160, ""confidence"": 0.2}, {""min"": 150, ""max"": 170, ""confidence"": 0.15}, {""min"": 160, ""max"": 180, ""confidence"": 0.1}]",,2020,101,44.jpg,10,141.0,20,5
wgd_spd_44_40,160.0,0.6,"[{""min"": 140, ""max"": 180, ""confidence"": 0.6}, {""min"": 120, ""max"": 160, ""confidence"": 0.25}, {""min"": 160, ""max"": 200, ""confidence"": 0.15}]",,2020,61,44.jpg,20,141.0,40,3
wgd_spd_45_02,141.0,0.15,"[{""min"": 140, ""max"": 142, ""confidence"": 0.15}, {""min"": 142, ""max"": 144, ""confidence"": 0.14}, {""min"": 144, ""max"": 146, ""confidence"": 0.13}, {""min"": 138, ""max"": 140, ""confidence"": 0.12}, {""min"": 146, ""max"": 148, ""confidence"": 0.11}, {""min"": 136, ""max"": 138, ""confidence"": 0.1}, {""min"": 148, ""max"": 150, ""confidence"": 0.08}, {""min"": 134, ""max"": 136, ""confidence"": 0.07}, {""min"": 150, ""max"": 152, ""confidence"": 0.06}, {""min"": 132, ""max"": 134, ""confidence"": 0.04}]",,2020,201,45.jpg,1,131.0,2,10
wgd_spd_45_10,145.0,0.25,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.03}, {""min"": 180, ""max"": 190, ""confidence"": 0.01}, {""min"": 100, ""max"": 110, ""confidence"": 0.01}, {""min"": 190, ""max"": 200, ""confidence"": 0.01}]",,2040,201,45.jpg,5,131.0,10,10
wgd_spd_45_20,150.0,0.35,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 160, ""confidence"": 0.35}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 170, ""confidence"": 0.15}, {""min"": 110, ""max"": 130, ""confidence"": 0.05}]",,2040,101,45.jpg,10,131.0,20,5
wgd_spd_45_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 120, ""max"": 160, ""confidence"": 0.3}, {""min"": 160, ""max"": 200, ""confidence"": 0.2}]",,2020,61,45.jpg,20,131.0,40,3
wgd_spd_46_10,145.0,0.17,"[{""min"": 140, ""max"": 150, ""confidence"": 0.17}, {""min"": 150, ""max"": 160, ""confidence"": 0.16}, {""min"": 160, ""max"": 170, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.12}, {""min"": 170, ""max"": 180, ""confidence"": 0.11}, {""min"": 180, ""max"": 190, ""confidence"": 0.09}, {""min"": 120, ""max"": 130, ""confidence"": 0.07}, {""min"": 190, ""max"": 200, ""confidence"": 0.05}, {""min"": 110, ""max"": 120, ""confidence"": 0.04}, {""min"": 200, ""max"": 210, ""confidence"": 0.04}]",,2020,201,46.jpg,5,162.0,10,10
wgd_spd_46_20,170.0,0.35,"[{""min"": 160, ""max"": 180, ""confidence"": 0.35}, {""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 180, ""max"": 200, ""confidence"": 0.2}, {""min"": 150, ""max"": 170, ""confidence"": 0.15}, {""min"": 170, ""max"": 190, ""confidence"": 0.05}]",,2020,101,46.jpg,10,162.0,20,5
wgd_spd_46_40,170.0,0.5,"[{""min"": 150, ""max"": 190, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,2021,61,46.jpg,20,162.0,40,3
wgd_spd_47_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 118, ""max"": 120, ""confidence"": 0.14}, {""min"": 122, ""max"": 124, ""confidence"": 0.13}, {""min"": 116, ""max"": 118, ""confidence"": 0.12}, {""min"": 124, ""max"": 126, ""confidence"": 0.11}, {""min"": 114, ""max"": 116, ""confidence"": 0.1}, {""min"": 126, ""max"": 128, ""confidence"": 0.08}, {""min"": 112, ""max"": 114, ""confidence"": 0.06}, {""min"": 128, ""max"": 130, ""confidence"": 0.05}, {""min"": 110, ""max"": 112, ""confidence"": 0.04}]",,2020,201,47.jpg,1,131.0,2,10
wgd_spd_47_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.01}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}]",,2020,201,47.jpg,5,131.0,10,10
wgd_spd_47_20,130.0,0.25,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 110, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 140, ""max"": 160, ""confidence"": 0.1}]",,2020,101,47.jpg,10,131.0,20,5
wgd_spd_47_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 110, ""max"": 150, ""confidence"": 0.3}, {""min"": 130, ""max"": 170, ""confidence"": 0.2}]",,2020,61,47.jpg,20,131.0,40,3
wgd_spd_48_02,111.0,0.14,"[{""min"": 110, ""max"": 112, ""confidence"": 0.14}, {""min"": 112, ""max"": 114, ""confidence"": 0.13}, {""min"": 108, ""max"": 110, ""confidence"": 0.12}, {""min"": 114, ""max"": 116, ""confidence"": 0.11}, {""min"": 106, ""max"": 108, ""confidence"": 0.1}, {""min"": 116, ""max"": 118, ""confidence"": 0.09}, {""min"": 104, ""max"": 106, ""confidence"": 0.08}, {""min"": 118, ""max"": 120, ""confidence"": 0.07}, {""min"": 120, ""max"": 122, ""confidence"": 0.06}, {""min"": 122, ""max"": 124, ""confidence"": 0.05}]",,2020,201,48.jpg,1,110.0,2,10
wgd_spd_48_10,115.0,0.2,"[{""min"": 110, ""max"": 120, ""confidence"": 0.2}, {""min"": 120, ""max"": 130, ""confidence"": 0.18}, {""min"": 100, ""max"": 110, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.12}, {""min"": 90, ""max"": 100, ""confidence"": 0.1}, {""min"": 140, ""max"": 150, ""confidence"": 0.08}, {""min"": 80, ""max"": 90, ""confidence"": 0.07}, {""min"": 150, ""max"": 160, ""confidence"": 0.05}, {""min"": 70, ""max"": 80, ""confidence"": 0.03}, {""min"": 160, ""max"": 170, ""confidence"": 0.02}]",,2020,201,48.jpg,5,110.0,10,10
wgd_spd_48_20,120.0,0.3,"[{""min"": 110, ""max"": 130, ""confidence"": 0.3}, {""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 100, ""max"": 120, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 90, ""max"": 110, ""confidence"": 0.1}]",,2020,101,48.jpg,10,110.0,20,5
wgd_spd_48_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 100, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,2020,61,48.jpg,20,110.0,40,3
wgd_spd_49_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 118, ""max"": 120, ""confidence"": 0.13}, {""min"": 122, ""max"": 124, ""confidence"": 0.12}, {""min"": 116, ""max"": 118, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.1}, {""min"": 114, ""max"": 116, ""confidence"": 0.08}, {""min"": 126, ""max"": 128, ""confidence"": 0.08}, {""min"": 112, ""max"": 114, ""confidence"": 0.07}, {""min"": 128, ""max"": 130, ""confidence"": 0.07}, {""min"": 110, ""max"": 112, ""confidence"": 0.06}]",,2021,201,49.jpg,1,132.0,2,10
wgd_spd_49_10,125.0,0.15,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 110, ""max"": 120, ""confidence"": 0.14}, {""min"": 130, ""max"": 140, ""confidence"": 0.13}, {""min"": 100, ""max"": 110, ""confidence"": 0.12}, {""min"": 140, ""max"": 150, ""confidence"": 0.11}, {""min"": 90, ""max"": 100, ""confidence"": 0.1}, {""min"": 150, ""max"": 160, ""confidence"": 0.08}, {""min"": 80, ""max"": 90, ""confidence"": 0.07}, {""min"": 160, ""max"": 170, ""confidence"": 0.06}, {""min"": 170, ""max"": 180, ""confidence"": 0.04}]",,2020,201,49.jpg,5,132.0,10,10
wgd_spd_49_20,130.0,0.25,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 110, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 140, ""max"": 160, ""confidence"": 0.1}]",,2020,101,49.jpg,10,132.0,20,5
wgd_spd_49_40,130.0,0.6,"[{""min"": 110, ""max"": 150, ""confidence"": 0.6}, {""min"": 130, ""max"": 170, ""confidence"": 0.3}, {""min"": 90, ""max"": 130, ""confidence"": 0.1}]",,2020,61,49.jpg,20,132.0,40,3
wgd_spd_50_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 122, ""max"": 124, ""confidence"": 0.12}, {""min"": 118, ""max"": 120, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.09}, {""min"": 126, ""max"": 128, ""confidence"": 0.08}, {""min"": 116, ""max"": 118, ""confidence"": 0.07}, {""min"": 128, ""max"": 130, ""confidence"": 0.07}, {""min"": 114, ""max"": 116, ""confidence"": 0.06}, {""min"": 130, ""max"": 132, ""confidence"": 0.05}, {""min"": 112, ""max"": 114, ""confidence"": 0.04}]",,2020,201,50.jpg,1,140.0,2,10
wgd_spd_50_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.01}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}]",,2020,201,50.jpg,5,140.0,10,10
wgd_spd_50_20,130.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.3}, {""min"": 110, ""max"": 130, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 140, ""max"": 160, ""confidence"": 0.1}]",,2020,101,50.jpg,10,140.0,20,5
wgd_spd_50_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 100, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,2020,61,50.jpg,20,140.0,40,3
wgd_spd_51_02,141.0,0.12,"[{""min"": 140, ""max"": 142, ""confidence"": 0.12}, {""min"": 142, ""max"": 144, ""confidence"": 0.11}, {""min"": 144, ""max"": 146, ""confidence"": 0.1}, {""min"": 138, ""max"": 140, ""confidence"": 0.1}, {""min"": 146, ""max"": 148, ""confidence"": 0.09}, {""min"": 148, ""max"": 150, ""confidence"": 0.08}, {""min"": 136, ""max"": 138, ""confidence"": 0.08}, {""min"": 150, ""max"": 152, ""confidence"": 0.07}, {""min"": 134, ""max"": 136, ""confidence"": 0.07}, {""min"": 152, ""max"": 154, ""confidence"": 0.06}]",,2020,201,51.jpg,1,140.0,2,10
wgd_spd_51_10,155.0,0.2,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 145, ""max"": 155, ""confidence"": 0.18}, {""min"": 155, ""max"": 165, ""confidence"": 0.12}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 130, ""max"": 140, ""confidence"": 0.08}, {""min"": 135, ""max"": 145, ""confidence"": 0.1}, {""min"": 125, ""max"": 135, ""confidence"": 0.03}, {""min"": 165, ""max"": 175, ""confidence"": 0.03}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}]",,2020,201,51.jpg,5,140.0,10,10
wgd_spd_51_20,150.0,0.35,"[{""min"": 140, ""max"": 160, ""confidence"": 0.35}, {""min"": 150, ""max"": 170, ""confidence"": 0.25}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.1}, {""min"": 170, ""max"": 190, ""confidence"": 0.1}]",,2020,101,51.jpg,10,140.0,20,5
wgd_spd_51_40,150.0,0.5,"[{""min"": 130, ""max"": 170, ""confidence"": 0.5}, {""min"": 150, ""max"": 190, ""confidence"": 0.3}, {""min"": 110, ""max"": 150, ""confidence"": 0.2}]",,2020,61,51.jpg,20,140.0,40,3
wgd_spd_52_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 122, ""max"": 124, ""confidence"": 0.12}, {""min"": 118, ""max"": 120, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.1}, {""min"": 116, ""max"": 118, ""confidence"": 0.08}, {""min"": 126, ""max"": 128, ""confidence"": 0.08}, {""min"": 114, ""max"": 116, ""confidence"": 0.07}, {""min"": 128, ""max"": 130, ""confidence"": 0.07}, {""min"": 112, ""max"": 114, ""confidence"": 0.06}, {""min"": 130, ""max"": 132, ""confidence"": 0.05}]",,2020,201,52.jpg,1,128.0,2,10
wgd_spd_52_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.01}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}]",,2124,201,52.jpg,5,128.0,10,10
wgd_spd_52_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 100, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,2020,61,52.jpg,20,128.0,40,3
