question_id,Answer,Confidence,raw,error,tok_in,tok_out,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_53_20,110.0,0.3,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.2},
  {""min"": 110, ""max"": 130, ""confidence"": 0.15},
  {""min"": 80, ""max"": 100, ""confidence"": 0.1}
]
```",,3491,138,53.jpg,10,142.0,20,5
wgd_spd_53_40,120.0,0.7,"```json
[
  { ""min"": 100, ""max"": 140, ""confidence"": 0.7 },
  { ""min"": 140, ""max"": 180, ""confidence"": 0.2 },
  { ""min"": 60, ""max"": 100, ""confidence"": 0.1 }
]
```",,3491,88,53.jpg,20,142.0,40,3
wgd_spd_54_02,143.0,0.12,"```json
[
  {""min"": 142, ""max"": 144, ""confidence"": 0.12},
  {""min"": 144, ""max"": 146, ""confidence"": 0.12},
  {""min"": 140, ""max"": 142, ""confidence"": 0.11},
  {""min"": 146, ""max"": 148, ""confidence"": 0.11},
  {""min"": 138, ""max"": 140, ""confidence"": 0.1},
  {""min"": 148, ""max"": 150, ""confidence"": 0.1},
  {""min"": 136, ""max"": 138, ""confidence"": 0.09},
  {""min"": 150, ""max"": 152, ""confidence"": 0.09},
  {""min"": 134, ""max"": 136, ""confidence"": 0.08},
  {""min"": 152, ""max"": 154, ""confidence"": 0.08}
]
```",,3490,276,54.jpg,1,180.0,2,10
wgd_spd_54_10,145.0,0.15,"```json
[
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 130, ""max"": 140, ""confidence"": 0.14},
  {""min"": 150, ""max"": 160, ""confidence"": 0.13},
  {""min"": 120, ""max"": 130, ""confidence"": 0.12},
  {""min"": 160, ""max"": 170, ""confidence"": 0.11},
  {""min"": 110, ""max"": 120, ""confidence"": 0.10},
  {""min"": 170, ""max"": 180, ""confidence"": 0.09},
  {""min"": 100, ""max"": 110, ""confidence"": 0.08},
  {""min"": 180, ""max"": 190, ""confidence"": 0.05},
  {""min"": 190, ""max"": 200, ""confidence"": 0.03}
]
```",,3492,278,54.jpg,5,180.0,10,10
wgd_spd_54_20,150.0,0.3,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 160, ""max"": 180, ""confidence"": 0.2},
  {""min"": 100, ""max"": 120, ""confidence"": 0.15},
  {""min"": 180, ""max"": 200, ""confidence"": 0.1}
]
```",,3491,140,54.jpg,10,180.0,20,5
wgd_spd_54_40,160.0,0.7,"```json
[
  {
    ""min"": 140,
    ""max"": 180,
    ""confidence"": 0.7
  },
  {
    ""min"": 180,
    ""max"": 220,
    ""confidence"": 0.2
  },
  {
    ""min"": 100,
    ""max"": 140,
    ""confidence"": 0.1
  }
]
```",,3491,113,54.jpg,20,180.0,40,3
wgd_spd_55_02,119.0,0.15,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 122, ""confidence"": 0.15},
  {""min"": 122, ""max"": 124, ""confidence"": 0.14},
  {""min"": 116, ""max"": 118, ""confidence"": 0.12},
  {""min"": 124, ""max"": 126, ""confidence"": 0.12},
  {""min"": 114, ""max"": 116, ""confidence"": 0.09},
  {""min"": 126, ""max"": 128, ""confidence"": 0.09},
  {""min"": 112, ""max"": 114, ""confidence"": 0.06},
  {""min"": 128, ""max"": 130, ""confidence"": 0.05},
  {""min"": 130, ""max"": 132, ""confidence"": 0.03}
]
```",,3490,278,55.jpg,1,120.0,2,10
wgd_spd_55_10,115.0,0.2,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.2},
  {""min"": 120, ""max"": 130, ""confidence"": 0.2},
  {""min"": 100, ""max"": 110, ""confidence"": 0.15},
  {""min"": 130, ""max"": 140, ""confidence"": 0.15},
  {""min"": 90, ""max"": 100, ""confidence"": 0.1},
  {""min"": 140, ""max"": 150, ""confidence"": 0.1},
  {""min"": 80, ""max"": 90, ""confidence"": 0.03},
  {""min"": 150, ""max"": 160, ""confidence"": 0.03},
  {""min"": 70, ""max"": 80, ""confidence"": 0.02},
  {""min"": 160, ""max"": 170, ""confidence"": 0.02}
]
```",,3492,269,55.jpg,5,120.0,10,10
wgd_spd_55_20,130.0,0.3,"```json
[
  {""min"": 120, ""max"": 140, ""confidence"": 0.3},
  {""min"": 100, ""max"": 120, ""confidence"": 0.25},
  {""min"": 140, ""max"": 160, ""confidence"": 0.2},
  {""min"": 90, ""max"": 110, ""confidence"": 0.15},
  {""min"": 110, ""max"": 130, ""confidence"": 0.1}
]
```",,3491,139,55.jpg,10,120.0,20,5
wgd_spd_55_40,140.0,0.7,"```json
[
  {
    ""min"": 120,
    ""max"": 160,
    ""confidence"": 0.7
  },
  {
    ""min"": 160,
    ""max"": 200,
    ""confidence"": 0.2
  },
  {
    ""min"": 80,
    ""max"": 120,
    ""confidence"": 0.1
  }
]
```",,3491,112,55.jpg,20,120.0,40,3
wgd_spd_56_02,171.0,0.15,"```json
[
  {
    ""min"": 170,
    ""max"": 172,
    ""confidence"": 0.15
  },
  {
    ""min"": 172,
    ""max"": 174,
    ""confidence"": 0.15
  },
  {
    ""min"": 168,
    ""max"": 170,
    ""confidence"": 0.13
  },
  {
    ""min"": 174,
    ""max"": 176,
    ""confidence"": 0.12
  },
  {
    ""min"": 166,
    ""max"": 168,
    ""confidence"": 0.1
  },
  {
    ""min"": 176,
    ""max"": 178,
    ""confidence"": 0.08
  },
  {
    ""min"": 164,
    ""max"": 166,
    ""confidence"": 0.07
  },
  {
    ""min"": 178,
    ""max"": 180,
    ""confidence"": 0.07
  },
  {
    ""min"": 162,
    ""max"": 164,
    ""confidence"": 0.02
  },
  {
    ""min"": 180,
    ""max"": 182,
    ""confidence"": 0.01
  }
]
```",,3490,367,56.jpg,1,144.0,2,10
wgd_spd_56_10,175.0,0.15,"```json
[
  {""min"": 170, ""max"": 180, ""confidence"": 0.15},
  {""min"": 160, ""max"": 170, ""confidence"": 0.13},
  {""min"": 180, ""max"": 190, ""confidence"": 0.12},
  {""min"": 150, ""max"": 160, ""confidence"": 0.11},
  {""min"": 190, ""max"": 200, ""confidence"": 0.10},
  {""min"": 140, ""max"": 150, ""confidence"": 0.09},
  {""min"": 200, ""max"": 210, ""confidence"": 0.08},
  {""min"": 130, ""max"": 140, ""confidence"": 0.08},
  {""min"": 210, ""max"": 220, ""confidence"": 0.07},
  {""min"": 120, ""max"": 130, ""confidence"": 0.07}
]
```",,3492,278,56.jpg,5,144.0,10,10
wgd_spd_56_20,150.0,0.3,"```json
[
  {
    ""min"": 140,
    ""max"": 160,
    ""confidence"": 0.3
  },
  {
    ""min"": 120,
    ""max"": 140,
    ""confidence"": 0.25
  },
  {
    ""min"": 160,
    ""max"": 180,
    ""confidence"": 0.2
  },
  {
    ""min"": 100,
    ""max"": 120,
    ""confidence"": 0.15
  },
  {
    ""min"": 180,
    ""max"": 200,
    ""confidence"": 0.1
  }
]
```",,3491,185,56.jpg,10,144.0,20,5
wgd_spd_56_40,160.0,0.5,"```json
[
  {
    ""min"": 140,
    ""max"": 180,
    ""confidence"": 0.5
  },
  {
    ""min"": 100,
    ""max"": 140,
    ""confidence"": 0.3
  },
  {
    ""min"": 180,
    ""max"": 220,
    ""confidence"": 0.2
  }
]
```",,3491,113,56.jpg,20,144.0,40,3
wgd_spd_57_02,173.0,0.15,"```json
[
  {""min"": 172, ""max"": 174, ""confidence"": 0.15},
  {""min"": 170, ""max"": 172, ""confidence"": 0.14},
  {""min"": 174, ""max"": 176, ""confidence"": 0.13},
  {""min"": 168, ""max"": 170, ""confidence"": 0.12},
  {""min"": 176, ""max"": 178, ""confidence"": 0.11},
  {""min"": 166, ""max"": 168, ""confidence"": 0.10},
  {""min"": 178, ""max"": 180, ""confidence"": 0.08},
  {""min"": 164, ""max"": 166, ""confidence"": 0.07},
  {""min"": 180, ""max"": 182, ""confidence"": 0.06},
  {""min"": 162, ""max"": 164, ""confidence"": 0.04}
]
```",,3490,278,57.jpg,1,159.0,2,10
wgd_spd_57_10,175.0,0.2,"```json
[
  {""min"": 170, ""max"": 180, ""confidence"": 0.2},
  {""min"": 160, ""max"": 170, ""confidence"": 0.15},
  {""min"": 180, ""max"": 190, ""confidence"": 0.15},
  {""min"": 150, ""max"": 160, ""confidence"": 0.1},
  {""min"": 190, ""max"": 200, ""confidence"": 0.1},
  {""min"": 140, ""max"": 150, ""confidence"": 0.08},
  {""min"": 200, ""max"": 210, ""confidence"": 0.08},
  {""min"": 130, ""max"": 140, ""confidence"": 0.06},
  {""min"": 210, ""max"": 220, ""confidence"": 0.05},
  {""min"": 120, ""max"": 130, ""confidence"": 0.03}
]
```",,3492,275,57.jpg,5,159.0,10,10
wgd_spd_57_20,150.0,0.3,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.3},
  {""min"": 160, ""max"": 180, ""confidence"": 0.25},
  {""min"": 120, ""max"": 140, ""confidence"": 0.2},
  {""min"": 180, ""max"": 200, ""confidence"": 0.15},
  {""min"": 100, ""max"": 120, ""confidence"": 0.1}
]
```",,3491,140,57.jpg,10,159.0,20,5
wgd_spd_57_40,190.0,0.45,"```json
[
  {
    ""min"": 170,
    ""max"": 210,
    ""confidence"": 0.45
  },
  {
    ""min"": 150,
    ""max"": 190,
    ""confidence"": 0.3
  },
  {
    ""min"": 190,
    ""max"": 230,
    ""confidence"": 0.2
  }
]
```",,3491,114,57.jpg,20,159.0,40,3
wgd_spd_58_02,171.0,0.15,"```json
[
  {""min"": 170, ""max"": 172, ""confidence"": 0.15},
  {""min"": 172, ""max"": 174, ""confidence"": 0.14},
  {""min"": 168, ""max"": 170, ""confidence"": 0.13},
  {""min"": 174, ""max"": 176, ""confidence"": 0.12},
  {""min"": 166, ""max"": 168, ""confidence"": 0.11},
  {""min"": 176, ""max"": 178, ""confidence"": 0.10},
  {""min"": 164, ""max"": 166, ""confidence"": 0.09},
  {""min"": 178, ""max"": 180, ""confidence"": 0.08},
  {""min"": 162, ""max"": 164, ""confidence"": 0.05},
  {""min"": 180, ""max"": 182, ""confidence"": 0.03}
]
```",,3490,278,58.jpg,1,165.0,2,10
wgd_spd_58_10,175.0,0.15,"```json
[
  {""min"": 170, ""max"": 180, ""confidence"": 0.15},
  {""min"": 160, ""max"": 170, ""confidence"": 0.14},
  {""min"": 180, ""max"": 190, ""confidence"": 0.14},
  {""min"": 150, ""max"": 160, ""confidence"": 0.13},
  {""min"": 190, ""max"": 200, ""confidence"": 0.12},
  {""min"": 140, ""max"": 150, ""confidence"": 0.09},
  {""min"": 200, ""max"": 210, ""confidence"": 0.09},
  {""min"": 210, ""max"": 220, ""confidence"": 0.07},
  {""min"": 130, ""max"": 140, ""confidence"": 0.04},
  {""min"": 220, ""max"": 230, ""confidence"": 0.03}
]
```",,3492,278,58.jpg,5,165.0,10,10
wgd_spd_58_20,180.0,0.3,"```json
[
  { ""min"": 170, ""max"": 190, ""confidence"": 0.3 },
  { ""min"": 190, ""max"": 210, ""confidence"": 0.25 },
  { ""min"": 150, ""max"": 170, ""confidence"": 0.2 },
  { ""min"": 210, ""max"": 230, ""confidence"": 0.15 },
  { ""min"": 130, ""max"": 150, ""confidence"": 0.1 }
]
```",,3491,145,58.jpg,10,165.0,20,5
wgd_spd_58_40,190.0,0.5,"```json
[
  {
    ""min"": 170,
    ""max"": 210,
    ""confidence"": 0.5
  },
  {
    ""min"": 150,
    ""max"": 190,
    ""confidence"": 0.3
  },
  {
    ""min"": 190,
    ""max"": 230,
    ""confidence"": 0.2
  }
]
```",,3491,113,58.jpg,20,165.0,40,3
wgd_spd_59_02,125.0,0.15,"```json
[
  {""min"": 124, ""max"": 126, ""confidence"": 0.15},
  {""min"": 126, ""max"": 128, ""confidence"": 0.14},
  {""min"": 122, ""max"": 124, ""confidence"": 0.13},
  {""min"": 128, ""max"": 130, ""confidence"": 0.12},
  {""min"": 120, ""max"": 122, ""confidence"": 0.10},
  {""min"": 130, ""max"": 132, ""confidence"": 0.09},
  {""min"": 132, ""max"": 134, ""confidence"": 0.08},
  {""min"": 118, ""max"": 120, ""confidence"": 0.07},
  {""min"": 134, ""max"": 136, ""confidence"": 0.06},
  {""min"": 116, ""max"": 118, ""confidence"": 0.06}
]
```",,3490,278,59.jpg,1,138.0,2,10
wgd_spd_59_10,135.0,0.2,"```json
[
  {""min"": 130, ""max"": 140, ""confidence"": 0.2},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 120, ""max"": 130, ""confidence"": 0.15},
  {""min"": 150, ""max"": 160, ""confidence"": 0.1},
  {""min"": 110, ""max"": 120, ""confidence"": 0.1},
  {""min"": 160, ""max"": 170, ""confidence"": 0.08},
  {""min"": 100, ""max"": 110, ""confidence"": 0.07},
  {""min"": 170, ""max"": 180, ""confidence"": 0.06},
  {""min"": 90, ""max"": 100, ""confidence"": 0.05},
  {""min"": 80, ""max"": 90, ""confidence"": 0.04}
]
```",,3492,272,59.jpg,5,138.0,10,10
wgd_spd_59_20,130.0,0.3,"```json
[
  {""min"": 120, ""max"": 140, ""confidence"": 0.3},
  {""min"": 100, ""max"": 120, ""confidence"": 0.25},
  {""min"": 140, ""max"": 160, ""confidence"": 0.2},
  {""min"": 160, ""max"": 180, ""confidence"": 0.15},
  {""min"": 80, ""max"": 100, ""confidence"": 0.1}
]
```",,3491,139,59.jpg,10,138.0,20,5
wgd_spd_59_40,140.0,0.5,"```json
[
  {
    ""min"": 120,
    ""max"": 160,
    ""confidence"": 0.5
  },
  {
    ""min"": 160,
    ""max"": 200,
    ""confidence"": 0.3
  },
  {
    ""min"": 80,
    ""max"": 120,
    ""confidence"": 0.2
  }
]
```",,3491,112,59.jpg,20,138.0,40,3
wgd_spd_60_02,123.0,0.16,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.12},
  {""min"": 120, ""max"": 122, ""confidence"": 0.15},
  {""min"": 122, ""max"": 124, ""confidence"": 0.16},
  {""min"": 124, ""max"": 126, ""confidence"": 0.14},
  {""min"": 126, ""max"": 128, ""confidence"": 0.11},
  {""min"": 116, ""max"": 118, ""confidence"": 0.08},
  {""min"": 128, ""max"": 130, ""confidence"": 0.08},
  {""min"": 114, ""max"": 116, ""confidence"": 0.06},
  {""min"": 130, ""max"": 132, ""confidence"": 0.05},
  {""min"": 112, ""max"": 114, ""confidence"": 0.03}
]
```",,3490,278,60.jpg,1,114.0,2,10
wgd_spd_60_10,125.0,0.25,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 130, ""confidence"": 0.25},
  {""min"": 100, ""max"": 110, ""confidence"": 0.12},
  {""min"": 90, ""max"": 100, ""confidence"": 0.08},
  {""min"": 130, ""max"": 140, ""confidence"": 0.18},
  {""min"": 140, ""max"": 150, ""confidence"": 0.10},
  {""min"": 80, ""max"": 90, ""confidence"": 0.04},
  {""min"": 150, ""max"": 160, ""confidence"": 0.05},
  {""min"": 70, ""max"": 80, ""confidence"": 0.02},
  {""min"": 160, ""max"": 170, ""confidence"": 0.01}
]
```",,3492,273,60.jpg,5,114.0,10,10
wgd_spd_60_20,130.0,0.5,"```json
[
  {""min"": 120, ""max"": 140, ""confidence"": 0.5},
  {""min"": 110, ""max"": 130, ""confidence"": 0.2},
  {""min"": 130, ""max"": 150, ""confidence"": 0.15},
  {""min"": 100, ""max"": 120, ""confidence"": 0.1},
  {""min"": 140, ""max"": 160, ""confidence"": 0.05}
]
```",,3491,140,60.jpg,10,114.0,20,5
wgd_spd_60_40,120.0,0.7,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.7},
  {""min"": 140, ""max"": 180, ""confidence"": 0.2},
  {""min"": 60, ""max"": 100, ""confidence"": 0.1}
]
```",,3491,85,60.jpg,20,114.0,40,3
wgd_spd_61_02,141.0,0.15,"```json
[
  {""min"": 140, ""max"": 142, ""confidence"": 0.15},
  {""min"": 142, ""max"": 144, ""confidence"": 0.15},
  {""min"": 138, ""max"": 140, ""confidence"": 0.12},
  {""min"": 144, ""max"": 146, ""confidence"": 0.12},
  {""min"": 136, ""max"": 138, ""confidence"": 0.09},
  {""min"": 146, ""max"": 148, ""confidence"": 0.09},
  {""min"": 134, ""max"": 136, ""confidence"": 0.07},
  {""min"": 148, ""max"": 150, ""confidence"": 0.07},
  {""min"": 132, ""max"": 134, ""confidence"": 0.04},
  {""min"": 150, ""max"": 152, ""confidence"": 0.04}
]
```",,3490,278,61.jpg,1,125.0,2,10
wgd_spd_61_10,165.0,0.25,"```json
[
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 150, ""max"": 160, ""confidence"": 0.2},
  {""min"": 160, ""max"": 170, ""confidence"": 0.25},
  {""min"": 130, ""max"": 140, ""confidence"": 0.1},
  {""min"": 170, ""max"": 180, ""confidence"": 0.1},
  {""min"": 120, ""max"": 130, ""confidence"": 0.07},
  {""min"": 180, ""max"": 190, ""confidence"": 0.05},
  {""min"": 110, ""max"": 120, ""confidence"": 0.04},
  {""min"": 190, ""max"": 200, ""confidence"": 0.03},
  {""min"": 100, ""max"": 110, ""confidence"": 0.01}
]
```",,3492,275,61.jpg,5,125.0,10,10
wgd_spd_61_20,150.0,0.3,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.3},
  {""min"": 160, ""max"": 180, ""confidence"": 0.25},
  {""min"": 120, ""max"": 140, ""confidence"": 0.2},
  {""min"": 180, ""max"": 200, ""confidence"": 0.15},
  {""min"": 100, ""max"": 120, ""confidence"": 0.1}
]
```",,3491,140,61.jpg,10,125.0,20,5
wgd_spd_61_40,160.0,0.5,"```json
[
  {""min"": 140, ""max"": 180, ""confidence"": 0.5},
  {""min"": 100, ""max"": 140, ""confidence"": 0.3},
  {""min"": 180, ""max"": 220, ""confidence"": 0.2}
]
```",,3491,86,61.jpg,20,125.0,40,3
wgd_spd_62_02,119.0,0.15,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 122, ""confidence"": 0.14},
  {""min"": 116, ""max"": 118, ""confidence"": 0.12},
  {""min"": 122, ""max"": 124, ""confidence"": 0.11},
  {""min"": 114, ""max"": 116, ""confidence"": 0.09},
  {""min"": 124, ""max"": 126, ""confidence"": 0.08},
  {""min"": 112, ""max"": 114, ""confidence"": 0.07},
  {""min"": 126, ""max"": 128, ""confidence"": 0.06},
  {""min"": 110, ""max"": 112, ""confidence"": 0.05},
  {""min"": 128, ""max"": 130, ""confidence"": 0.04}
]
```",,3490,278,62.jpg,1,113.0,2,10
wgd_spd_62_10,115.0,0.2,"```json
[
  {
    ""min"": 110,
    ""max"": 120,
    ""confidence"": 0.2
  },
  {
    ""min"": 105,
    ""max"": 115,
    ""confidence"": 0.15
  },
  {
    ""min"": 115,
    ""max"": 125,
    ""confidence"": 0.15
  },
  {
    ""min"": 100,
    ""max"": 110,
    ""confidence"": 0.1
  },
  {
    ""min"": 120,
    ""max"": 130,
    ""confidence"": 0.1
  },
  {
    ""min"": 95,
    ""max"": 105,
    ""confidence"": 0.07
  },
  {
    ""min"": 125,
    ""max"": 135,
    ""confidence"": 0.07
  },
  {
    ""min"": 90,
    ""max"": 100,
    ""confidence"": 0.05
  },
  {
    ""min"": 130,
    ""max"": 140,
    ""confidence"": 0.05
  },
  {
    ""min"": 85,
    ""max"": 95,
    ""confidence"": 0.03
  }
]
```",,3492,361,62.jpg,5,113.0,10,10
wgd_spd_62_20,110.0,0.3,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.2},
  {""min"": 110, ""max"": 130, ""confidence"": 0.15},
  {""min"": 130, ""max"": 150, ""confidence"": 0.1}
]
```",,3491,139,62.jpg,10,113.0,20,5
wgd_spd_62_40,120.0,0.7,"```json
[
  {
    ""min"": 100,
    ""max"": 140,
    ""confidence"": 0.7
  },
  {
    ""min"": 140,
    ""max"": 180,
    ""confidence"": 0.2
  },
  {
    ""min"": 60,
    ""max"": 100,
    ""confidence"": 0.1
  }
]
```",,3491,112,62.jpg,20,113.0,40,3
wgd_spd_63_02,119.0,0.15,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 122, ""confidence"": 0.14},
  {""min"": 116, ""max"": 118, ""confidence"": 0.12},
  {""min"": 122, ""max"": 124, ""confidence"": 0.11},
  {""min"": 114, ""max"": 116, ""confidence"": 0.10},
  {""min"": 124, ""max"": 126, ""confidence"": 0.09},
  {""min"": 126, ""max"": 128, ""confidence"": 0.08},
  {""min"": 112, ""max"": 114, ""confidence"": 0.07},
  {""min"": 128, ""max"": 130, ""confidence"": 0.07},
  {""min"": 130, ""max"": 132, ""confidence"": 0.07}
]
```",,3490,278,63.jpg,1,116.0,2,10
wgd_spd_63_10,125.0,0.2,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 130, ""confidence"": 0.2},
  {""min"": 130, ""max"": 140, ""confidence"": 0.2},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 100, ""max"": 110, ""confidence"": 0.08},
  {""min"": 150, ""max"": 160, ""confidence"": 0.08},
  {""min"": 90, ""max"": 100, ""confidence"": 0.05},
  {""min"": 160, ""max"": 170, ""confidence"": 0.05},
  {""min"": 80, ""max"": 90, ""confidence"": 0.02},
  {""min"": 170, ""max"": 180, ""confidence"": 0.02}
]
```",,3492,273,63.jpg,5,116.0,10,10
wgd_spd_63_20,110.0,0.3,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.15},
  {""min"": 110, ""max"": 130, ""confidence"": 0.15},
  {""min"": 80, ""max"": 100, ""confidence"": 0.05}
]
```",,3491,140,63.jpg,10,116.0,20,5
wgd_spd_63_40,120.0,0.55,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.55},
  {""min"": 140, ""max"": 180, ""confidence"": 0.30},
  {""min"": 60, ""max"": 100, ""confidence"": 0.10}
]
```",,3491,88,63.jpg,20,116.0,40,3
wgd_spd_64_02,131.0,0.15,"```json
[
  {""min"": 130, ""max"": 132, ""confidence"": 0.15},
  {""min"": 132, ""max"": 134, ""confidence"": 0.14},
  {""min"": 128, ""max"": 130, ""confidence"": 0.13},
  {""min"": 134, ""max"": 136, ""confidence"": 0.12},
  {""min"": 126, ""max"": 128, ""confidence"": 0.10},
  {""min"": 136, ""max"": 138, ""confidence"": 0.09},
  {""min"": 124, ""max"": 126, ""confidence"": 0.08},
  {""min"": 138, ""max"": 140, ""confidence"": 0.07},
  {""min"": 122, ""max"": 124, ""confidence"": 0.06},
  {""min"": 140, ""max"": 142, ""confidence"": 0.06}
]
```",,3490,278,64.jpg,1,125.0,2,10
wgd_spd_64_10,145.0,0.1,"```json
[
  {""min"": 140, ""max"": 150, ""confidence"": 0.1},
  {""min"": 130, ""max"": 140, ""confidence"": 0.1},
  {""min"": 150, ""max"": 160, ""confidence"": 0.1},
  {""min"": 120, ""max"": 130, ""confidence"": 0.1},
  {""min"": 160, ""max"": 170, ""confidence"": 0.1},
  {""min"": 110, ""max"": 120, ""confidence"": 0.09},
  {""min"": 170, ""max"": 180, ""confidence"": 0.09},
  {""min"": 100, ""max"": 110, ""confidence"": 0.08},
  {""min"": 180, ""max"": 190, ""confidence"": 0.08},
  {""min"": 190, ""max"": 200, ""confidence"": 0.06}
]
```",,3492,273,64.jpg,5,125.0,10,10
wgd_spd_64_20,140.0,0.3,"```json
[
  {""min"": 130, ""max"": 150, ""confidence"": 0.3},
  {""min"": 110, ""max"": 130, ""confidence"": 0.25},
  {""min"": 150, ""max"": 170, ""confidence"": 0.2},
  {""min"": 100, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 140, ""confidence"": 0.1}
]
```",,3491,140,64.jpg,10,125.0,20,5
wgd_spd_64_40,140.0,0.6,"```json
[{""min"": 120, ""max"": 160, ""confidence"": 0.6}, {""min"": 160, ""max"": 200, ""confidence"": 0.25}, {""min"": 80, ""max"": 120, ""confidence"": 0.15}]
```",,3491,79,64.jpg,20,125.0,40,3
wgd_spd_65_02,101.0,0.15,"```json
[
  {""min"": 100, ""max"": 102, ""confidence"": 0.15},
  {""min"": 102, ""max"": 104, ""confidence"": 0.15},
  {""min"": 104, ""max"": 106, ""confidence"": 0.14},
  {""min"": 106, ""max"": 108, ""confidence"": 0.12},
  {""min"": 98, ""max"": 100, ""confidence"": 0.10},
  {""min"": 108, ""max"": 110, ""confidence"": 0.09},
  {""min"": 96, ""max"": 98, ""confidence"": 0.08},
  {""min"": 110, ""max"": 112, ""confidence"": 0.07},
  {""min"": 94, ""max"": 96, ""confidence"": 0.05},
  {""min"": 112, ""max"": 114, ""confidence"": 0.05}
]
```",,3490,273,65.jpg,1,115.0,2,10
wgd_spd_65_10,115.0,0.2,"```json
[
  {""min"": 100, ""max"": 110, ""confidence"": 0.15},
  {""min"": 110, ""max"": 120, ""confidence"": 0.2},
  {""min"": 120, ""max"": 130, ""confidence"": 0.2},
  {""min"": 90, ""max"": 100, ""confidence"": 0.1},
  {""min"": 130, ""max"": 140, ""confidence"": 0.1},
  {""min"": 80, ""max"": 90, ""confidence"": 0.05},
  {""min"": 140, ""max"": 150, ""confidence"": 0.05},
  {""min"": 150, ""max"": 160, ""confidence"": 0.05},
  {""min"": 70, ""max"": 80, ""confidence"": 0.05},
  {""min"": 160, ""max"": 170, ""confidence"": 0.05}
]
```",,3492,269,65.jpg,5,115.0,10,10
wgd_spd_65_20,120.0,0.3,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 100, ""max"": 120, ""confidence"": 0.2},
  {""min"": 130, ""max"": 150, ""confidence"": 0.15},
  {""min"": 90, ""max"": 110, ""confidence"": 0.1}
]
```",,3491,139,65.jpg,10,115.0,20,5
wgd_spd_65_40,120.0,0.55,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.55},
  {""min"": 140, ""max"": 180, ""confidence"": 0.3},
  {""min"": 60, ""max"": 100, ""confidence"": 0.15}
]
```",,3491,87,65.jpg,20,115.0,40,3
wgd_spd_66_02,151.0,0.15,"```json
[
  {""min"": 150, ""max"": 152, ""confidence"": 0.15},
  {""min"": 148, ""max"": 150, ""confidence"": 0.14},
  {""min"": 152, ""max"": 154, ""confidence"": 0.13},
  {""min"": 154, ""max"": 156, ""confidence"": 0.12},
  {""min"": 146, ""max"": 148, ""confidence"": 0.1},
  {""min"": 156, ""max"": 158, ""confidence"": 0.09},
  {""min"": 144, ""max"": 146, ""confidence"": 0.08},
  {""min"": 158, ""max"": 160, ""confidence"": 0.07},
  {""min"": 142, ""max"": 144, ""confidence"": 0.06},
  {""min"": 160, ""max"": 162, ""confidence"": 0.06}
]
```",,3490,277,66.jpg,1,152.0,2,10
