question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_62_02,109.0,0.16,"[{""min"": 108,""max"": 110,""confidence"": 0.16},{""min"": 110,""max"": 112,""confidence"": 0.15},{""min"": 106,""max"": 108,""confidence"": 0.13},{""min"": 112,""max"": 114,""confidence"": 0.12},{""min"": 104,""max"": 106,""confidence"": 0.1},{""min"": 114,""max"": 116,""confidence"": 0.09},{""min"": 102,""max"": 104,""confidence"": 0.08},{""min"": 116,""max"": 118,""confidence"": 0.07},{""min"": 100,""max"": 102,""confidence"": 0.05},{""min"": 118,""max"": 120,""confidence"": 0.05}]",,62.jpg,1,113.0,2,10
wgd_spd_62_10,125.0,0.24,"[{""min"":100,""max"":110,""confidence"":0.14},{""min"":110,""max"":120,""confidence"":0.22},{""min"":120,""max"":130,""confidence"":0.24},{""min"":130,""max"":140,""confidence"":0.18},{""min"":90,""max"":100,""confidence"":0.08},{""min"":140,""max"":150,""confidence"":0.07},{""min"":150,""max"":160,""confidence"":0.03},{""min"":80,""max"":90,""confidence"":0.02},{""min"":160,""max"":170,""confidence"":0.015},{""min"":170,""max"":180,""confidence"":0.005}]",,62.jpg,5,113.0,10,10
wgd_spd_62_20,130.0,0.38,"[{""min"":100,""max"":120,""confidence"":0.3},{""min"":120,""max"":140,""confidence"":0.38},{""min"":140,""max"":160,""confidence"":0.2},{""min"":80,""max"":100,""confidence"":0.07},{""min"":160,""max"":180,""confidence"":0.05}]",,62.jpg,10,113.0,20,5
wgd_spd_62_40,120.0,0.44,"[{""min"":100,""max"":140,""confidence"":0.44},{""min"":140,""max"":180,""confidence"":0.34},{""min"":80,""max"":120,""confidence"":0.22}]",,62.jpg,20,113.0,40,3
wgd_spd_63_02,119.0,0.18,"[{""min"": 118,""max"": 120,""confidence"":0.18},{""min"": 120,""max"": 122,""confidence"":0.17},{""min"": 116,""max"": 118,""confidence"":0.15},{""min"": 122,""max"": 124,""confidence"":0.14},{""min"": 114,""max"": 116,""confidence"":0.11},{""min"": 124,""max"": 126,""confidence"":0.09},{""min"": 112,""max"": 114,""confidence"":0.07},{""min"": 126,""max"": 128,""confidence"":0.04},{""min"": 110,""max"": 112,""confidence"":0.03},{""min"": 128,""max"": 130,""confidence"":0.02}]",,63.jpg,1,116.0,2,10
wgd_spd_63_10,125.0,0.22,"[{""min"":110,""max"":120,""confidence"":0.18},{""min"":120,""max"":130,""confidence"":0.22},{""min"":100,""max"":110,""confidence"":0.14},{""min"":130,""max"":140,""confidence"":0.16},{""min"":90,""max"":100,""confidence"":0.08},{""min"":140,""max"":150,""confidence"":0.1},{""min"":80,""max"":90,""confidence"":0.04},{""min"":150,""max"":160,""confidence"":0.04},{""min"":160,""max"":170,""confidence"":0.02},{""min"":170,""max"":180,""confidence"":0.02}]",,63.jpg,5,116.0,10,10
wgd_spd_63_20,120.0,0.42,"[{""min"":110,""max"":130,""confidence"":0.42},{""min"":130,""max"":150,""confidence"":0.31},{""min"":90,""max"":110,""confidence"":0.15},{""min"":150,""max"":170,""confidence"":0.08},{""min"":70,""max"":90,""confidence"":0.04}]",,63.jpg,10,116.0,20,5
wgd_spd_63_40,120.0,0.55,"[{""min"": 100,""max"": 140,""confidence"": 0.55},{""min"": 140,""max"": 180,""confidence"": 0.3},{""min"": 60,""max"": 100,""confidence"": 0.15}]",,63.jpg,20,116.0,40,3
wgd_spd_64_02,123.0,0.16,"[{""min"": 122,""max"": 124,""confidence"":0.16},{""min"": 124,""max"": 126,""confidence"":0.15},{""min"": 120,""max"": 122,""confidence"":0.14},{""min"": 126,""max"": 128,""confidence"":0.13},{""min"": 118,""max"": 120,""confidence"":0.11},{""min"": 128,""max"": 130,""confidence"":0.09},{""min"": 116,""max"": 118,""confidence"":0.07},{""min"": 130,""max"": 132,""confidence"":0.06},{""min"": 114,""max"": 116,""confidence"":0.05},{""min"": 132,""max"": 134,""confidence"":0.04}]",,64.jpg,1,125.0,2,10
wgd_spd_64_10,115.0,0.22,"[{""min"":110,""max"":120,""confidence"":0.22},{""min"":100,""max"":110,""confidence"":0.2},{""min"":120,""max"":130,""confidence"":0.18},{""min"":90,""max"":100,""confidence"":0.14},{""min"":130,""max"":140,""confidence"":0.1},{""min"":80,""max"":90,""confidence"":0.06},{""min"":140,""max"":150,""confidence"":0.04},{""min"":70,""max"":80,""confidence"":0.03},{""min"":150,""max"":160,""confidence"":0.02},{""min"":160,""max"":170,""confidence"":0.01}]",,64.jpg,5,125.0,10,10
wgd_spd_64_20,120.0,0.34,"[{""min"": 110, ""max"": 130, ""confidence"": 0.34},{""min"": 130, ""max"": 150, ""confidence"": 0.3},{""min"": 90, ""max"": 110, ""confidence"": 0.16},{""min"": 150, ""max"": 170, ""confidence"": 0.12},{""min"": 70, ""max"": 90, ""confidence"": 0.08}]",,64.jpg,10,125.0,20,5
wgd_spd_64_40,130.0,0.62,"[{""min"": 110,""max"": 150,""confidence"": 0.62},{""min"": 150,""max"": 190,""confidence"": 0.24},{""min"": 70,""max"": 110,""confidence"": 0.14}]",,64.jpg,20,125.0,40,3
wgd_spd_65_02,104.0,0.16,"[{""min"":103,""max"":105,""confidence"":0.16},{""min"":105,""max"":107,""confidence"":0.15},{""min"":101,""max"":103,""confidence"":0.14},{""min"":107,""max"":109,""confidence"":0.13},{""min"":99,""max"":101,""confidence"":0.1},{""min"":109,""max"":111,""confidence"":0.09},{""min"":97,""max"":99,""confidence"":0.08},{""min"":111,""max"":113,""confidence"":0.06},{""min"":95,""max"":97,""confidence"":0.05},{""min"":113,""max"":115,""confidence"":0.04}]",,65.jpg,1,115.0,2,10
wgd_spd_65_10,125.0,0.24,"[{""min"":90,""max"":100,""confidence"":0.04},{""min"":100,""max"":110,""confidence"":0.12},{""min"":110,""max"":120,""confidence"":0.22},{""min"":120,""max"":130,""confidence"":0.24},{""min"":130,""max"":140,""confidence"":0.18},{""min"":140,""max"":150,""confidence"":0.09},{""min"":150,""max"":160,""confidence"":0.05},{""min"":80,""max"":90,""confidence"":0.02},{""min"":160,""max"":170,""confidence"":0.03},{""min"":170,""max"":180,""confidence"":0.01}]",,65.jpg,5,115.0,10,10
wgd_spd_65_20,120.0,0.42,"[{""min"": 110,""max"": 130,""confidence"": 0.42},{""min"": 130,""max"": 150,""confidence"": 0.3},{""min"": 90,""max"": 110,""confidence"": 0.12},{""min"": 150,""max"": 170,""confidence"": 0.1},{""min"": 170,""max"": 190,""confidence"": 0.06}]",,65.jpg,10,115.0,20,5
wgd_spd_65_40,130.0,0.54,"[{""min"": 110,""max"": 150,""confidence"": 0.54},{""min"": 150,""max"": 190,""confidence"": 0.28},{""min"": 70,""max"": 110,""confidence"": 0.18}]",,65.jpg,20,115.0,40,3
wgd_spd_66_02,141.0,0.16,"[{""min"": 138,""max"": 140,""confidence"":0.14},{""min"": 140,""max"": 142,""confidence"":0.16},{""min"": 142,""max"": 144,""confidence"":0.15},{""min"": 144,""max"": 146,""confidence"":0.13},{""min"": 136,""max"": 138,""confidence"":0.11},{""min"": 146,""max"": 148,""confidence"":0.1},{""min"": 134,""max"": 136,""confidence"":0.08},{""min"": 148,""max"": 150,""confidence"":0.07},{""min"": 132,""max"": 134,""confidence"":0.04},{""min"": 150,""max"": 152,""confidence"":0.02}]",,66.jpg,1,152.0,2,10
wgd_spd_66_10,145.0,0.23,"[{""min"":130,""max"":140,""confidence"":0.18},{""min"":140,""max"":150,""confidence"":0.23},{""min"":120,""max"":130,""confidence"":0.14},{""min"":150,""max"":160,""confidence"":0.16},{""min"":110,""max"":120,""confidence"":0.09},{""min"":160,""max"":170,""confidence"":0.07},{""min"":100,""max"":110,""confidence"":0.05},{""min"":170,""max"":180,""confidence"":0.04},{""min"":180,""max"":190,""confidence"":0.02},{""min"":90,""max"":100,""confidence"":0.02}]",,66.jpg,5,152.0,10,10
wgd_spd_66_20,150.0,0.34,"[{""min"":140,""max"":160,""confidence"":0.34},{""min"":160,""max"":180,""confidence"":0.28},{""min"":120,""max"":140,""confidence"":0.18},{""min"":180,""max"":200,""confidence"":0.12},{""min"":100,""max"":120,""confidence"":0.08}]",,66.jpg,10,152.0,20,5
wgd_spd_66_40,150.0,0.52,"[{""min"": 130,""max"": 170,""confidence"": 0.52},{""min"": 170,""max"": 210,""confidence"": 0.31},{""min"": 90,""max"": 130,""confidence"": 0.17}]",,66.jpg,20,152.0,40,3
wgd_spd_67_02,123.0,0.15,"[{""min"":118,""max"":120,""confidence"":0.12},{""min"":120,""max"":122,""confidence"":0.14},{""min"":122,""max"":124,""confidence"":0.15},{""min"":124,""max"":126,""confidence"":0.14},{""min"":126,""max"":128,""confidence"":0.12},{""min"":116,""max"":118,""confidence"":0.09},{""min"":128,""max"":130,""confidence"":0.09},{""min"":130,""max"":132,""confidence"":0.07},{""min"":114,""max"":116,""confidence"":0.07},{""min"":132,""max"":134,""confidence"":0.01}]",,67.jpg,1,120.0,2,10
wgd_spd_67_10,125.0,0.22,"[{""min"":110,""max"":120,""confidence"":0.13},{""min"":120,""max"":130,""confidence"":0.22},{""min"":130,""max"":140,""confidence"":0.2},{""min"":100,""max"":110,""confidence"":0.1},{""min"":140,""max"":150,""confidence"":0.15},{""min"":150,""max"":160,""confidence"":0.09},{""min"":90,""max"":100,""confidence"":0.05},{""min"":160,""max"":170,""confidence"":0.03},{""min"":170,""max"":180,""confidence"":0.02},{""min"":80,""max"":90,""confidence"":0.01}]",,67.jpg,5,120.0,10,10
wgd_spd_67_20,110.0,0.38,"[{""min"": 100,""max"": 120,""confidence"": 0.38},{""min"": 120,""max"": 140,""confidence"": 0.3},{""min"": 80,""max"": 100,""confidence"": 0.14},{""min"": 140,""max"": 160,""confidence"": 0.1},{""min"": 160,""max"": 180,""confidence"": 0.08}]",,67.jpg,10,120.0,20,5
wgd_spd_67_40,120.0,0.38,"[{""min"": 100,""max"": 140,""confidence"": 0.38},{""min"": 140,""max"": 180,""confidence"": 0.34},{""min"": 80,""max"": 120,""confidence"": 0.18}]",,67.jpg,20,120.0,40,3
wgd_spd_68_02,109.0,0.18,"[{""min"": 104,""max"": 106,""confidence"": 0.12},{""min"": 106,""max"": 108,""confidence"": 0.16},{""min"": 108,""max"": 110,""confidence"": 0.18},{""min"": 110,""max"": 112,""confidence"": 0.17},{""min"": 112,""max"": 114,""confidence"": 0.14},{""min"": 114,""max"": 116,""confidence"": 0.1},{""min"": 116,""max"": 118,""confidence"": 0.07},{""min"": 118,""max"": 120,""confidence"": 0.04},{""min"": 100,""max"": 102,""confidence"": 0.02},{""min"": 102,""max"": 104,""confidence"": 0.01}]",,68.jpg,1,113.0,2,10
wgd_spd_68_10,105.0,0.28,"[{""min"": 100, ""max"": 110, ""confidence"": 0.28},{""min"": 110, ""max"": 120, ""confidence"": 0.24},{""min"": 90, ""max"": 100, ""confidence"": 0.16},{""min"": 120, ""max"": 130, ""confidence"": 0.14},{""min"": 80, ""max"": 90, ""confidence"": 0.08},{""min"": 130, ""max"": 140, ""confidence"": 0.05},{""min"": 140, ""max"": 150, ""confidence"": 0.02},{""min"": 70, ""max"": 80, ""confidence"": 0.015},{""min"": 150, ""max"": 160, ""confidence"": 0.01},{""min"": 160, ""max"": 170, ""confidence"": 0.005}]",,68.jpg,5,113.0,10,10
wgd_spd_68_20,110.0,0.39,"[{""min"": 100, ""max"": 120, ""confidence"": 0.39},{""min"": 120, ""max"": 140, ""confidence"": 0.33},{""min"": 80, ""max"": 100, ""confidence"": 0.14},{""min"": 140, ""max"": 160, ""confidence"": 0.09},{""min"": 60, ""max"": 80, ""confidence"": 0.05}]",,68.jpg,10,113.0,20,5
wgd_spd_68_40,120.0,0.52,"[{""min"": 100,""max"": 140,""confidence"": 0.52},{""min"": 140,""max"": 180,""confidence"": 0.31},{""min"": 60,""max"": 100,""confidence"": 0.17}]",,68.jpg,20,113.0,40,3
wgd_spd_69_02,124.0,0.14,"[{""min"":123,""max"":125,""confidence"":0.14},{""min"":121,""max"":123,""confidence"":0.13},{""min"":125,""max"":127,""confidence"":0.12},{""min"":119,""max"":121,""confidence"":0.11},{""min"":127,""max"":129,""confidence"":0.1},{""min"":117,""max"":119,""confidence"":0.09},{""min"":129,""max"":131,""confidence"":0.08},{""min"":115,""max"":117,""confidence"":0.07},{""min"":131,""max"":133,""confidence"":0.06},{""min"":113,""max"":115,""confidence"":0.05}]",,69.jpg,1,126.0,2,10
wgd_spd_69_10,115.0,0.28,"[{""min"":110,""max"":120,""confidence"":0.28},{""min"":120,""max"":130,""confidence"":0.24},{""min"":130,""max"":140,""confidence"":0.18},{""min"":100,""max"":110,""confidence"":0.11},{""min"":140,""max"":150,""confidence"":0.08},{""min"":150,""max"":160,""confidence"":0.04},{""min"":90,""max"":100,""confidence"":0.03},{""min"":160,""max"":170,""confidence"":0.02},{""min"":170,""max"":180,""confidence"":0.01},{""min"":180,""max"":190,""confidence"":0.01}]",,69.jpg,5,126.0,10,10
wgd_spd_69_20,130.0,0.34,"[{""min"": 120,""max"": 140,""confidence"": 0.34},{""min"": 140,""max"": 160,""confidence"": 0.3},{""min"": 100,""max"": 120,""confidence"": 0.16},{""min"": 160,""max"": 180,""confidence"": 0.12},{""min"": 80,""max"": 100,""confidence"": 0.08}]",,69.jpg,10,126.0,20,5
wgd_spd_69_40,140.0,0.44,"[{""min"": 120,""max"": 160,""confidence"": 0.44},{""min"": 160,""max"": 200,""confidence"": 0.33},{""min"": 100,""max"": 140,""confidence"": 0.18}]",,69.jpg,20,126.0,40,3
wgd_spd_70_02,137.0,0.17,"[{""min"":130,""max"":132,""confidence"":0.06},{""min"":132,""max"":134,""confidence"":0.09},{""min"":134,""max"":136,""confidence"":0.14},{""min"":136,""max"":138,""confidence"":0.17},{""min"":138,""max"":140,""confidence"":0.16},{""min"":140,""max"":142,""confidence"":0.13},{""min"":142,""max"":144,""confidence"":0.1},{""min"":144,""max"":146,""confidence"":0.07},{""min"":146,""max"":148,""confidence"":0.05},{""min"":148,""max"":150,""confidence"":0.03}]",,70.jpg,1,120.0,2,10
wgd_spd_70_10,145.0,0.27,"[{""min"":130,""max"":140,""confidence"":0.2},{""min"":140,""max"":150,""confidence"":0.27},{""min"":120,""max"":130,""confidence"":0.16},{""min"":150,""max"":160,""confidence"":0.14},{""min"":110,""max"":120,""confidence"":0.08},{""min"":160,""max"":170,""confidence"":0.06},{""min"":100,""max"":110,""confidence"":0.04},{""min"":170,""max"":180,""confidence"":0.03},{""min"":180,""max"":190,""confidence"":0.01},{""min"":90,""max"":100,""confidence"":0.01}]",,70.jpg,5,120.0,10,10
wgd_spd_70_20,140.0,0.31,"[{""min"":130,""max"":150,""confidence"":0.31},{""min"":150,""max"":170,""confidence"":0.27},{""min"":110,""max"":130,""confidence"":0.18},{""min"":170,""max"":190,""confidence"":0.14},{""min"":190,""max"":210,""confidence"":0.1}]",,70.jpg,10,120.0,20,5
wgd_spd_70_40,140.0,0.42,"[{""min"":120,""max"":160,""confidence"":0.42},{""min"":160,""max"":200,""confidence"":0.33},{""min"":80,""max"":120,""confidence"":0.15}]",,70.jpg,20,120.0,40,3
wgd_spd_71_02,111.0,0.16,"[{""min"":110,""max"":112,""confidence"":0.16},{""min"":112,""max"":114,""confidence"":0.15},{""min"":108,""max"":110,""confidence"":0.13},{""min"":114,""max"":116,""confidence"":0.12},{""min"":106,""max"":108,""confidence"":0.1},{""min"":116,""max"":118,""confidence"":0.09},{""min"":104,""max"":106,""confidence"":0.08},{""min"":118,""max"":120,""confidence"":0.07},{""min"":102,""max"":104,""confidence"":0.06},{""min"":120,""max"":122,""confidence"":0.04}]",,71.jpg,1,134.0,2,10
wgd_spd_71_10,115.0,0.27,"[{""min"":100,""max"":110,""confidence"":0.18},{""min"":110,""max"":120,""confidence"":0.27},{""min"":120,""max"":130,""confidence"":0.24},{""min"":90,""max"":100,""confidence"":0.11},{""min"":130,""max"":140,""confidence"":0.1},{""min"":140,""max"":150,""confidence"":0.05},{""min"":80,""max"":90,""confidence"":0.03},{""min"":150,""max"":160,""confidence"":0.015},{""min"":160,""max"":170,""confidence"":0.005},{""min"":170,""max"":180,""confidence"":0.005}]",,71.jpg,5,134.0,10,10
wgd_spd_71_20,120.0,0.28,"[{""min"": 110,""max"": 130,""confidence"": 0.28},{""min"": 130,""max"": 150,""confidence"": 0.26},{""min"": 90,""max"": 110,""confidence"": 0.18},{""min"": 150,""max"": 170,""confidence"": 0.16},{""min"": 70,""max"": 90,""confidence"": 0.12}]",,71.jpg,10,134.0,20,5
wgd_spd_71_40,130.0,0.46,"[{""min"": 110, ""max"": 150, ""confidence"": 0.46},{""min"": 150, ""max"": 190, ""confidence"": 0.3},{""min"": 70, ""max"": 110, ""confidence"": 0.14}]",,71.jpg,20,134.0,40,3
wgd_spd_72_02,143.0,0.17,"[{""min"": 138,""max"": 140,""confidence"": 0.14},{""min"": 140,""max"": 142,""confidence"": 0.16},{""min"": 142,""max"": 144,""confidence"": 0.17},{""min"": 144,""max"": 146,""confidence"": 0.15},{""min"": 146,""max"": 148,""confidence"": 0.12},{""min"": 136,""max"": 138,""confidence"": 0.09},{""min"": 148,""max"": 150,""confidence"": 0.08},{""min"": 134,""max"": 136,""confidence"": 0.06},{""min"": 150,""max"": 152,""confidence"": 0.03},{""min"": 132,""max"": 134,""confidence"": 0.0}]",,72.jpg,1,177.0,2,10
wgd_spd_72_10,135.0,0.22,"[{""min"":120,""max"":130,""confidence"":0.16},{""min"":130,""max"":140,""confidence"":0.22},{""min"":140,""max"":150,""confidence"":0.2},{""min"":150,""max"":160,""confidence"":0.15},{""min"":110,""max"":120,""confidence"":0.08},{""min"":160,""max"":170,""confidence"":0.08},{""min"":170,""max"":180,""confidence"":0.04},{""min"":100,""max"":110,""confidence"":0.03},{""min"":180,""max"":190,""confidence"":0.02},{""min"":190,""max"":200,""confidence"":0.02}]",,72.jpg,5,177.0,10,10
wgd_spd_72_20,140.0,0.34,"[{""min"": 130,""max"": 150,""confidence"": 0.34},{""min"": 150,""max"": 170,""confidence"": 0.27},{""min"": 110,""max"": 130,""confidence"": 0.18},{""min"": 170,""max"": 190,""confidence"": 0.14},{""min"": 90,""max"": 110,""confidence"": 0.07}]",,72.jpg,10,177.0,20,5
wgd_spd_72_40,150.0,0.45,"[{""min"": 130,""max"": 170,""confidence"": 0.45},{""min"": 110,""max"": 150,""confidence"": 0.3},{""min"": 170,""max"": 210,""confidence"": 0.25}]",,72.jpg,20,177.0,40,3
wgd_spd_73_02,135.0,0.14,"[{""min"":132,""max"":134,""confidence"":0.11},{""min"":134,""max"":136,""confidence"":0.14},{""min"":130,""max"":132,""confidence"":0.1},{""min"":136,""max"":138,""confidence"":0.13},{""min"":128,""max"":130,""confidence"":0.09},{""min"":138,""max"":140,""confidence"":0.1},{""min"":126,""max"":128,""confidence"":0.08},{""min"":140,""max"":142,""confidence"":0.08},{""min"":124,""max"":126,""confidence"":0.07},{""min"":142,""max"":144,""confidence"":0.06}]",,73.jpg,1,138.0,2,10
wgd_spd_73_10,135.0,0.26,"[{""min"":130,""max"":140,""confidence"":0.26},{""min"":140,""max"":150,""confidence"":0.24},{""min"":120,""max"":130,""confidence"":0.14},{""min"":150,""max"":160,""confidence"":0.13},{""min"":110,""max"":120,""confidence"":0.08},{""min"":160,""max"":170,""confidence"":0.06},{""min"":170,""max"":180,""confidence"":0.03},{""min"":100,""max"":110,""confidence"":0.03},{""min"":180,""max"":190,""confidence"":0.02},{""min"":90,""max"":100,""confidence"":0.01}]",,73.jpg,5,138.0,10,10
wgd_spd_73_20,150.0,0.33,"[{""min"": 140,""max"": 160,""confidence"": 0.33},{""min"": 120,""max"": 140,""confidence"": 0.27},{""min"": 160,""max"": 180,""confidence"": 0.2},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 180,""max"": 200,""confidence"": 0.1}]",,73.jpg,10,138.0,20,5
wgd_spd_73_40,150.0,0.46,"[{""min"": 130,""max"": 170,""confidence"": 0.46},{""min"": 170,""max"": 210,""confidence"": 0.31},{""min"": 90,""max"": 130,""confidence"": 0.13}]",,73.jpg,20,138.0,40,3
wgd_spd_74_02,139.0,0.16,"[{""min"":130,""max"":132,""confidence"":0.07},{""min"":132,""max"":134,""confidence"":0.09},{""min"":134,""max"":136,""confidence"":0.12},{""min"":136,""max"":138,""confidence"":0.15},{""min"":138,""max"":140,""confidence"":0.16},{""min"":140,""max"":142,""confidence"":0.14},{""min"":142,""max"":144,""confidence"":0.11},{""min"":144,""max"":146,""confidence"":0.08},{""min"":146,""max"":148,""confidence"":0.05},{""min"":148,""max"":150,""confidence"":0.03}]",,74.jpg,1,118.0,2,10
wgd_spd_74_10,125.0,0.22,"[{""min"":120,""max"":130,""confidence"":0.22},{""min"":130,""max"":140,""confidence"":0.21},{""min"":140,""max"":150,""confidence"":0.17},{""min"":110,""max"":120,""confidence"":0.12},{""min"":150,""max"":160,""confidence"":0.09},{""min"":100,""max"":110,""confidence"":0.07},{""min"":160,""max"":170,""confidence"":0.05},{""min"":170,""max"":180,""confidence"":0.03},{""min"":180,""max"":190,""confidence"":0.02},{""min"":90,""max"":100,""confidence"":0.02}]",,74.jpg,5,118.0,10,10
wgd_spd_74_20,130.0,0.33,"[{""min"": 120,""max"": 140,""confidence"": 0.33},{""min"": 140,""max"": 160,""confidence"": 0.28},{""min"": 100,""max"": 120,""confidence"": 0.17},{""min"": 160,""max"": 180,""confidence"": 0.14},{""min"": 180,""max"": 200,""confidence"": 0.08}]",,74.jpg,10,118.0,20,5
wgd_spd_74_40,140.0,0.55,"[{""min"": 120,""max"": 160,""confidence"": 0.55},{""min"": 160,""max"": 200,""confidence"": 0.3},{""min"": 80,""max"": 120,""confidence"": 0.15}]",,74.jpg,20,118.0,40,3
wgd_spd_75_02,93.0,0.16,"[{""min"": 92,""max"": 94,""confidence"": 0.16},{""min"": 94,""max"": 96,""confidence"": 0.15},{""min"": 90,""max"": 92,""confidence"": 0.14},{""min"": 96,""max"": 98,""confidence"": 0.13},{""min"": 88,""max"": 90,""confidence"": 0.11},{""min"": 98,""max"": 100,""confidence"": 0.09},{""min"": 86,""max"": 88,""confidence"": 0.08},{""min"": 100,""max"": 102,""confidence"": 0.06},{""min"": 84,""max"": 86,""confidence"": 0.05},{""min"": 102,""max"": 104,""confidence"": 0.03}]",,75.jpg,1,99.0,2,10
wgd_spd_75_10,105.0,0.27,"[{""min"":90,""max"":100,""confidence"":0.19},{""min"":100,""max"":110,""confidence"":0.27},{""min"":110,""max"":120,""confidence"":0.22},{""min"":120,""max"":130,""confidence"":0.13},{""min"":80,""max"":90,""confidence"":0.07},{""min"":130,""max"":140,""confidence"":0.06},{""min"":140,""max"":150,""confidence"":0.03},{""min"":70,""max"":80,""confidence"":0.01},{""min"":150,""max"":160,""confidence"":0.01},{""min"":160,""max"":170,""confidence"":0.01}]",,75.jpg,5,99.0,10,10
wgd_spd_75_20,110.0,0.45,"[{""min"": 100,""max"": 120,""confidence"": 0.45},{""min"": 120,""max"": 140,""confidence"": 0.3},{""min"": 80,""max"": 100,""confidence"": 0.12},{""min"": 140,""max"": 160,""confidence"": 0.08},{""min"": 160,""max"": 180,""confidence"": 0.05}]",,75.jpg,10,99.0,20,5
wgd_spd_75_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 120,""max"": 160,""confidence"": 0.2},{""min"": 60,""max"": 80,""confidence"": 0.08}]",,75.jpg,20,99.0,40,3
wgd_spd_100_02,155.0,0.17,"[{""min"":148,""max"":150,""confidence"":0.09},{""min"":150,""max"":152,""confidence"":0.13},{""min"":152,""max"":154,""confidence"":0.16},{""min"":154,""max"":156,""confidence"":0.17},{""min"":156,""max"":158,""confidence"":0.15},{""min"":158,""max"":160,""confidence"":0.11},{""min"":160,""max"":162,""confidence"":0.08},{""min"":162,""max"":164,""confidence"":0.05},{""min"":146,""max"":148,""confidence"":0.03},{""min"":164,""max"":166,""confidence"":0.03}]",,100.jpg,1,177.0,2,10
wgd_spd_100_10,165.0,0.22,"[{""min"": 150,""max"": 160,""confidence"": 0.16},{""min"": 160,""max"": 170,""confidence"": 0.22},{""min"": 170,""max"": 180,""confidence"": 0.2},{""min"": 180,""max"": 190,""confidence"": 0.14},{""min"": 140,""max"": 150,""confidence"": 0.1},{""min"": 190,""max"": 200,""confidence"": 0.08},{""min"": 130,""max"": 140,""confidence"": 0.04},{""min"": 200,""max"": 210,""confidence"": 0.03},{""min"": 120,""max"": 130,""confidence"": 0.015},{""min"": 210,""max"": 220,""confidence"": 0.005}]",,100.jpg,5,177.0,10,10
wgd_spd_100_20,160.0,0.3,"[{""min"":150,""max"":170,""confidence"":0.3},{""min"":170,""max"":190,""confidence"":0.26},{""min"":130,""max"":150,""confidence"":0.18},{""min"":190,""max"":210,""confidence"":0.15},{""min"":110,""max"":130,""confidence"":0.11}]",,100.jpg,10,177.0,20,5
wgd_spd_100_40,200.0,0.5,"[{""min"": 140,""max"": 180,""confidence"": 0.22},{""min"": 180,""max"": 220,""confidence"": 0.5},{""min"": 220,""max"": 260,""confidence"": 0.18}]",,100.jpg,20,177.0,40,3
wgd_spd_101_02,130.0,0.17,"[{""min"":129,""max"":131,""confidence"":0.17},{""min"":131,""max"":133,""confidence"":0.16},{""min"":127,""max"":129,""confidence"":0.14},{""min"":133,""max"":135,""confidence"":0.13},{""min"":125,""max"":127,""confidence"":0.1},{""min"":135,""max"":137,""confidence"":0.08},{""min"":123,""max"":125,""confidence"":0.07},{""min"":137,""max"":139,""confidence"":0.05},{""min"":121,""max"":123,""confidence"":0.04},{""min"":139,""max"":141,""confidence"":0.03}]",,101.jpg,1,137.4,2,10
wgd_spd_101_10,135.0,0.24,"[{""min"":130,""max"":140,""confidence"":0.24},{""min"":140,""max"":150,""confidence"":0.22},{""min"":120,""max"":130,""confidence"":0.16},{""min"":150,""max"":160,""confidence"":0.14},{""min"":110,""max"":120,""confidence"":0.08},{""min"":160,""max"":170,""confidence"":0.06},{""min"":170,""max"":180,""confidence"":0.03},{""min"":100,""max"":110,""confidence"":0.03},{""min"":180,""max"":190,""confidence"":0.02},{""min"":190,""max"":200,""confidence"":0.02}]",,101.jpg,5,137.4,10,10
wgd_spd_101_20,150.0,0.3,"[{""min"": 120,""max"": 140,""confidence"": 0.18},{""min"": 140,""max"": 160,""confidence"": 0.3},{""min"": 160,""max"": 180,""confidence"": 0.24},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 180,""max"": 200,""confidence"": 0.16}]",,101.jpg,10,137.4,20,5
wgd_spd_101_40,140.0,0.5,"[{""min"": 120,""max"": 160,""confidence"": 0.5},{""min"": 160,""max"": 200,""confidence"": 0.34},{""min"": 80,""max"": 120,""confidence"": 0.16}]",,101.jpg,20,137.4,40,3
wgd_spd_102_02,156.0,0.14,"[{""min"": 155,""max"": 157,""confidence"":0.14},{""min"": 157,""max"": 159,""confidence"":0.13},{""min"": 153,""max"": 155,""confidence"":0.12},{""min"": 159,""max"": 161,""confidence"":0.11},{""min"": 151,""max"": 153,""confidence"":0.1},{""min"": 161,""max"": 163,""confidence"":0.09},{""min"": 149,""max"": 151,""confidence"":0.08},{""min"": 163,""max"": 165,""confidence"":0.07},{""min"": 147,""max"": 149,""confidence"":0.06},{""min"": 165,""max"": 167,""confidence"":0.05}]",,102.jpg,1,152.4,2,10
