question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_34_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 140, ""max"": 180, ""confidence"": 0.3}, {""min"": 100, ""max"": 140, ""confidence"": 0.2}]",,34.jpg,20,122.0,40,3
wgd_spd_35_02,141.0,0.15,"[{""min"": 140, ""max"": 142, ""confidence"": 0.15}, {""min"": 142, ""max"": 144, ""confidence"": 0.12}, {""min"": 144, ""max"": 146, ""confidence"": 0.1}, {""min"": 146, ""max"": 148, ""confidence"": 0.08}, {""min"": 148, ""max"": 150, ""confidence"": 0.07}, {""min"": 150, ""max"": 152, ""confidence"": 0.06}, {""min"": 152, ""max"": 154, ""confidence"": 0.05}, {""min"": 154, ""max"": 156, ""confidence"": 0.05}, {""min"": 138, ""max"": 140, ""confidence"": 0.04}, {""min"": 156, ""max"": 158, ""confidence"": 0.04}]",,35.jpg,1,150.0,2,10
wgd_spd_35_10,145.0,0.15,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 145, ""max"": 155, ""confidence"": 0.14}, {""min"": 150, ""max"": 160, ""confidence"": 0.13}, {""min"": 155, ""max"": 165, ""confidence"": 0.12}, {""min"": 130, ""max"": 140, ""confidence"": 0.11}, {""min"": 135, ""max"": 145, ""confidence"": 0.1}, {""min"": 160, ""max"": 170, ""confidence"": 0.09}, {""min"": 125, ""max"": 135, ""confidence"": 0.08}, {""min"": 165, ""max"": 175, ""confidence"": 0.06}, {""min"": 170, ""max"": 180, ""confidence"": 0.02}]",,35.jpg,5,150.0,10,10
wgd_spd_35_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.25}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 170, ""max"": 190, ""confidence"": 0.15}]",,35.jpg,10,150.0,20,5
wgd_spd_35_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 150, ""max"": 190, ""confidence"": 0.3}, {""min"": 160, ""max"": 200, ""confidence"": 0.2}]",,35.jpg,20,150.0,40,3
wgd_spd_36_02,105.0,0.2,"[{""min"": 100, ""max"": 102, ""confidence"": 0.1}, {""min"": 102, ""max"": 104, ""confidence"": 0.15}, {""min"": 104, ""max"": 106, ""confidence"": 0.2}, {""min"": 106, ""max"": 108, ""confidence"": 0.15}, {""min"": 108, ""max"": 110, ""confidence"": 0.1}, {""min"": 110, ""max"": 112, ""confidence"": 0.08}, {""min"": 112, ""max"": 114, ""confidence"": 0.07}, {""min"": 114, ""max"": 116, ""confidence"": 0.05}, {""min"": 116, ""max"": 118, ""confidence"": 0.05}, {""min"": 118, ""max"": 120, ""confidence"": 0.05}]",,36.jpg,1,110.0,2,10
wgd_spd_36_10,115.0,0.25,"[{""min"": 90, ""max"": 100, ""confidence"": 0.15}, {""min"": 100, ""max"": 110, ""confidence"": 0.2}, {""min"": 110, ""max"": 120, ""confidence"": 0.25}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.1}, {""min"": 80, ""max"": 90, ""confidence"": 0.05}, {""min"": 140, ""max"": 150, ""confidence"": 0.03}, {""min"": 70, ""max"": 80, ""confidence"": 0.02}, {""min"": 150, ""max"": 160, ""confidence"": 0.01}, {""min"": 60, ""max"": 70, ""confidence"": 0.01}]",,36.jpg,5,110.0,10,10
wgd_spd_36_20,120.0,0.3,"[{""min"": 100, ""max"": 120, ""confidence"": 0.25}, {""min"": 110, ""max"": 130, ""confidence"": 0.3}, {""min"": 120, ""max"": 140, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 140, ""max"": 160, ""confidence"": 0.1}]",,36.jpg,10,110.0,20,5
wgd_spd_36_40,120.0,0.5,"[{""min"": 100, ""max"": 140, ""confidence"": 0.5}, {""min"": 120, ""max"": 160, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,36.jpg,20,110.0,40,3
wgd_spd_37_02,151.0,0.1,"[{""min"": 150, ""max"": 152, ""confidence"": 0.1}, {""min"": 152, ""max"": 154, ""confidence"": 0.1}, {""min"": 154, ""max"": 156, ""confidence"": 0.1}, {""min"": 156, ""max"": 158, ""confidence"": 0.1}, {""min"": 158, ""max"": 160, ""confidence"": 0.1}, {""min"": 160, ""max"": 162, ""confidence"": 0.1}, {""min"": 162, ""max"": 164, ""confidence"": 0.1}, {""min"": 164, ""max"": 166, ""confidence"": 0.1}, {""min"": 166, ""max"": 168, ""confidence"": 0.1}, {""min"": 168, ""max"": 170, ""confidence"": 0.1}]",,37.jpg,1,180.0,2,10
wgd_spd_37_10,155.0,0.15,"[{""min"": 150, ""max"": 160, ""confidence"": 0.15}, {""min"": 160, ""max"": 170, ""confidence"": 0.14}, {""min"": 140, ""max"": 150, ""confidence"": 0.13}, {""min"": 170, ""max"": 180, ""confidence"": 0.12}, {""min"": 130, ""max"": 140, ""confidence"": 0.11}, {""min"": 180, ""max"": 190, ""confidence"": 0.1}, {""min"": 120, ""max"": 130, ""confidence"": 0.08}, {""min"": 190, ""max"": 200, ""confidence"": 0.07}, {""min"": 110, ""max"": 120, ""confidence"": 0.06}, {""min"": 200, ""max"": 210, ""confidence"": 0.04}]",,37.jpg,5,180.0,10,10
wgd_spd_37_20,170.0,0.3,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 160, ""max"": 180, ""confidence"": 0.3}, {""min"": 180, ""max"": 200, ""confidence"": 0.2}, {""min"": 120, ""max"": 140, ""confidence"": 0.15}, {""min"": 200, ""max"": 220, ""confidence"": 0.1}]",,37.jpg,10,180.0,20,5
wgd_spd_37_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 180, ""max"": 220, ""confidence"": 0.2}]",,37.jpg,20,180.0,40,3
wgd_spd_38_02,141.0,0.13,"[{""min"": 140, ""max"": 142, ""confidence"": 0.13}, {""min"": 142, ""max"": 144, ""confidence"": 0.12}, {""min"": 144, ""max"": 146, ""confidence"": 0.11}, {""min"": 146, ""max"": 148, ""confidence"": 0.1}, {""min"": 148, ""max"": 150, ""confidence"": 0.09}, {""min"": 150, ""max"": 152, ""confidence"": 0.08}, {""min"": 152, ""max"": 154, ""confidence"": 0.07}, {""min"": 138, ""max"": 140, ""confidence"": 0.07}, {""min"": 154, ""max"": 156, ""confidence"": 0.06}, {""min"": 136, ""max"": 138, ""confidence"": 0.06}]",,38.jpg,1,120.0,2,10
wgd_spd_38_10,155.0,0.25,"[{""min"": 130, ""max"": 140, ""confidence"": 0.15}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.25}, {""min"": 160, ""max"": 170, ""confidence"": 0.2}, {""min"": 170, ""max"": 180, ""confidence"": 0.1}, {""min"": 120, ""max"": 130, ""confidence"": 0.05}, {""min"": 180, ""max"": 190, ""confidence"": 0.03}, {""min"": 110, ""max"": 120, ""confidence"": 0.02}, {""min"": 190, ""max"": 200, ""confidence"": 0.01}, {""min"": 100, ""max"": 110, ""confidence"": 0.01}]",,38.jpg,5,120.0,10,10
wgd_spd_38_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 170, ""max"": 190, ""confidence"": 0.1}]",,38.jpg,10,120.0,20,5
wgd_spd_38_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.2}]",,38.jpg,20,120.0,40,3
wgd_spd_39_02,125.0,0.13,"[{""min"": 120, ""max"": 122, ""confidence"": 0.1}, {""min"": 122, ""max"": 124, ""confidence"": 0.12}, {""min"": 124, ""max"": 126, ""confidence"": 0.13}, {""min"": 126, ""max"": 128, ""confidence"": 0.12}, {""min"": 128, ""max"": 130, ""confidence"": 0.11}, {""min"": 130, ""max"": 132, ""confidence"": 0.1}, {""min"": 132, ""max"": 134, ""confidence"": 0.09}, {""min"": 134, ""max"": 136, ""confidence"": 0.08}, {""min"": 136, ""max"": 138, ""confidence"": 0.07}, {""min"": 138, ""max"": 140, ""confidence"": 0.06}]",,39.jpg,1,125.0,2,10
wgd_spd_39_10,145.0,0.25,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.03}, {""min"": 180, ""max"": 190, ""confidence"": 0.01}, {""min"": 100, ""max"": 110, ""confidence"": 0.01}, {""min"": 190, ""max"": 200, ""confidence"": 0.01}]",,39.jpg,5,125.0,10,10
wgd_spd_39_20,150.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 160, ""confidence"": 0.3}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 80, ""max"": 100, ""confidence"": 0.1}]",,39.jpg,10,125.0,20,5
wgd_spd_39_40,140.0,0.45,"[{""min"": 120, ""max"": 160, ""confidence"": 0.45}, {""min"": 140, ""max"": 180, ""confidence"": 0.35}, {""min"": 160, ""max"": 200, ""confidence"": 0.2}]",,39.jpg,20,125.0,40,3
wgd_spd_40_02,131.0,0.15,"[{""min"": 130, ""max"": 132, ""confidence"": 0.15}, {""min"": 132, ""max"": 134, ""confidence"": 0.12}, {""min"": 128, ""max"": 130, ""confidence"": 0.1}, {""min"": 134, ""max"": 136, ""confidence"": 0.1}, {""min"": 126, ""max"": 128, ""confidence"": 0.08}, {""min"": 136, ""max"": 138, ""confidence"": 0.08}, {""min"": 124, ""max"": 126, ""confidence"": 0.07}, {""min"": 138, ""max"": 140, ""confidence"": 0.07}, {""min"": 122, ""max"": 124, ""confidence"": 0.06}, {""min"": 140, ""max"": 142, ""confidence"": 0.05}]",,40.jpg,1,135.0,2,10
wgd_spd_40_10,145.0,0.25,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.03}, {""min"": 180, ""max"": 190, ""confidence"": 0.01}, {""min"": 100, ""max"": 110, ""confidence"": 0.01}, {""min"": 190, ""max"": 200, ""confidence"": 0.01}]",,40.jpg,5,135.0,10,10
wgd_spd_40_20,150.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.25}, {""min"": 140, ""max"": 160, ""confidence"": 0.3}, {""min"": 150, ""max"": 170, ""confidence"": 0.15}, {""min"": 160, ""max"": 180, ""confidence"": 0.05}]",,40.jpg,10,135.0,20,5
wgd_spd_40_40,150.0,0.5,"[{""min"": 130, ""max"": 170, ""confidence"": 0.5}, {""min"": 150, ""max"": 190, ""confidence"": 0.3}, {""min"": 110, ""max"": 150, ""confidence"": 0.2}]",,40.jpg,20,135.0,40,3
wgd_spd_41_02,151.0,0.12,"[{""min"": 150, ""max"": 152, ""confidence"": 0.12}, {""min"": 152, ""max"": 154, ""confidence"": 0.11}, {""min"": 148, ""max"": 150, ""confidence"": 0.1}, {""min"": 154, ""max"": 156, ""confidence"": 0.09}, {""min"": 156, ""max"": 158, ""confidence"": 0.08}, {""min"": 146, ""max"": 148, ""confidence"": 0.07}, {""min"": 158, ""max"": 160, ""confidence"": 0.07}, {""min"": 144, ""max"": 146, ""confidence"": 0.06}, {""min"": 160, ""max"": 162, ""confidence"": 0.05}, {""min"": 142, ""max"": 144, ""confidence"": 0.05}]",,41.jpg,1,196.0,2,10
wgd_spd_41_10,145.0,0.15,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 150, ""max"": 160, ""confidence"": 0.14}, {""min"": 130, ""max"": 140, ""confidence"": 0.13}, {""min"": 160, ""max"": 170, ""confidence"": 0.12}, {""min"": 120, ""max"": 130, ""confidence"": 0.11}, {""min"": 170, ""max"": 180, ""confidence"": 0.08}, {""min"": 110, ""max"": 120, ""confidence"": 0.07}, {""min"": 180, ""max"": 190, ""confidence"": 0.05}, {""min"": 190, ""max"": 200, ""confidence"": 0.03}, {""min"": 100, ""max"": 110, ""confidence"": 0.02}]",,41.jpg,5,196.0,10,10
wgd_spd_41_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 160, ""max"": 180, ""confidence"": 0.15}, {""min"": 120, ""max"": 140, ""confidence"": 0.1}]",,41.jpg,10,196.0,20,5
wgd_spd_41_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.2}]",,41.jpg,20,196.0,40,3
wgd_spd_42_02,111.0,0.1,"[{""min"": 110, ""max"": 112, ""confidence"": 0.1}, {""min"": 112, ""max"": 114, ""confidence"": 0.1}, {""min"": 114, ""max"": 116, ""confidence"": 0.1}, {""min"": 116, ""max"": 118, ""confidence"": 0.1}, {""min"": 118, ""max"": 120, ""confidence"": 0.1}, {""min"": 120, ""max"": 122, ""confidence"": 0.1}, {""min"": 122, ""max"": 124, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.1}, {""min"": 126, ""max"": 128, ""confidence"": 0.1}, {""min"": 128, ""max"": 130, ""confidence"": 0.1}]",,42.jpg,1,146.0,2,10
wgd_spd_42_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.02}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}]",,42.jpg,5,146.0,10,10
wgd_spd_42_20,130.0,0.3,"[{""min"": 100, ""max"": 120, ""confidence"": 0.25}, {""min"": 120, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 160, ""confidence"": 0.2}, {""min"": 80, ""max"": 100, ""confidence"": 0.15}, {""min"": 160, ""max"": 180, ""confidence"": 0.1}]",,42.jpg,10,146.0,20,5
wgd_spd_42_40,130.0,0.5,"[{""min"": 110, ""max"": 150, ""confidence"": 0.5}, {""min"": 90, ""max"": 130, ""confidence"": 0.3}, {""min"": 130, ""max"": 170, ""confidence"": 0.2}]",,42.jpg,20,146.0,40,3
wgd_spd_43_02,119.0,0.15,"[{""min"": 118, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 122, ""confidence"": 0.12}, {""min"": 122, ""max"": 124, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.09}, {""min"": 126, ""max"": 128, ""confidence"": 0.08}, {""min"": 128, ""max"": 130, ""confidence"": 0.07}, {""min"": 130, ""max"": 132, ""confidence"": 0.06}, {""min"": 132, ""max"": 134, ""confidence"": 0.05}, {""min"": 134, ""max"": 136, ""confidence"": 0.04}, {""min"": 136, ""max"": 138, ""confidence"": 0.03}]",,43.jpg,1,106.0,2,10
wgd_spd_43_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.02}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}]",,43.jpg,5,106.0,10,10
wgd_spd_43_20,140.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.3}, {""min"": 110, ""max"": 130, ""confidence"": 0.2}, {""min"": 140, ""max"": 160, ""confidence"": 0.15}, {""min"": 100, ""max"": 120, ""confidence"": 0.1}]",,43.jpg,10,106.0,20,5
wgd_spd_43_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 100, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,43.jpg,20,106.0,40,3
wgd_spd_44_02,131.0,0.14,"[{""min"": 130, ""max"": 132, ""confidence"": 0.14}, {""min"": 132, ""max"": 134, ""confidence"": 0.13}, {""min"": 128, ""max"": 130, ""confidence"": 0.12}, {""min"": 134, ""max"": 136, ""confidence"": 0.11}, {""min"": 126, ""max"": 128, ""confidence"": 0.1}, {""min"": 136, ""max"": 138, ""confidence"": 0.09}, {""min"": 124, ""max"": 126, ""confidence"": 0.08}, {""min"": 138, ""max"": 140, ""confidence"": 0.07}, {""min"": 122, ""max"": 124, ""confidence"": 0.06}, {""min"": 140, ""max"": 142, ""confidence"": 0.05}]",,44.jpg,1,141.0,2,10
wgd_spd_44_10,145.0,0.2,"[{""min"": 130, ""max"": 140, ""confidence"": 0.15}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 120, ""max"": 130, ""confidence"": 0.1}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.05}, {""min"": 180, ""max"": 190, ""confidence"": 0.025}, {""min"": 100, ""max"": 110, ""confidence"": 0.025}, {""min"": 190, ""max"": 200, ""confidence"": 0.025}]",,44.jpg,5,141.0,10,10
wgd_spd_44_20,150.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 160, ""confidence"": 0.3}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 80, ""max"": 100, ""confidence"": 0.1}]",,44.jpg,10,141.0,20,5
wgd_spd_44_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 140, ""max"": 180, ""confidence"": 0.3}, {""min"": 100, ""max"": 140, ""confidence"": 0.2}]",,44.jpg,20,141.0,40,3
wgd_spd_45_02,121.0,0.1,"[{""min"": 120, ""max"": 122, ""confidence"": 0.1}, {""min"": 122, ""max"": 124, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.1}, {""min"": 126, ""max"": 128, ""confidence"": 0.1}, {""min"": 128, ""max"": 130, ""confidence"": 0.1}, {""min"": 130, ""max"": 132, ""confidence"": 0.1}, {""min"": 132, ""max"": 134, ""confidence"": 0.1}, {""min"": 134, ""max"": 136, ""confidence"": 0.1}, {""min"": 136, ""max"": 138, ""confidence"": 0.1}, {""min"": 138, ""max"": 140, ""confidence"": 0.1}]",,45.jpg,1,131.0,2,10
wgd_spd_45_10,155.0,0.25,"[{""min"": 130, ""max"": 140, ""confidence"": 0.15}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.25}, {""min"": 160, ""max"": 170, ""confidence"": 0.2}, {""min"": 120, ""max"": 130, ""confidence"": 0.1}, {""min"": 170, ""max"": 180, ""confidence"": 0.05}, {""min"": 110, ""max"": 120, ""confidence"": 0.03}, {""min"": 180, ""max"": 190, ""confidence"": 0.02}, {""min"": 100, ""max"": 110, ""confidence"": 0.01}, {""min"": 190, ""max"": 200, ""confidence"": 0.01}]",,45.jpg,5,131.0,10,10
wgd_spd_45_20,160.0,0.3,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.3}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 170, ""max"": 190, ""confidence"": 0.1}]",,45.jpg,10,131.0,20,5
wgd_spd_45_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 140, ""max"": 180, ""confidence"": 0.3}, {""min"": 160, ""max"": 200, ""confidence"": 0.2}]",,45.jpg,20,131.0,40,3
wgd_spd_46_02,155.0,0.12,"[{""min"": 154, ""max"": 156, ""confidence"": 0.12}, {""min"": 156, ""max"": 158, ""confidence"": 0.11}, {""min"": 152, ""max"": 154, ""confidence"": 0.1}, {""min"": 158, ""max"": 160, ""confidence"": 0.09}, {""min"": 150, ""max"": 152, ""confidence"": 0.08}, {""min"": 160, ""max"": 162, ""confidence"": 0.08}, {""min"": 148, ""max"": 150, ""confidence"": 0.07}, {""min"": 162, ""max"": 164, ""confidence"": 0.07}, {""min"": 146, ""max"": 148, ""confidence"": 0.06}, {""min"": 164, ""max"": 166, ""confidence"": 0.05}]",,46.jpg,1,162.0,2,10
wgd_spd_46_10,155.0,0.2,"[{""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.18}, {""min"": 170, ""max"": 180, ""confidence"": 0.15}, {""min"": 140, ""max"": 150, ""confidence"": 0.12}, {""min"": 180, ""max"": 190, ""confidence"": 0.1}, {""min"": 130, ""max"": 140, ""confidence"": 0.08}, {""min"": 190, ""max"": 200, ""confidence"": 0.06}, {""min"": 120, ""max"": 130, ""confidence"": 0.05}, {""min"": 200, ""max"": 210, ""confidence"": 0.04}, {""min"": 210, ""max"": 220, ""confidence"": 0.02}]",,46.jpg,5,162.0,10,10
wgd_spd_46_20,170.0,0.3,"[{""min"": 150, ""max"": 170, ""confidence"": 0.25}, {""min"": 160, ""max"": 180, ""confidence"": 0.3}, {""min"": 170, ""max"": 190, ""confidence"": 0.2}, {""min"": 180, ""max"": 200, ""confidence"": 0.15}, {""min"": 190, ""max"": 210, ""confidence"": 0.1}]",,46.jpg,10,162.0,20,5
wgd_spd_46_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.2}]",,46.jpg,20,162.0,40,3
wgd_spd_47_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 118, ""max"": 120, ""confidence"": 0.12}, {""min"": 122, ""max"": 124, ""confidence"": 0.11}, {""min"": 116, ""max"": 118, ""confidence"": 0.1}, {""min"": 124, ""max"": 126, ""confidence"": 0.09}, {""min"": 114, ""max"": 116, ""confidence"": 0.08}, {""min"": 126, ""max"": 128, ""confidence"": 0.07}, {""min"": 112, ""max"": 114, ""confidence"": 0.06}, {""min"": 128, ""max"": 130, ""confidence"": 0.05}, {""min"": 110, ""max"": 112, ""confidence"": 0.04}]",,47.jpg,1,131.0,2,10
wgd_spd_47_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 160, ""max"": 170, ""confidence"": 0.03}, {""min"": 90, ""max"": 100, ""confidence"": 0.01}, {""min"": 170, ""max"": 180, ""confidence"": 0.005}, {""min"": 80, ""max"": 90, ""confidence"": 0.005}]",,47.jpg,5,131.0,10,10
wgd_spd_47_20,130.0,0.25,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 110, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 100, ""max"": 120, ""confidence"": 0.15}, {""min"": 140, ""max"": 160, ""confidence"": 0.1}]",,47.jpg,10,131.0,20,5
wgd_spd_47_40,140.0,0.45,"[{""min"": 120, ""max"": 160, ""confidence"": 0.45}, {""min"": 140, ""max"": 180, ""confidence"": 0.3}, {""min"": 100, ""max"": 140, ""confidence"": 0.25}]",,47.jpg,20,131.0,40,3
wgd_spd_48_02,111.0,0.12,"[{""min"": 110, ""max"": 112, ""confidence"": 0.12}, {""min"": 112, ""max"": 114, ""confidence"": 0.11}, {""min"": 108, ""max"": 110, ""confidence"": 0.1}, {""min"": 114, ""max"": 116, ""confidence"": 0.09}, {""min"": 106, ""max"": 108, ""confidence"": 0.08}, {""min"": 116, ""max"": 118, ""confidence"": 0.08}, {""min"": 104, ""max"": 106, ""confidence"": 0.07}, {""min"": 118, ""max"": 120, ""confidence"": 0.07}, {""min"": 120, ""max"": 122, ""confidence"": 0.06}, {""min"": 102, ""max"": 104, ""confidence"": 0.05}]",,48.jpg,1,110.0,2,10
wgd_spd_48_10,115.0,0.2,"[{""min"": 110, ""max"": 120, ""confidence"": 0.2}, {""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 100, ""max"": 110, ""confidence"": 0.1}, {""min"": 130, ""max"": 140, ""confidence"": 0.1}, {""min"": 140, ""max"": 150, ""confidence"": 0.08}, {""min"": 90, ""max"": 100, ""confidence"": 0.07}, {""min"": 150, ""max"": 160, ""confidence"": 0.06}, {""min"": 80, ""max"": 90, ""confidence"": 0.05}, {""min"": 160, ""max"": 170, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.05}]",,48.jpg,5,110.0,10,10
wgd_spd_48_20,130.0,0.3,"[{""min"": 100, ""max"": 120, ""confidence"": 0.25}, {""min"": 120, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 160, ""confidence"": 0.2}, {""min"": 80, ""max"": 100, ""confidence"": 0.15}, {""min"": 160, ""max"": 180, ""confidence"": 0.1}]",,48.jpg,10,110.0,20,5
wgd_spd_48_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 100, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,48.jpg,20,110.0,40,3
