question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_15_02,119.0,0.15,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 122, ""confidence"": 0.15},
  {""min"": 122, ""max"": 124, ""confidence"": 0.13},
  {""min"": 116, ""max"": 118, ""confidence"": 0.1},
  {""min"": 124, ""max"": 126, ""confidence"": 0.1},
  {""min"": 114, ""max"": 116, ""confidence"": 0.08},
  {""min"": 126, ""max"": 128, ""confidence"": 0.08},
  {""min"": 112, ""max"": 114, ""confidence"": 0.07},
  {""min"": 128, ""max"": 130, ""confidence"": 0.07},
  {""min"": 110, ""max"": 112, ""confidence"": 0.07}
]
```",,15.jpg,1,120.0,2,10
wgd_spd_15_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.02}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}]",,15.jpg,5,120.0,10,10
wgd_spd_15_20,140.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.3}, {""min"": 140, ""max"": 160, ""confidence"": 0.2}, {""min"": 110, ""max"": 130, ""confidence"": 0.15}, {""min"": 150, ""max"": 170, ""confidence"": 0.1}]",,15.jpg,10,120.0,20,5
wgd_spd_15_40,140.0,0.46,"[{""min"":120,""max"":160,""confidence"":0.46},{""min"":160,""max"":200,""confidence"":0.31},{""min"":80,""max"":120,""confidence"":0.14}]",,15.jpg,20,120.0,40,3
wgd_spd_16_02,101.0,0.1,"[{""min"": 100, ""max"": 102, ""confidence"": 0.1}, {""min"": 102, ""max"": 104, ""confidence"": 0.1}, {""min"": 104, ""max"": 106, ""confidence"": 0.1}, {""min"": 106, ""max"": 108, ""confidence"": 0.1}, {""min"": 108, ""max"": 110, ""confidence"": 0.1}, {""min"": 110, ""max"": 112, ""confidence"": 0.1}, {""min"": 112, ""max"": 114, ""confidence"": 0.1}, {""min"": 114, ""max"": 116, ""confidence"": 0.1}, {""min"": 116, ""max"": 118, ""confidence"": 0.1}, {""min"": 118, ""max"": 120, ""confidence"": 0.1}]",,16.jpg,1,109.0,2,10
wgd_spd_16_10,135.0,0.22,"[{""min"": 120,""max"": 130,""confidence"": 0.2},{""min"": 130,""max"": 140,""confidence"": 0.22},{""min"": 140,""max"": 150,""confidence"": 0.2},{""min"": 110,""max"": 120,""confidence"": 0.14},{""min"": 150,""max"": 160,""confidence"": 0.1},{""min"": 100,""max"": 110,""confidence"": 0.05},{""min"": 160,""max"": 170,""confidence"":0.04},{""min"": 170,""max"": 180,""confidence"":0.02},{""min"": 90,""max"": 100,""confidence"":0.02},{""min"": 180,""max"": 190,""confidence"":0.01}]",,16.jpg,5,109.0,10,10
wgd_spd_16_20,120.0,0.3,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.3},
  {""min"": 100, ""max"": 120, ""confidence"": 0.25},
  {""min"": 120, ""max"": 140, ""confidence"": 0.2},
  {""min"": 90, ""max"": 110, ""confidence"": 0.15},
  {""min"": 130, ""max"": 150, ""confidence"": 0.1}
]
```",,16.jpg,10,109.0,20,5
wgd_spd_16_40,120.0,0.55,"[{""min"": 100,""max"": 140,""confidence"": 0.55},{""min"": 140,""max"": 180,""confidence"": 0.3},{""min"": 180,""max"": 220,""confidence"": 0.15}]",,16.jpg,20,109.0,40,3
wgd_spd_17_02,137.0,0.16,"[{""min"": 136,""max"": 138,""confidence"":0.16},{""min"": 138,""max"": 140,""confidence"":0.15},{""min"": 134,""max"": 136,""confidence"":0.14},{""min"": 140,""max"": 142,""confidence"":0.13},{""min"": 132,""max"": 134,""confidence"":0.11},{""min"": 142,""max"": 144,""confidence"":0.09},{""min"": 130,""max"": 132,""confidence"":0.08},{""min"": 144,""max"": 146,""confidence"":0.06},{""min"": 128,""max"": 130,""confidence"":0.04},{""min"": 146,""max"": 148,""confidence"":0.04}]",,17.jpg,1,150.0,2,10
wgd_spd_17_10,145.0,0.2,"[{""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.18}, {""min"": 130, ""max"": 140, ""confidence"": 0.15}, {""min"": 160, ""max"": 170, ""confidence"": 0.12}, {""min"": 170, ""max"": 180, ""confidence"": 0.1}, {""min"": 120, ""max"": 130, ""confidence"": 0.08}, {""min"": 180, ""max"": 190, ""confidence"": 0.06}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 190, ""max"": 200, ""confidence"": 0.04}, {""min"": 200, ""max"": 210, ""confidence"": 0.02}]",,17.jpg,5,150.0,10,10
wgd_spd_17_20,150.0,0.4,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.4},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 160, ""max"": 180, ""confidence"": 0.2},
  {""min"": 100, ""max"": 120, ""confidence"": 0.1},
  {""min"": 180, ""max"": 200, ""confidence"": 0.05}
]
```",,17.jpg,10,150.0,20,5
wgd_spd_17_40,150.0,0.45,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.45},
  {""min"": 110, ""max"": 150, ""confidence"": 0.35},
  {""min"": 150, ""max"": 190, ""confidence"": 0.20}
]
```",,17.jpg,20,150.0,40,3
wgd_spd_18_02,141.0,0.15,"[{""min"": 140, ""max"": 142, ""confidence"": 0.15}, {""min"": 142, ""max"": 144, ""confidence"": 0.13}, {""min"": 138, ""max"": 140, ""confidence"": 0.12}, {""min"": 144, ""max"": 146, ""confidence"": 0.1}, {""min"": 136, ""max"": 138, ""confidence"": 0.09}, {""min"": 146, ""max"": 148, ""confidence"": 0.08}, {""min"": 134, ""max"": 136, ""confidence"": 0.07}, {""min"": 148, ""max"": 150, ""confidence"": 0.06}, {""min"": 132, ""max"": 134, ""confidence"": 0.05}, {""min"": 150, ""max"": 152, ""confidence"": 0.05}]",,18.jpg,1,134.0,2,10
wgd_spd_18_10,165.0,0.25,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.25}, {""min"": 170, ""max"": 180, ""confidence"": 0.2}, {""min"": 180, ""max"": 190, ""confidence"": 0.1}, {""min"": 130, ""max"": 140, ""confidence"": 0.05}, {""min"": 190, ""max"": 200, ""confidence"": 0.03}, {""min"": 120, ""max"": 130, ""confidence"": 0.02}, {""min"": 110, ""max"": 120, ""confidence"": 0.01}, {""min"": 200, ""max"": 210, ""confidence"": 0.01}]",,18.jpg,5,134.0,10,10
wgd_spd_18_20,160.0,0.32,"[{""min"": 150,""max"": 170,""confidence"": 0.32},{""min"": 130,""max"": 150,""confidence"": 0.27},{""min"": 170,""max"": 190,""confidence"": 0.2},{""min"": 110,""max"": 130,""confidence"": 0.12},{""min"": 190,""max"": 210,""confidence"": 0.09}]",,18.jpg,10,134.0,20,5
wgd_spd_18_40,160.0,0.46,"[{""min"": 140,""max"": 180,""confidence"": 0.46},{""min"": 180,""max"": 220,""confidence"": 0.34},{""min"": 100,""max"": 140,""confidence"": 0.12}]",,18.jpg,20,134.0,40,3
wgd_spd_19_02,147.0,0.15,"```json
[
  {""min"": 146, ""max"": 148, ""confidence"": 0.15},
  {""min"": 148, ""max"": 150, ""confidence"": 0.15},
  {""min"": 150, ""max"": 152, ""confidence"": 0.15},
  {""min"": 152, ""max"": 154, ""confidence"": 0.1},
  {""min"": 144, ""max"": 146, ""confidence"": 0.08},
  {""min"": 154, ""max"": 156, ""confidence"": 0.08},
  {""min"": 142, ""max"": 144, ""confidence"": 0.07},
  {""min"": 156, ""max"": 158, ""confidence"": 0.07},
  {""min"": 140, ""max"": 142, ""confidence"": 0.05},
  {""min"": 158, ""max"": 160, ""confidence"": 0.05}
]
```",,19.jpg,1,132.0,2,10
wgd_spd_19_10,155.0,0.2,"```json
[
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 150, ""max"": 160, ""confidence"": 0.2},
  {""min"": 130, ""max"": 140, ""confidence"": 0.1},
  {""min"": 160, ""max"": 170, ""confidence"": 0.15},
  {""min"": 120, ""max"": 130, ""confidence"": 0.08},
  {""min"": 170, ""max"": 180, ""confidence"": 0.08},
  {""min"": 110, ""max"": 120, ""confidence"": 0.06},
  {""min"": 180, ""max"": 190, ""confidence"": 0.06},
  {""min"": 100, ""max"": 110, ""confidence"": 0.04},
  {""min"": 190, ""max"": 200, ""confidence"": 0.04}
]
```",,19.jpg,5,132.0,10,10
wgd_spd_19_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 170, ""max"": 190, ""confidence"": 0.1}]",,19.jpg,10,132.0,20,5
wgd_spd_19_40,170.0,0.4,"```json
[
  {
    ""min"": 150,
    ""max"": 190,
    ""confidence"": 0.4
  },
  {
    ""min"": 170,
    ""max"": 210,
    ""confidence"": 0.3
  },
  {
    ""min"": 130,
    ""max"": 170,
    ""confidence"": 0.2
  }
]
```",,19.jpg,20,132.0,40,3
wgd_spd_1_02,201.0,0.15,"```json
[
  {""min"": 200, ""max"": 202, ""confidence"": 0.15},
  {""min"": 198, ""max"": 200, ""confidence"": 0.12},
  {""min"": 202, ""max"": 204, ""confidence"": 0.11},
  {""min"": 204, ""max"": 206, ""confidence"": 0.09},
  {""min"": 196, ""max"": 198, ""confidence"": 0.08},
  {""min"": 206, ""max"": 208, ""confidence"": 0.07},
  {""min"": 194, ""max"": 196, ""confidence"": 0.06},
  {""min"": 208, ""max"": 210, ""confidence"": 0.05},
  {""min"": 192, ""max"": 194, ""confidence"": 0.04},
  {""min"": 210, ""max"": 212, ""confidence"": 0.03}
]
```",,1.jpg,1,237.0,2,10
wgd_spd_1_10,195.0,0.15,"```json
[
  {""min"": 190, ""max"": 200, ""confidence"": 0.15},
  {""min"": 180, ""max"": 190, ""confidence"": 0.14},
  {""min"": 200, ""max"": 210, ""confidence"": 0.13},
  {""min"": 170, ""max"": 180, ""confidence"": 0.12},
  {""min"": 210, ""max"": 220, ""confidence"": 0.11},
  {""min"": 220, ""max"": 230, ""confidence"": 0.10},
  {""min"": 160, ""max"": 170, ""confidence"": 0.08},
  {""min"": 230, ""max"": 240, ""confidence"": 0.06},
  {""min"": 150, ""max"": 160, ""confidence"": 0.05},
  {""min"": 240, ""max"": 250, ""confidence"": 0.04}
]
```",,1.jpg,5,237.0,10,10
wgd_spd_1_20,180.0,0.25,"```json
[
  {""min"": 170, ""max"": 190, ""confidence"": 0.25},
  {""min"": 190, ""max"": 210, ""confidence"": 0.25},
  {""min"": 150, ""max"": 170, ""confidence"": 0.2},
  {""min"": 210, ""max"": 230, ""confidence"": 0.15},
  {""min"": 130, ""max"": 150, ""confidence"": 0.05}
]
```",,1.jpg,10,237.0,20,5
wgd_spd_1_40,210.0,0.45,"```json
[
  {""min"": 190, ""max"": 230, ""confidence"": 0.45},
  {""min"": 230, ""max"": 270, ""confidence"": 0.35},
  {""min"": 150, ""max"": 190, ""confidence"": 0.20}
]
```",,1.jpg,20,237.0,40,3
wgd_spd_200_02,173.0,0.15,"```json
[
  {""min"": 172, ""max"": 174, ""confidence"": 0.15},
  {""min"": 170, ""max"": 172, ""confidence"": 0.14},
  {""min"": 174, ""max"": 176, ""confidence"": 0.13},
  {""min"": 168, ""max"": 170, ""confidence"": 0.12},
  {""min"": 176, ""max"": 178, ""confidence"": 0.11},
  {""min"": 166, ""max"": 168, ""confidence"": 0.09},
  {""min"": 178, ""max"": 180, ""confidence"": 0.08},
  {""min"": 180, ""max"": 182, ""confidence"": 0.07},
  {""min"": 164, ""max"": 166, ""confidence"": 0.06},
  {""min"": 182, ""max"": 184, ""confidence"": 0.05}
]
```",,200.jpg,1,218.0,2,10
wgd_spd_200_10,175.0,0.22,"[{""min"":170,""max"":180,""confidence"":0.22},{""min"":160,""max"":170,""confidence"":0.2},{""min"":180,""max"":190,""confidence"":0.18},{""min"":150,""max"":160,""confidence"":0.12},{""min"":190,""max"":200,""confidence"":0.1},{""min"":140,""max"":150,""confidence"":0.08},{""min"":200,""max"":210,""confidence"":0.04},{""min"":130,""max"":140,""confidence"":0.03},{""min"":210,""max"":220,""confidence"":0.02},{""min"":120,""max"":130,""confidence"":0.01}]",,200.jpg,5,218.0,10,10
wgd_spd_200_20,180.0,0.31,"[{""min"":150,""max"":170,""confidence"":0.22},{""min"":170,""max"":190,""confidence"":0.31},{""min"":190,""max"":210,""confidence"":0.24},{""min"":130,""max"":150,""confidence"":0.11},{""min"":210,""max"":230,""confidence"":0.12}]",,200.jpg,10,218.0,20,5
wgd_spd_200_40,180.0,0.5,"[{""min"": 160, ""max"": 200, ""confidence"": 0.5}, {""min"": 180, ""max"": 220, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,200.jpg,20,218.0,40,3
wgd_spd_201_02,131.0,0.15,"```json
[
  {""min"": 130, ""max"": 132, ""confidence"": 0.15},
  {""min"": 128, ""max"": 130, ""confidence"": 0.14},
  {""min"": 132, ""max"": 134, ""confidence"": 0.13},
  {""min"": 126, ""max"": 128, ""confidence"": 0.12},
  {""min"": 134, ""max"": 136, ""confidence"": 0.11},
  {""min"": 124, ""max"": 126, ""confidence"": 0.10},
  {""min"": 136, ""max"": 138, ""confidence"": 0.08},
  {""min"": 122, ""max"": 124, ""confidence"": 0.07},
  {""min"": 138, ""max"": 140, ""confidence"": 0.06},
  {""min"": 120, ""max"": 122, ""confidence"": 0.04}
]
```",,201.jpg,1,162.0,2,10
wgd_spd_201_10,145.0,0.15,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 150, ""max"": 160, ""confidence"": 0.14}, {""min"": 160, ""max"": 170, ""confidence"": 0.13}, {""min"": 170, ""max"": 180, ""confidence"": 0.12}, {""min"": 130, ""max"": 140, ""confidence"": 0.11}, {""min"": 180, ""max"": 190, ""confidence"": 0.1}, {""min"": 120, ""max"": 130, ""confidence"": 0.08}, {""min"": 190, ""max"": 200, ""confidence"": 0.07}, {""min"": 110, ""max"": 120, ""confidence"": 0.06}, {""min"": 200, ""max"": 210, ""confidence"": 0.04}]",,201.jpg,5,162.0,10,10
wgd_spd_201_20,150.0,0.4,"```json
[
  {
    ""min"": 140,
    ""max"": 160,
    ""confidence"": 0.4
  },
  {
    ""min"": 160,
    ""max"": 180,
    ""confidence"": 0.3
  },
  {
    ""min"": 120,
    ""max"": 140,
    ""confidence"": 0.15
  },
  {
    ""min"": 180,
    ""max"": 200,
    ""confidence"": 0.1
  },
  {
    ""min"": 100,
    ""max"": 120,
    ""confidence"": 0.05
  }
]
```",,201.jpg,10,162.0,20,5
wgd_spd_201_40,140.0,0.42,"[{""min"": 120,""max"": 160,""confidence"": 0.42},{""min"": 160,""max"": 200,""confidence"": 0.36},{""min"": 100,""max"": 140,""confidence"": 0.14}]",,201.jpg,20,162.0,40,3
wgd_spd_202_02,147.0,0.15,"```json
[
  {""min"": 146, ""max"": 148, ""confidence"": 0.15},
  {""min"": 148, ""max"": 150, ""confidence"": 0.15},
  {""min"": 150, ""max"": 152, ""confidence"": 0.15},
  {""min"": 144, ""max"": 146, ""confidence"": 0.1},
  {""min"": 152, ""max"": 154, ""confidence"": 0.1},
  {""min"": 142, ""max"": 144, ""confidence"": 0.08},
  {""min"": 154, ""max"": 156, ""confidence"": 0.08},
  {""min"": 140, ""max"": 142, ""confidence"": 0.07},
  {""min"": 156, ""max"": 158, ""confidence"": 0.07},
  {""min"": 138, ""max"": 140, ""confidence"": 0.05}
]
```",,202.jpg,1,139.0,2,10
wgd_spd_202_10,125.0,0.25,"```json
[
  {""min"": 120, ""max"": 130, ""confidence"": 0.25},
  {""min"": 130, ""max"": 140, ""confidence"": 0.22},
  {""min"": 110, ""max"": 120, ""confidence"": 0.18},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 100, ""max"": 110, ""confidence"": 0.10},
  {""min"": 150, ""max"": 160, ""confidence"": 0.05},
  {""min"": 90, ""max"": 100, ""confidence"": 0.03},
  {""min"": 160, ""max"": 170, ""confidence"": 0.01},
  {""min"": 170, ""max"": 180, ""confidence"": 0.005},
  {""min"": 80, ""max"": 90, ""confidence"": 0.005}
]
```",,202.jpg,5,139.0,10,10
wgd_spd_202_20,150.0,0.34,"[{""min"": 140,""max"": 160,""confidence"": 0.34},{""min"": 160,""max"": 180,""confidence"": 0.31},{""min"": 120,""max"": 140,""confidence"": 0.16},{""min"": 180,""max"": 200,""confidence"": 0.11},{""min"": 100,""max"": 120,""confidence"": 0.08}]",,202.jpg,10,139.0,20,5
wgd_spd_202_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 150, ""max"": 190, ""confidence"": 0.3}, {""min"": 160, ""max"": 200, ""confidence"": 0.2}]",,202.jpg,20,139.0,40,3
wgd_spd_203_02,111.0,0.15,"```json
[
  {""min"": 110, ""max"": 112, ""confidence"": 0.15},
  {""min"": 112, ""max"": 114, ""confidence"": 0.14},
  {""min"": 108, ""max"": 110, ""confidence"": 0.13},
  {""min"": 114, ""max"": 116, ""confidence"": 0.12},
  {""min"": 106, ""max"": 108, ""confidence"": 0.11},
  {""min"": 116, ""max"": 118, ""confidence"": 0.10},
  {""min"": 104, ""max"": 106, ""confidence"": 0.08},
  {""min"": 118, ""max"": 120, ""confidence"": 0.07},
  {""min"": 102, ""max"": 104, ""confidence"": 0.05},
  {""min"": 120, ""max"": 122, ""confidence"": 0.05}
]
```",,203.jpg,1,132.0,2,10
wgd_spd_203_10,125.0,0.2,"[{""min"": 100,""max"": 110,""confidence"": 0.16},{""min"": 110,""max"": 120,""confidence"": 0.19},{""min"": 120,""max"": 130,""confidence"": 0.2},{""min"": 130,""max"": 140,""confidence"": 0.15},{""min"": 90,""max"": 100,""confidence"": 0.08},{""min"": 140,""max"": 150,""confidence"": 0.1},{""min"": 80,""max"": 90,""confidence"": 0.04},{""min"": 150,""max"": 160,""confidence"": 0.04},{""min"": 160,""max"": 170,""confidence"": 0.02},{""min"": 170,""max"": 180,""confidence"": 0.02}]",,203.jpg,5,132.0,10,10
wgd_spd_203_20,120.0,0.4,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.40},
  {""min"": 130, ""max"": 150, ""confidence"": 0.35},
  {""min"": 100, ""max"": 120, ""confidence"": 0.15},
  {""min"": 150, ""max"": 170, ""confidence"": 0.08},
  {""min"": 90, ""max"": 110, ""confidence"": 0.02}
]
```",,203.jpg,10,132.0,20,5
wgd_spd_203_40,120.0,0.72,"[{""min"": 100,""max"": 140,""confidence"": 0.72},{""min"": 140,""max"": 180,""confidence"": 0.23},{""min"": 180,""max"": 220,""confidence"": 0.05}]",,203.jpg,20,132.0,40,3
wgd_spd_204_02,119.0,0.15,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 122, ""confidence"": 0.14},
  {""min"": 116, ""max"": 118, ""confidence"": 0.13},
  {""min"": 122, ""max"": 124, ""confidence"": 0.12},
  {""min"": 114, ""max"": 116, ""confidence"": 0.11},
  {""min"": 124, ""max"": 126, ""confidence"": 0.10},
  {""min"": 112, ""max"": 114, ""confidence"": 0.09},
  {""min"": 126, ""max"": 128, ""confidence"": 0.08},
  {""min"": 110, ""max"": 112, ""confidence"": 0.04},
  {""min"": 128, ""max"": 130, ""confidence"": 0.04}
]
```",,204.jpg,1,142.0,2,10
wgd_spd_204_10,115.0,0.14,"[{""min"": 110, ""max"": 120, ""confidence"": 0.14}, {""min"": 120, ""max"": 130, ""confidence"": 0.12}, {""min"": 130, ""max"": 140, ""confidence"": 0.11}, {""min"": 100, ""max"": 110, ""confidence"": 0.1}, {""min"": 140, ""max"": 150, ""confidence"": 0.09}, {""min"": 90, ""max"": 100, ""confidence"": 0.08}, {""min"": 150, ""max"": 160, ""confidence"": 0.07}, {""min"": 80, ""max"": 90, ""confidence"": 0.07}, {""min"": 160, ""max"": 170, ""confidence"": 0.06}, {""min"": 170, ""max"": 180, ""confidence"": 0.05}]",,204.jpg,5,142.0,10,10
wgd_spd_204_20,120.0,0.3,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 100, ""max"": 120, ""confidence"": 0.2},
  {""min"": 130, ""max"": 150, ""confidence"": 0.15},
  {""min"": 90, ""max"": 110, ""confidence"": 0.1}
]
```",,204.jpg,10,142.0,20,5
wgd_spd_204_40,120.0,0.44,"[{""min"":100,""max"":140,""confidence"":0.44},{""min"":140,""max"":180,""confidence"":0.34},{""min"":80,""max"":120,""confidence"":0.22}]",,204.jpg,20,142.0,40,3
wgd_spd_205_02,111.0,0.15,"[{""min"": 110, ""max"": 112, ""confidence"": 0.15}, {""min"": 112, ""max"": 114, ""confidence"": 0.12}, {""min"": 108, ""max"": 110, ""confidence"": 0.1}, {""min"": 114, ""max"": 116, ""confidence"": 0.09}, {""min"": 106, ""max"": 108, ""confidence"": 0.08}, {""min"": 116, ""max"": 118, ""confidence"": 0.07}, {""min"": 104, ""max"": 106, ""confidence"": 0.06}, {""min"": 118, ""max"": 120, ""confidence"": 0.06}, {""min"": 120, ""max"": 122, ""confidence"": 0.05}, {""min"": 122, ""max"": 124, ""confidence"": 0.04}]",,205.jpg,1,108.0,2,10
wgd_spd_205_10,115.0,0.2,"```json
[
  {""min"": 100, ""max"": 110, ""confidence"": 0.15},
  {""min"": 110, ""max"": 120, ""confidence"": 0.20},
  {""min"": 120, ""max"": 130, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.12},
  {""min"": 130, ""max"": 140, ""confidence"": 0.10},
  {""min"": 80, ""max"": 90, ""confidence"": 0.08},
  {""min"": 140, ""max"": 150, ""confidence"": 0.07},
  {""min"": 150, ""max"": 160, ""confidence"": 0.05},
  {""min"": 70, ""max"": 80, ""confidence"": 0.03},
  {""min"": 160, ""max"": 170, ""confidence"": 0.02}
]
```",,205.jpg,5,108.0,10,10
wgd_spd_205_20,110.0,0.3,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 140, ""max"": 160, ""confidence"": 0.2},
  {""min"": 80, ""max"": 100, ""confidence"": 0.15},
  {""min"": 160, ""max"": 180, ""confidence"": 0.1}
]
```",,205.jpg,10,108.0,20,5
wgd_spd_205_40,120.0,0.5,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.5},
  {""min"": 140, ""max"": 180, ""confidence"": 0.3},
  {""min"": 60, ""max"": 100, ""confidence"": 0.2}
]
```",,205.jpg,20,108.0,40,3
wgd_spd_206_02,141.0,0.15,"[{""min"": 140, ""max"": 142, ""confidence"": 0.15}, {""min"": 142, ""max"": 144, ""confidence"": 0.13}, {""min"": 144, ""max"": 146, ""confidence"": 0.12}, {""min"": 146, ""max"": 148, ""confidence"": 0.1}, {""min"": 148, ""max"": 150, ""confidence"": 0.1}, {""min"": 150, ""max"": 152, ""confidence"": 0.08}, {""min"": 152, ""max"": 154, ""confidence"": 0.08}, {""min"": 154, ""max"": 156, ""confidence"": 0.07}, {""min"": 156, ""max"": 158, ""confidence"": 0.06}, {""min"": 158, ""max"": 160, ""confidence"": 0.11}]",,206.jpg,1,169.0,2,10
wgd_spd_206_10,155.0,0.25,"```json
[
  {""min"": 150, ""max"": 160, ""confidence"": 0.25},
  {""min"": 160, ""max"": 170, ""confidence"": 0.25},
  {""min"": 140, ""max"": 150, ""confidence"": 0.20},
  {""min"": 170, ""max"": 180, ""confidence"": 0.15},
  {""min"": 130, ""max"": 140, ""confidence"": 0.08},
  {""min"": 180, ""max"": 190, ""confidence"": 0.04},
  {""min"": 120, ""max"": 130, ""confidence"": 0.01},
  {""min"": 190, ""max"": 200, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 200, ""max"": 210, ""confidence"": 0.005}
]
```",,206.jpg,5,169.0,10,10
wgd_spd_206_20,140.0,0.3,"```json
[
  {
    ""min"": 130,
    ""max"": 150,
    ""confidence"": 0.3
  },
  {
    ""min"": 120,
    ""max"": 140,
    ""confidence"": 0.25
  },
  {
    ""min"": 140,
    ""max"": 160,
    ""confidence"": 0.2
  },
  {
    ""min"": 110,
    ""max"": 130,
    ""confidence"": 0.15
  },
  {
    ""min"": 150,
    ""max"": 170,
    ""confidence"": 0.1
  }
]
```",,206.jpg,10,169.0,20,5
wgd_spd_206_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.2}]",,206.jpg,20,169.0,40,3
wgd_spd_207_02,103.0,0.18,"```json
[
  {""min"": 100, ""max"": 102, ""confidence"": 0.15},
  {""min"": 102, ""max"": 104, ""confidence"": 0.18},
  {""min"": 104, ""max"": 106, ""confidence"": 0.16},
  {""min"": 106, ""max"": 108, ""confidence"": 0.14},
  {""min"": 98, ""max"": 100, ""confidence"": 0.12},
  {""min"": 108, ""max"": 110, ""confidence"": 0.11},
  {""min"": 96, ""max"": 98, ""confidence"": 0.08},
  {""min"": 110, ""max"": 112, ""confidence"": 0.04},
  {""min"": 112, ""max"": 114, ""confidence"": 0.01},
  {""min"": 94, ""max"": 96, ""confidence"": 0.01}
]
```",,207.jpg,1,101.0,2,10
wgd_spd_207_10,115.0,0.24,"[{""min"": 90,""max"": 100,""confidence"": 0.12},{""min"": 100,""max"": 110,""confidence"": 0.2},{""min"": 110,""max"": 120,""confidence"": 0.24},{""min"": 120,""max"": 130,""confidence"": 0.18},{""min"": 130,""max"": 140,""confidence"": 0.1},{""min"": 80,""max"": 90,""confidence"": 0.06},{""min"": 140,""max"": 150,""confidence"": 0.04},{""min"": 150,""max"": 160,""confidence"": 0.03},{""min"": 70,""max"": 80,""confidence"": 0.02},{""min"": 160,""max"": 170,""confidence"": 0.01}]",,207.jpg,5,101.0,10,10
wgd_spd_207_20,110.0,0.35,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.35},
  {""min"": 120, ""max"": 140, ""confidence"": 0.30},
  {""min"": 80, ""max"": 100, ""confidence"": 0.20},
  {""min"": 140, ""max"": 160, ""confidence"": 0.10},
  {""min"": 160, ""max"": 180, ""confidence"": 0.05}
]
```",,207.jpg,10,101.0,20,5
wgd_spd_207_40,100.0,0.7,"```json
[
  {
    ""min"": 80,
    ""max"": 120,
    ""confidence"": 0.7
  },
  {
    ""min"": 120,
    ""max"": 160,
    ""confidence"": 0.2
  },
  {
    ""min"": 40,
    ""max"": 80,
    ""confidence"": 0.1
  }
]
```",,207.jpg,20,101.0,40,3
