question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight
wgd_18_01,155,0.15,"```json
{""Answer"": ""155"", ""Confidence"": ""0.15""}
```",,18.jpg,1,134.0
wgd_18_02,145,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.6""}",,18.jpg,2,134.0
wgd_18_03,140,0.4,"{""Answer"": ""140"", ""Confidence"": ""0.4""}",,18.jpg,3,134.0
wgd_18_04,160.0,0.42,"{""Answer"":""160"",""Confidence"":""0.42""}",,18.jpg,4,134.0
wgd_18_05,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,18.jpg,5,134.0
wgd_18_06,155,0.25,"```json
{""Answer"": ""155"", ""Confidence"": ""0.25""}
```",,18.jpg,6,134.0
wgd_18_07,160,0.55,"{""Answer"": ""160"", ""Confidence"": ""0.55""}",,18.jpg,7,134.0
wgd_18_08,160,0.25,"```json
{""Answer"": ""160"", ""Confidence"": ""0.25""}
```",,18.jpg,8,134.0
wgd_18_09,155.0,0.32,"{""Answer"":""155"",""Confidence"":""0.32""}",,18.jpg,9,134.0
wgd_18_10,150,0.35,"```json
{""Answer"": ""150"", ""Confidence"": ""0.35""}
```",,18.jpg,10,134.0
wgd_18_11,150,0.35,"```json
{""Answer"": ""150"", ""Confidence"": ""0.35""}
```",,18.jpg,11,134.0
wgd_18_12,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,18.jpg,12,134.0
wgd_18_13,155,0.35,"```json
{""Answer"": ""155"", ""Confidence"": ""0.35""}
```",,18.jpg,13,134.0
wgd_18_14,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,18.jpg,14,134.0
wgd_18_15,155.0,0.42,"{""Answer"":""155"",""Confidence"":""0.42""}",,18.jpg,15,134.0
wgd_18_16,150,0.75,"```json
{""Answer"": ""150"", ""Confidence"": ""0.75""}
```",,18.jpg,16,134.0
wgd_18_17,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,18.jpg,17,134.0
wgd_18_18,150,0.35,"```json
{""Answer"": ""150"", ""Confidence"": ""0.35""}
```",,18.jpg,18,134.0
wgd_18_19,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,18.jpg,19,134.0
wgd_18_20,150.0,0.62,"{""Answer"":""150"",""Confidence"":""0.62""}",,18.jpg,20,134.0
wgd_19_01,150,0.4,"{""Answer"": ""150"", ""Confidence"": ""0.40""}",,19.jpg,1,132.0
wgd_19_02,135 lbs,0.15,"```json
{""Answer"": ""135 lbs"", ""Confidence"": ""0.15""}
```",,19.jpg,2,132.0
wgd_19_03,140,0.4,"{""Answer"": ""140"", ""Confidence"": ""0.4""}",,19.jpg,3,132.0
wgd_19_04,145,0.25,"```json
{""Answer"": ""145"", ""Confidence"": ""0.25""}
```",,19.jpg,4,132.0
wgd_19_05,135,0.65,"{""Answer"": ""135"", ""Confidence"": ""0.65""}",,19.jpg,5,132.0
wgd_19_06,155.0,0.29,"{""Answer"":""155"",""Confidence"":""0.29""}",,19.jpg,6,132.0
wgd_19_07,160.0,0.42,"{""Answer"":""160"",""Confidence"":""0.42""}",,19.jpg,7,132.0
wgd_19_08,145,0.65,"```json
{""Answer"": ""145"", ""Confidence"": ""0.65""}
```",,19.jpg,8,132.0
wgd_19_09,140,0.25,"```json
{""Answer"": ""140"", ""Confidence"": ""0.25""}
```",,19.jpg,9,132.0
wgd_19_10,160.0,0.42,"{""Answer"":""160"",""Confidence"":""0.42""}",,19.jpg,10,132.0
wgd_19_11,160.0,0.44,"{""Answer"":""160"",""Confidence"":""0.44""}",,19.jpg,11,132.0
wgd_19_12,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.6""}",,19.jpg,12,132.0
wgd_19_13,150,0.45,"```json
{""Answer"": ""150"", ""Confidence"": ""0.45""}
```",,19.jpg,13,132.0
wgd_19_14,155.0,0.42,"{""Answer"":""155"",""Confidence"":""0.42""}",,19.jpg,14,132.0
wgd_19_15,145,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.6""}",,19.jpg,15,132.0
wgd_19_16,140,0.35,"```json
{""Answer"": ""140"", ""Confidence"": ""0.35""}
```",,19.jpg,16,132.0
wgd_19_17,155.0,0.52,"{""Answer"":""155"",""Confidence"":""0.52""}",,19.jpg,17,132.0
wgd_19_18,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,19.jpg,18,132.0
wgd_19_19,150,0.65,"{""Answer"": ""150"", ""Confidence"": ""0.65""}",,19.jpg,19,132.0
wgd_19_20,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,19.jpg,20,132.0
wgd_1_01,215.0,0.02,"{""Answer"":""215"",""Confidence"":""0.02""}",,1.jpg,1,237.0
wgd_1_02,205,0.3,"{""Answer"": ""205"", ""Confidence"": ""0.3""}",,1.jpg,2,237.0
wgd_1_03,180,0.4,"{""Answer"": ""180"", ""Confidence"": ""0.40""}",,1.jpg,3,237.0
wgd_1_04,250,0.4,"```json
{""Answer"": ""250"", ""Confidence"": ""0.4""}
```",,1.jpg,4,237.0
wgd_1_05,215.0,0.32,"{""Answer"":""215"",""Confidence"":""0.32""}",,1.jpg,5,237.0
wgd_1_06,235.0,0.34,"{""Answer"":""235"",""Confidence"":""0.34""}",,1.jpg,6,237.0
wgd_1_07,180,0.5,"{""Answer"": ""180"", ""Confidence"": ""0.50""}",,1.jpg,7,237.0
wgd_1_08,210,0.35,"```json
{""Answer"": ""210"", ""Confidence"": ""0.35""}
```",,1.jpg,8,237.0
wgd_1_09,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,1.jpg,9,237.0
wgd_1_10,235.0,0.58,"{""Answer"":""235"",""Confidence"":""0.58""}",,1.jpg,10,237.0
wgd_1_11,230.0,0.42,"{""Answer"":""230"",""Confidence"":""0.42""}",,1.jpg,11,237.0
wgd_1_12,215.0,0.48,"{""Answer"":""215"",""Confidence"":""0.48""}",,1.jpg,12,237.0
wgd_1_13,205.0,0.63,"{""Answer"":""205"",""Confidence"":""0.63""}",,1.jpg,13,237.0
wgd_1_14,220 lbs,0.35,"```json
{""Answer"": ""220 lbs"", ""Confidence"": ""0.35""}
```",,1.jpg,14,237.0
wgd_1_15,210,0.6,"{""Answer"": ""210"", ""Confidence"": ""0.6""}",,1.jpg,15,237.0
wgd_1_16,210,0.25,"```json
{""Answer"": ""210"", ""Confidence"": ""0.25""}
```",,1.jpg,16,237.0
wgd_1_17,210,0.35,"```json
{""Answer"": ""210"", ""Confidence"": ""0.35""}
```",,1.jpg,17,237.0
wgd_1_18,210,0.6,"```json
{""Answer"": ""210"", ""Confidence"": ""0.6""}
```",,1.jpg,18,237.0
wgd_1_19,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,1.jpg,19,237.0
wgd_1_20,200,0.6,"{""Answer"": ""200"", ""Confidence"": ""0.6""}",,1.jpg,20,237.0
wgd_200_01,165,0.1,"{""Answer"": ""165"", ""Confidence"": ""0.1""}",,200.jpg,1,218.0
wgd_200_02,175.0,0.18,"{""Answer"":""175"",""Confidence"":""0.18""}",,200.jpg,2,218.0
wgd_200_03,175.0,0.22,"{""Answer"":""175"",""Confidence"":""0.22""}",,200.jpg,3,218.0
wgd_200_04,185,0.35,"```json
{""Answer"": ""185"", ""Confidence"": ""0.35""}
```",,200.jpg,4,218.0
wgd_200_05,180 lbs,0.75,"{""Answer"": ""180 lbs"", ""Confidence"": ""0.75""}",,200.jpg,5,218.0
wgd_200_06,175.0,0.41,"{""Answer"":""175"",""Confidence"":""0.41""}",,200.jpg,6,218.0
wgd_200_07,180,0.75,"{""Answer"": ""180"", ""Confidence"": ""0.75""}",,200.jpg,7,218.0
wgd_200_08,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,200.jpg,8,218.0
wgd_200_09,170,0.7,"{""Answer"": ""170"", ""Confidence"": ""0.7""}",,200.jpg,9,218.0
wgd_200_10,185,0.35,"```json
{""Answer"": ""185"", ""Confidence"": ""0.35""}
```",,200.jpg,10,218.0
wgd_200_11,185,0.75,"{""Answer"": ""185"", ""Confidence"": ""0.75""}",,200.jpg,11,218.0
wgd_200_12,180,0.75,"```json
{""Answer"": ""180"", ""Confidence"": ""0.75""}
```",,200.jpg,12,218.0
wgd_200_13,180,0.75,"{""Answer"": ""180"", ""Confidence"": ""0.75""}",,200.jpg,13,218.0
wgd_200_14,180 lbs,0.75,"{""Answer"": ""180 lbs"", ""Confidence"": ""0.75""}",,200.jpg,14,218.0
wgd_200_15,185,0.35,"```json
{""Answer"": ""185"", ""Confidence"": ""0.35""}
```",,200.jpg,15,218.0
wgd_200_16,185,0.35,"```json
{""Answer"": ""185"", ""Confidence"": ""0.35""}
```",,200.jpg,16,218.0
wgd_200_17,210,0.7,"{""Answer"": ""210"", ""Confidence"": ""0.70""}",,200.jpg,17,218.0
wgd_200_18,185,0.75,"{""Answer"": ""185"", ""Confidence"": ""0.75""}",,200.jpg,18,218.0
wgd_200_19,190.0,0.67,"{""Answer"":""190"",""Confidence"":""0.67""}",,200.jpg,19,218.0
wgd_200_20,180,0.75,"```json
{""Answer"": ""180"", ""Confidence"": ""0.75""}
```",,200.jpg,20,218.0
wgd_201_01,165,0.85,"{""Answer"": ""165"", ""Confidence"": ""0.85""}",,201.jpg,1,162.0
wgd_201_02,145.0,0.18,"{""Answer"":""145"",""Confidence"":""0.18""}",,201.jpg,2,162.0
wgd_201_03,138,0.15,"```json
{""Answer"": ""138"", ""Confidence"": ""0.15""}
```",,201.jpg,3,162.0
wgd_201_04,145,0.3,"{""Answer"": ""145"", ""Confidence"": ""0.3""}",,201.jpg,4,162.0
wgd_201_05,145.0,0.54,"{""Answer"":""145"",""Confidence"":""0.54""}",,201.jpg,5,162.0
wgd_201_06,145.0,0.33,"{""Answer"":""145"",""Confidence"":""0.33""}",,201.jpg,6,162.0
wgd_201_07,135.0,0.42,"{""Answer"":""135"",""Confidence"":""0.42""}",,201.jpg,7,162.0
wgd_201_08,145,0.25,"```json
{""Answer"": ""145"", ""Confidence"": ""0.25""}
```",,201.jpg,8,162.0
wgd_201_09,160,0.95,"{""Answer"": ""160"", ""Confidence"": ""0.95""}",,201.jpg,9,162.0
wgd_201_10,135,0.35,"```json
{""Answer"": ""135"", ""Confidence"": ""0.35""}
```",,201.jpg,10,162.0
wgd_201_11,145,0.3,"{""Answer"": ""145"", ""Confidence"": ""0.3""}",,201.jpg,11,162.0
wgd_201_12,145,0.25,"```json
{""Answer"": ""145"", ""Confidence"": ""0.25""}
```",,201.jpg,12,162.0
wgd_201_13,155,0.75,"{""Answer"": ""155"", ""Confidence"": ""0.75""}",,201.jpg,13,162.0
wgd_201_14,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,201.jpg,14,162.0
wgd_201_15,145.0,0.62,"{""Answer"":""145"",""Confidence"":""0.62""}",,201.jpg,15,162.0
wgd_201_16,130,0.35,"```json
{""Answer"": ""130"", ""Confidence"": ""0.35""}
```",,201.jpg,16,162.0
wgd_201_17,155,0.75,"{""Answer"": ""155"", ""Confidence"": ""0.75""}",,201.jpg,17,162.0
wgd_201_18,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,201.jpg,18,162.0
wgd_201_19,145.0,0.42,"{""Answer"":""145"",""Confidence"":""0.42""}",,201.jpg,19,162.0
wgd_201_20,145.0,0.61,"{""Answer"":""145"",""Confidence"":""0.61""}",,201.jpg,20,162.0
wgd_202_01,165.0,0.07,"{""Answer"":""165"",""Confidence"":""0.07""}",,202.jpg,1,139.0
wgd_202_02,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,202.jpg,2,139.0
wgd_202_03,140,0.4,"{""Answer"": ""140"", ""Confidence"": ""0.40""}",,202.jpg,3,139.0
wgd_202_04,145,0.25,"```json
{""Answer"": ""145"", ""Confidence"": ""0.25""}
```",,202.jpg,4,139.0
wgd_202_05,140,0.25,"```json
{""Answer"": ""140"", ""Confidence"": ""0.25""}
```",,202.jpg,5,139.0
wgd_202_06,150,0.4,"{""Answer"": ""150"", ""Confidence"": ""0.40""}",,202.jpg,6,139.0
wgd_202_07,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,202.jpg,7,139.0
wgd_202_08,165,0.7,"```json
{""Answer"": ""165"", ""Confidence"": ""0.7""}
```",,202.jpg,8,139.0
wgd_202_09,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.60""}",,202.jpg,9,139.0
wgd_202_10,145,0.35,"```json
{""Answer"": ""145"", ""Confidence"": ""0.35""}
```",,202.jpg,10,139.0
wgd_202_11,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.60""}",,202.jpg,11,139.0
wgd_202_12,140,0.35,"```json
{""Answer"": ""140"", ""Confidence"": ""0.35""}
```",,202.jpg,12,139.0
wgd_202_13,135 lbs,0.35,"```json
{""Answer"": ""135 lbs"", ""Confidence"": ""0.35""}
```",,202.jpg,13,139.0
wgd_202_14,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,202.jpg,14,139.0
wgd_202_15,165,0.7,"```json
{""Answer"": ""165"", ""Confidence"": ""0.7""}
```",,202.jpg,15,139.0
wgd_202_16,165.0,0.58,"{""Answer"":""165"",""Confidence"":""0.58""}",,202.jpg,16,139.0
wgd_202_17,155.0,0.71,"{""Answer"":""155"",""Confidence"":""0.71""}",,202.jpg,17,139.0
wgd_202_18,165.0,0.58,"{""Answer"":""165"",""Confidence"":""0.58""}",,202.jpg,18,139.0
wgd_202_19,135 lbs,0.35,"```json
{""Answer"": ""135 lbs"", ""Confidence"": ""0.35""}
```",,202.jpg,19,139.0
wgd_202_20,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.6""}",,202.jpg,20,139.0
wgd_203_01,125.0,0.06,"{""Answer"":""125"",""Confidence"":""0.06""}",,203.jpg,1,132.0
wgd_203_02,115,0.15,"```json
{""Answer"": ""115"", ""Confidence"": ""0.15""}
```",,203.jpg,2,132.0
wgd_203_03,132.0,0.18,"{""Answer"":""132"",""Confidence"":""0.18""}",,203.jpg,3,132.0
wgd_203_04,115,0.25,"```json
{""Answer"": ""115"", ""Confidence"": ""0.25""}
```",,203.jpg,4,132.0
wgd_203_05,125,0.7,"{""Answer"": ""125"", ""Confidence"": ""0.7""}",,203.jpg,5,132.0
wgd_203_06,125,0.7,"{""Answer"": ""125"", ""Confidence"": ""0.7""}",,203.jpg,6,132.0
wgd_203_07,125,0.7,"{""Answer"": ""125"", ""Confidence"": ""0.70""}",,203.jpg,7,132.0
wgd_203_08,132.0,0.54,"{""Answer"":""132"",""Confidence"":""0.54""}",,203.jpg,8,132.0
wgd_203_09,130.0,0.42,"{""Answer"":""130"",""Confidence"":""0.42""}",,203.jpg,9,132.0
wgd_203_10,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,203.jpg,10,132.0
wgd_203_11,125,0.65,"{""Answer"": ""125"", ""Confidence"": ""0.65""}",,203.jpg,11,132.0
wgd_203_12,135,0.65,"```json
{""Answer"": ""135"", ""Confidence"": ""0.65""}
```",,203.jpg,12,132.0
wgd_203_13,125,0.6,"{""Answer"": ""125"", ""Confidence"": ""0.6""}",,203.jpg,13,132.0
wgd_203_14,125.0,0.41,"{""Answer"":""125"",""Confidence"":""0.41""}",,203.jpg,14,132.0
wgd_203_15,125,0.6,"{""Answer"": ""125"", ""Confidence"": ""0.6""}",,203.jpg,15,132.0
wgd_203_16,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,203.jpg,16,132.0
wgd_203_17,130,0.6,"{""Answer"": ""130"", ""Confidence"": ""0.6""}",,203.jpg,17,132.0
wgd_203_18,145.0,0.57,"{""Answer"":""145"",""Confidence"":""0.57""}",,203.jpg,18,132.0
wgd_203_19,145,0.3,"```json
{""Answer"": ""145"", ""Confidence"": ""0.30""}
```",,203.jpg,19,132.0
wgd_203_20,130,0.7,"{""Answer"": ""130"", ""Confidence"": ""0.7""}",,203.jpg,20,132.0
wgd_204_01,128.0,0.06,"{""Answer"":""128"",""Confidence"":""0.06""}",,204.jpg,1,142.0
wgd_204_02,125.0,0.18,"{""Answer"":""125"",""Confidence"":""0.18""}",,204.jpg,2,142.0
wgd_204_03,125,0.15,"```json
{""Answer"": ""125"", ""Confidence"": ""0.15""}
```",,204.jpg,3,142.0
wgd_204_04,125,0.15,"```json
{""Answer"": ""125"", ""Confidence"": ""0.15""}
```",,204.jpg,4,142.0
wgd_204_05,128.0,0.34,"{""Answer"":""128"",""Confidence"":""0.34""}",,204.jpg,5,142.0
wgd_204_06,130,0.5,"{""Answer"": ""130"", ""Confidence"": ""0.50""}",,204.jpg,6,142.0
wgd_204_07,128.0,0.3,"{""Answer"":""128"",""Confidence"":""0.30""}",,204.jpg,7,142.0
wgd_204_08,125,0.75,"{""Answer"": ""125"", ""Confidence"": ""0.75""}",,204.jpg,8,142.0
wgd_204_09,125,0.25,"```json
{""Answer"": ""125"", ""Confidence"": ""0.25""}
```",,204.jpg,9,142.0
wgd_204_10,130,0.7,"```json
{""Answer"": ""130"", ""Confidence"": ""0.7""}
```",,204.jpg,10,142.0
wgd_204_11,130,0.25,"```json
{""Answer"": ""130"", ""Confidence"": ""0.25""}
```",,204.jpg,11,142.0
wgd_204_12,125,0.25,"```json
{""Answer"": ""125"", ""Confidence"": ""0.25""}
```",,204.jpg,12,142.0
wgd_204_13,130,0.6,"{""Answer"": ""130"", ""Confidence"": ""0.6""}",,204.jpg,13,142.0
wgd_204_14,128.0,0.56,"{""Answer"":""128"",""Confidence"":""0.56""}",,204.jpg,14,142.0
wgd_204_15,130,0.7,"{""Answer"": ""130"", ""Confidence"": ""0.7""}",,204.jpg,15,142.0
wgd_204_16,125 lbs,0.35,"```json
{""Answer"": ""125 lbs"", ""Confidence"": ""0.35""}
```",,204.jpg,16,142.0
wgd_204_17,130.0,0.43,"{""Answer"":""130"",""Confidence"":""0.43""}",,204.jpg,17,142.0
wgd_204_18,130,0.6,"{""Answer"": ""130"", ""Confidence"": ""0.6""}",,204.jpg,18,142.0
wgd_204_19,130,0.6,"{""Answer"": ""130"", ""Confidence"": ""0.6""}",,204.jpg,19,142.0
wgd_204_20,130,0.65,"{""Answer"": ""130"", ""Confidence"": ""0.65""}",,204.jpg,20,142.0
wgd_205_01,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,205.jpg,1,108.0
wgd_205_02,130.0,0.18,"{""Answer"":""130"",""Confidence"":""0.18""}",,205.jpg,2,108.0
wgd_205_03,115 lbs,0.15,"```json
{""Answer"": ""115 lbs"", ""Confidence"": ""0.15""}
```",,205.jpg,3,108.0
wgd_205_04,115,0.7,"{""Answer"": ""115"", ""Confidence"": ""0.7""}",,205.jpg,4,108.0
wgd_205_05,130.0,0.34,"{""Answer"":""130"",""Confidence"":""0.34""}",,205.jpg,5,108.0
wgd_205_06,123.0,0.34,"{""Answer"":""123"",""Confidence"":""0.34""}",,205.jpg,6,108.0
wgd_205_07,125.0,0.28,"{""Answer"":""125"",""Confidence"":""0.28""}",,205.jpg,7,108.0
wgd_205_08,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,205.jpg,8,108.0
wgd_205_09,115,0.75,"{""Answer"": ""115"", ""Confidence"": ""0.75""}",,205.jpg,9,108.0
wgd_205_10,128.0,0.58,"{""Answer"":""128"",""Confidence"":""0.58""}",,205.jpg,10,108.0
wgd_205_11,128.0,0.43,"{""Answer"":""128"",""Confidence"":""0.43""}",,205.jpg,11,108.0
wgd_205_12,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,205.jpg,12,108.0
wgd_205_13,115,0.7,"{""Answer"": ""115"", ""Confidence"": ""0.7""}",,205.jpg,13,108.0
wgd_205_14,125.0,0.43,"{""Answer"":""125"",""Confidence"":""0.43""}",,205.jpg,14,108.0
wgd_205_15,125,0.75,"{""Answer"": ""125"", ""Confidence"": ""0.75""}",,205.jpg,15,108.0
wgd_205_16,128.0,0.32,"{""Answer"":""128"",""Confidence"":""0.32""}",,205.jpg,16,108.0
wgd_205_17,120,0.65,"{""Answer"": ""120"", ""Confidence"": ""0.65""}",,205.jpg,17,108.0
wgd_205_18,128.0,0.44,"{""Answer"":""128"",""Confidence"":""0.44""}",,205.jpg,18,108.0
wgd_205_19,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,205.jpg,19,108.0
wgd_205_20,115,0.35,"```json
{""Answer"": ""115"", ""Confidence"": ""0.35""}
```",,205.jpg,20,108.0
wgd_206_01,160,0.15,"```json
{""Answer"": ""160"", ""Confidence"": ""0.15""}
```",,206.jpg,1,169.0
wgd_206_02,155,0.15,"```json
{""Answer"": ""155"", ""Confidence"": ""0.15""}
```",,206.jpg,2,169.0
wgd_206_03,155.0,0.18,"{""Answer"":""155"",""Confidence"":""0.18""}",,206.jpg,3,169.0
wgd_206_04,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,206.jpg,4,169.0
wgd_206_05,155.0,0.43,"{""Answer"":""155"",""Confidence"":""0.43""}",,206.jpg,5,169.0
wgd_206_06,145,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,206.jpg,6,169.0
wgd_206_07,155,0.65,"{""Answer"": ""155"", ""Confidence"": ""0.65""}",,206.jpg,7,169.0
wgd_206_08,145,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,206.jpg,8,169.0
wgd_206_09,160,0.65,"{""Answer"": ""160"", ""Confidence"": ""0.65""}",,206.jpg,9,169.0
wgd_206_10,160 lbs,0.35,"```json
{""Answer"": ""160 lbs"", ""Confidence"": ""0.35""}
```",,206.jpg,10,169.0
wgd_206_11,155.0,0.63,"{""Answer"":""155"",""Confidence"":""0.63""}",,206.jpg,11,169.0
wgd_206_12,155.0,0.62,"{""Answer"":""155"",""Confidence"":""0.62""}",,206.jpg,12,169.0
wgd_206_13,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,206.jpg,13,169.0
wgd_206_14,155.0,0.72,"{""Answer"":""155"",""Confidence"":""0.72""}",,206.jpg,14,169.0
wgd_206_15,155.0,0.74,"{""Answer"":""155"",""Confidence"":""0.74""}",,206.jpg,15,169.0
wgd_206_16,155,0.35,"```json
{""Answer"": ""155"", ""Confidence"": ""0.35""}
```",,206.jpg,16,169.0
wgd_206_17,155.0,0.68,"{""Answer"":""155"",""Confidence"":""0.68""}",,206.jpg,17,169.0
wgd_206_18,160,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.7""}",,206.jpg,18,169.0
wgd_206_19,155.0,0.74,"{""Answer"":""155"",""Confidence"":""0.74""}",,206.jpg,19,169.0
wgd_206_20,150,0.75,"```json
{""Answer"": ""150"", ""Confidence"": ""0.75""}
```",,206.jpg,20,169.0
wgd_207_01,115,0.15,"```json
{""Answer"": ""115"", ""Confidence"": ""0.15""}
```",,207.jpg,1,101.0
wgd_207_02,105.0,0.18,"{""Answer"":""105"",""Confidence"":""0.18""}",,207.jpg,2,101.0
wgd_207_03,115,0.15,"```json
{""Answer"": ""115"", ""Confidence"": ""0.15""}
```",,207.jpg,3,101.0
wgd_207_04,105,0.6,"{""Answer"": ""105"", ""Confidence"": ""0.6""}",,207.jpg,4,101.0
wgd_207_05,110,0.4,"{""Answer"": ""110"", ""Confidence"": ""0.40""}",,207.jpg,5,101.0
wgd_207_06,110,0.6,"{""Answer"": ""110"", ""Confidence"": ""0.60""}",,207.jpg,6,101.0
wgd_207_07,115,0.25,"```json
{""Answer"": ""115"", ""Confidence"": ""0.25""}
```",,207.jpg,7,101.0
wgd_207_08,110,0.6,"{""Answer"": ""110"", ""Confidence"": ""0.60""}",,207.jpg,8,101.0
wgd_207_09,115,0.25,"```json
{""Answer"": ""115"", ""Confidence"": ""0.25""}
```",,207.jpg,9,101.0
wgd_207_10,98.0,0.43,"{""Answer"":""98"",""Confidence"":""0.43""}",,207.jpg,10,101.0
wgd_207_11,120,0.65,"{""Answer"": ""120"", ""Confidence"": ""0.65""}",,207.jpg,11,101.0
wgd_207_12,105,0.6,"{""Answer"": ""105"", ""Confidence"": ""0.6""}",,207.jpg,12,101.0
wgd_207_13,105,0.6,"{""Answer"": ""105"", ""Confidence"": ""0.6""}",,207.jpg,13,101.0
wgd_207_14,105.0,0.48,"{""Answer"":""105"",""Confidence"":""0.48""}",,207.jpg,14,101.0
wgd_207_15,110,0.6,"{""Answer"": ""110"", ""Confidence"": ""0.60""}",,207.jpg,15,101.0
wgd_207_16,105,0.6,"{""Answer"": ""105"", ""Confidence"": ""0.6""}",,207.jpg,16,101.0
wgd_207_17,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,207.jpg,17,101.0
wgd_207_18,110,0.25,"```json
{""Answer"": ""110"", ""Confidence"": ""0.25""}
```",,207.jpg,18,101.0
wgd_207_19,105,0.7,"{""Answer"": ""105"", ""Confidence"": ""0.7""}",,207.jpg,19,101.0
wgd_207_20,105.0,0.62,"{""Answer"":""105"",""Confidence"":""0.62""}",,207.jpg,20,101.0
wgd_208_01,135.0,0.07,"{""Answer"":""135"",""Confidence"":""0.07""}",,208.jpg,1,143.0
wgd_208_02,145,0.6,"```json
{""Answer"": ""145"", ""Confidence"": ""0.6""}
```",,208.jpg,2,143.0
wgd_208_03,145,0.6,"```json
{""Answer"": ""145"", ""Confidence"": ""0.6""}
```",,208.jpg,3,143.0
wgd_208_04,140,0.4,"{""Answer"": ""140"", ""Confidence"": ""0.40""}",,208.jpg,4,143.0
wgd_208_05,145.0,0.34,"{""Answer"":""145"",""Confidence"":""0.34""}",,208.jpg,5,143.0
wgd_208_06,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,208.jpg,6,143.0
wgd_208_07,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,208.jpg,7,143.0
wgd_208_08,150,0.25,"```json
{""Answer"": ""150"", ""Confidence"": ""0.25""}
```",,208.jpg,8,143.0
wgd_208_09,150,0.7,"{""Answer"": ""150"", ""Confidence"": ""0.7""}",,208.jpg,9,143.0
wgd_208_10,145,0.35,"```json
{""Answer"": ""145"", ""Confidence"": ""0.35""}
```",,208.jpg,10,143.0
wgd_208_11,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.6""}",,208.jpg,11,143.0
wgd_208_12,145.0,0.62,"{""Answer"":""145"",""Confidence"":""0.62""}",,208.jpg,12,143.0
wgd_208_13,145,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.60""}",,208.jpg,13,143.0
wgd_208_14,145.0,0.53,"{""Answer"":""145"",""Confidence"":""0.53""}",,208.jpg,14,143.0
wgd_208_15,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,208.jpg,15,143.0
wgd_208_16,155,0.35,"```json
{""Answer"": ""155"", ""Confidence"": ""0.35""}
```",,208.jpg,16,143.0
wgd_208_17,155,0.75,"```json
{""Answer"": ""155"", ""Confidence"": ""0.75""}
```",,208.jpg,17,143.0
wgd_208_18,135.0,0.68,"{""Answer"":""135"",""Confidence"":""0.68""}",,208.jpg,18,143.0
wgd_208_19,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,208.jpg,19,143.0
wgd_208_20,145,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,208.jpg,20,143.0
wgd_209_01,145.0,0.08,"{""Answer"":""145"",""Confidence"":""0.08""}",,209.jpg,1,140.0
wgd_209_02,135,0.15,"```json
{""Answer"": ""135"", ""Confidence"": ""0.15""}
```",,209.jpg,2,140.0
wgd_209_03,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,209.jpg,3,140.0
