question_id,Answer,Confidence,raw,error,min_age,sex,radius,bin_width,top_n
le_spd_25_male_40,90.0,0.72,"[{""min"": 70,""max"": 110,""confidence"": 0.72},{""min"": 30,""max"": 70,""confidence"": 0.25},{""min"": 110,""max"": 150,""confidence"": 0.03}]",,25,male,20,40,3
le_spd_26_female_10,,,"Historically, people use mortality tables and conditional probability to make such estimations. However, providing exact probabilities without specific life tables for American females is complex. Given the prompt's constraints and the need for estimated probabilities, I'll use a simplified approach based on average life expectancies and general mortality trends for American females, adjusted for having already lived 26 years.

The average life expectancy for an American female is around 80-81 years. Having already lived 26 years means she's survived early childhood and young adulthood risks. This increases her *conditional* life expectancy slightly.

I will center the highest probabilities around and slightly above the average life expectancy, and then spread them out in decreasing order of confidence.

Here's a simplified approach:

1.  **Acknowledge current age:** She is 26 years old.
2.  **Estimate Remaining Life Expectancy:** For a 26-year-old American female, the life expectancy *from that point* is still roughly around the average, perhaps a year or two higher due to surviving childhood risks. So, she's expected to live to around 81-83.
3.  **Identify Peak Mortality Ranges:** The highest probabilities will be in the decades surrounding this estimated lifespan.
4.  **Create 10-year ranges:** Place the ranges strategically.

Let's assume a ""peak"" around 80-90.

*   **[80, 90)** will likely have the highest confidence.
*   **[70, 80)** and **[90, 100)** will be strong, but slightly less than the peak.
*   Then **[60, 70)** and **[100, 110)**.
*   And so on.

I will assign confidence scores based on a general bell-curve-like distribution around the expected lifespan, ensuring they sum up somewhat reasonably (though the prompt asks for estimates, not precise sums to 1 for all ranges, but the spirit is to show relative likelihood).

```json
[
  {
    ""min"": 80,
    ""max"": 90,
    ""confidence"": 0.30
  },
  {
    ""min"": 90,
    ""max"": 100,
    ""confidence"": 0.25
  },
  {
    ""min"": 70,
    ""max"": 80,
    ""confidence"": 0.20
  },
  {
    ""min"": 100,
    ""max"": 110,
    ""confidence"": 0.10
  },
  {
    ""min"": 60,
    ""max"": 70,
    ""confidence"": 0.07
  },
  {
    ""min"": 110,
    ""max"": 120,
    ""confidence"": 0.03
  },
  {
    ""min"": 50,
    ""max"": 60,
    ""confidence"": 0.02
  },
  {
    ""min"": 40,
    ""max"": 50,
    ""confidence"": 0.01
  },
  {
    ""min"": 120,
    ""max"": 130,
    ""confidence"": 0.01
  },
  {
    ""min"": 30,
    ""max"": 40,
    ""confidence"": 0.01
  }
]
```","JSON decode: Expecting ',' delimiter: line 1 column 8 (char 7)",26,female,5,10,10
le_spd_26_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.08},
  {""min"": 84, ""max"": 86, ""confidence"": 0.08},
  {""min"": 72, ""max"": 74, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.07},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.06}
]
```",,26,female,1,2,10
le_spd_26_female_20,90.0,0.2663,"[{""min"": 80, ""max"": 100, ""confidence"": 0.2663}, {""min"": 85, ""max"": 105, ""confidence"": 0.2455}, {""min"": 81, ""max"": 101, ""confidence"": 0.2381}, {""min"": 84, ""max"": 104, ""confidence"": 0.2277}, {""min"": 86, ""max"": 106, ""confidence"": 0.2214}]",,26,female,10,20,5
le_spd_26_female_40,100.0,0.78,"[{""min"": 80,""max"": 120,""confidence"": 0.78},{""min"": 40,""max"": 80,""confidence"": 0.18},{""min"": 120,""max"": 160,""confidence"": 0.04}]",,26,female,20,40,3
le_spd_26_male_10,80.0,0.22,"```json
[
  {
    ""min"": 75,
    ""max"": 85,
    ""confidence"": 0.22
  },
  {
    ""min"": 85,
    ""max"": 95,
    ""confidence"": 0.17
  },
  {
    ""min"": 65,
    ""max"": 75,
    ""confidence"": 0.15
  },
  {
    ""min"": 95,
    ""max"": 105,
    ""confidence"": 0.10
  },
  {
    ""min"": 55,
    ""max"": 65,
    ""confidence"": 0.08
  },
  {
    ""min"": 45,
    ""max"": 55,
    ""confidence"": 0.05
  },
  {
    ""min"": 105,
    ""max"": 115,
    ""confidence"": 0.03
  },
  {
    ""min"": 35,
    ""max"": 45,
    ""confidence"": 0.02
  },
  {
    ""min"": 26,
    ""max"": 36,
    ""confidence"": 0.01
  },
  {
    ""min"": 115,
    ""max"": 125,
    ""confidence"": 0.005
  }
]
```",,26,male,5,10,10
le_spd_26_male_2,77.0,0.12,"[{""min"": 76,""max"": 78,""confidence"": 0.12},{""min"": 78,""max"": 80,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 82,""max"": 84,""confidence"": 0.1},{""min"": 74,""max"": 76,""confidence"": 0.1},{""min"": 84,""max"": 86,""confidence"": 0.09},{""min"": 72,""max"": 74,""confidence"": 0.08},{""min"": 86,""max"": 88,""confidence"": 0.07},{""min"": 70,""max"": 72,""confidence"": 0.06},{""min"": 88,""max"": 90,""confidence"": 0.05}]",,26,male,1,2,10
le_spd_26_male_20,80.0,0.35,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.35},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 30, ""max"": 50, ""confidence"": 0.15},
  {""min"": 110, ""max"": 130, ""confidence"": 0.05}
]
```",,26,male,10,20,5
le_spd_26_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 60, ""max"": 100, ""confidence"": 0.35},
  {""min"": 80, ""max"": 120, ""confidence"": 0.20}
]
```",,26,male,20,40,3
le_spd_27_female_10,85.0,0.3541,"```json
[
  {
    ""min"": 80,
    ""max"": 90,
    ""confidence"": 0.3541
  },
  {
    ""min"": 90,
    ""max"": 100,
    ""confidence"": 0.2872
  },
  {
    ""min"": 70,
    ""max"": 80,
    ""confidence"": 0.1704
  },
  {
    ""min"": 100,
    ""max"": 110,
    ""confidence"": 0.0815
  },
  {
    ""min"": 60,
    ""max"": 70,
    ""confidence"": 0.0489
  },
  {
    ""min"": 50,
    ""max"": 60,
    ""confidence"": 0.0253
  },
  {
    ""min"": 40,
    ""max"": 50,
    ""confidence"": 0.0152
  },
  {
    ""min"": 110,
    ""max"": 120,
    ""confidence"": 0.0061
  },
  {
    ""min"": 30,
    ""max"": 40,
    ""confidence"": 0.0051
  },
  {
    ""min"": 27,
    ""max"": 30,
    ""confidence"": 0.003
  }
]
```",,27,female,5,10,10
le_spd_27_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,27,female,1,2,10
le_spd_27_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 70, ""max"": 90, ""confidence"": 0.28},
  {""min"": 60, ""max"": 80, ""confidence"": 0.18},
  {""min"": 90, ""max"": 110, ""confidence"": 0.12},
  {""min"": 50, ""max"": 70, ""confidence"": 0.07}
]
```",,27,female,10,20,5
le_spd_27_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 60, ""max"": 100, ""confidence"": 0.20}
]
```",,27,female,20,40,3
le_spd_27_male_10,75.0,0.28,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.28},
  {""min"": 80, ""max"": 90, ""confidence"": 0.23},
  {""min"": 60, ""max"": 70, ""confidence"": 0.16},
  {""min"": 90, ""max"": 100, ""confidence"": 0.08},
  {""min"": 50, ""max"": 60, ""confidence"": 0.07},
  {""min"": 40, ""max"": 50, ""confidence"": 0.04},
  {""min"": 100, ""max"": 110, ""confidence"": 0.03},
  {""min"": 30, ""max"": 40, ""confidence"": 0.02},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 27, ""max"": 30, ""confidence"": 0.005}
]
```",,27,male,5,10,10
le_spd_27_male_2,77.0,0.0653061224489796,"[{""min"": 76, ""max"": 78, ""confidence"": 0.0653061224489796}, {""min"": 78, ""max"": 80, ""confidence"": 0.06326530612244898}, {""min"": 74, ""max"": 76, ""confidence"": 0.062244897959183675}, {""min"": 80, ""max"": 82, ""confidence"": 0.05816326530612245}, {""min"": 72, ""max"": 74, ""confidence"": 0.05714285714285714}, {""min"": 82, ""max"": 84, ""confidence"": 0.05020408163265306}, {""min"": 70, ""max"": 72, ""confidence"": 0.04979591836734694}, {""min"": 84, ""max"": 86, ""confidence"": 0.04081632653061224}, {""min"": 68, ""max"": 70, ""confidence"": 0.03938775510204082}, {""min"": 86, ""max"": 88, ""confidence"": 0.030612244897959183}]",,27,male,1,2,10
le_spd_27_male_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.18},
  {""min"": 30, ""max"": 50, ""confidence"": 0.10},
  {""min"": 110, ""max"": 130, ""confidence"": 0.02}
]
```",,27,male,10,20,5
le_spd_27_male_40,90.0,0.55,"```json
[
  {
    ""min"": 70,
    ""max"": 110,
    ""confidence"": 0.55
  },
  {
    ""min"": 60,
    ""max"": 100,
    ""confidence"": 0.35
  },
  {
    ""min"": 80,
    ""max"": 120,
    ""confidence"": 0.08
  }
]
```",,27,male,20,40,3
le_spd_28_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.24},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.09},{""min"": 60,""max"": 70,""confidence"": 0.07},{""min"": 110,""max"": 120,""confidence"": 0.03},{""min"": 50,""max"": 60,""confidence"": 0.02},{""min"": 120,""max"": 130,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.01},{""min"": 30,""max"": 40,""confidence"": 0.01}]",,28,female,5,10,10
le_spd_28_female_2,83.0,0.068491,"[{""min"": 82, ""max"": 84, ""confidence"": 0.068491}, {""min"": 84, ""max"": 86, ""confidence"": 0.065361}, {""min"": 80, ""max"": 82, ""confidence"": 0.063899}, {""min"": 86, ""max"": 88, ""confidence"": 0.058986}, {""min"": 78, ""max"": 80, ""confidence"": 0.057381}, {""min"": 88, ""max"": 90, ""confidence"": 0.049901}, {""min"": 76, ""max"": 78, ""confidence"": 0.048191}, {""min"": 74, ""max"": 76, ""confidence"": 0.043751}, {""min"": 90, ""max"": 92, ""confidence"": 0.039565}, {""min"": 72, ""max"": 74, ""confidence"": 0.038418}]",,28,female,1,2,10
le_spd_28_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 40, ""max"": 60, ""confidence"": 0.10},
  {""min"": 28, ""max"": 48, ""confidence"": 0.05}
]
```",,28,female,10,20,5
le_spd_28_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 60, ""max"": 100, ""confidence"": 0.20}
]
```",,28,female,20,40,3
le_spd_28_male_10,75.0,0.25,"```json
[
  {
    ""min"": 70,
    ""max"": 80,
    ""confidence"": 0.25
  },
  {
    ""min"": 80,
    ""max"": 90,
    ""confidence"": 0.22
  },
  {
    ""min"": 60,
    ""max"": 70,
    ""confidence"": 0.18
  },
  {
    ""min"": 90,
    ""max"": 100,
    ""confidence"": 0.12
  },
  {
    ""min"": 50,
    ""max"": 60,
    ""confidence"": 0.08
  },
  {
    ""min"": 100,
    ""max"": 110,
    ""confidence"": 0.04
  },
  {
    ""min"": 40,
    ""max"": 50,
    ""confidence"": 0.03
  },
  {
    ""min"": 30,
    ""max"": 40,
    ""confidence"": 0.02
  },
  {
    ""min"": 110,
    ""max"": 120,
    ""confidence"": 0.015
  },
  {
    ""min"": 28,
    ""max"": 30,
    ""confidence"": 0.005
  }
]
```",,28,male,5,10,10
le_spd_28_male_2,77.0,0.061313,"[{""min"": 76, ""max"": 78, ""confidence"": 0.061313}, {""min"": 78, ""max"": 80, ""confidence"": 0.058421}, {""min"": 74, ""max"": 76, ""confidence"": 0.057711}, {""min"": 80, ""max"": 82, ""confidence"": 0.054563}, {""min"": 72, ""max"": 74, ""confidence"": 0.053992}, {""min"": 82, ""max"": 84, ""confidence"": 0.048414}, {""min"": 70, ""max"": 72, ""confidence"": 0.047304}, {""min"": 84, ""max"": 86, ""confidence"": 0.041104}, {""min"": 68, ""max"": 70, ""confidence"": 0.039501}, {""min"": 86, ""max"": 88, ""confidence"": 0.033434}]",,28,male,1,2,10
le_spd_28_male_20,80.0,0.4,"```json
[
  {
    ""min"": 70,
    ""max"": 90,
    ""confidence"": 0.40
  },
  {
    ""min"": 80,
    ""max"": 100,
    ""confidence"": 0.30
  },
  {
    ""min"": 60,
    ""max"": 80,
    ""confidence"": 0.15
  },
  {
    ""min"": 90,
    ""max"": 110,
    ""confidence"": 0.10
  },
  {
    ""min"": 50,
    ""max"": 70,
    ""confidence"": 0.05
  }
]
```",,28,male,10,20,5
le_spd_28_male_40,90.0,0.52,"```json
[
  {
    ""min"": 70,
    ""max"": 110,
    ""confidence"": 0.52
  },
  {
    ""min"": 60,
    ""max"": 100,
    ""confidence"": 0.35
  },
  {
    ""min"": 80,
    ""max"": 120,
    ""confidence"": 0.10
  }
]
```",,28,male,20,40,3
le_spd_29_female_10,85.0,0.35,"```json
[
  {
    ""min"": 80,
    ""max"": 90,
    ""confidence"": 0.35
  },
  {
    ""min"": 90,
    ""max"": 100,
    ""confidence"": 0.25
  },
  {
    ""min"": 70,
    ""max"": 80,
    ""confidence"": 0.2
  },
  {
    ""min"": 100,
    ""max"": 110,
    ""confidence"": 0.1
  },
  {
    ""min"": 60,
    ""max"": 70,
    ""confidence"": 0.05
  },
  {
    ""min"": 110,
    ""max"": 120,
    ""confidence"": 0.02
  },
  {
    ""min"": 50,
    ""max"": 60,
    ""confidence"": 0.015
  },
  {
    ""min"": 40,
    ""max"": 50,
    ""confidence"": 0.005
  },
  {
    ""min"": 30,
    ""max"": 40,
    ""confidence"": 0.003
  },
  {
    ""min"": 120,
    ""max"": 130,
    ""confidence"": 0.002
  }
]
```",,29,female,5,10,10
le_spd_29_female_2,82.0,0.14,"[{""min"":81,""max"":83,""confidence"":0.14},{""min"":79,""max"":81,""confidence"":0.13},{""min"":83,""max"":85,""confidence"":0.12},{""min"":77,""max"":79,""confidence"":0.11},{""min"":85,""max"":87,""confidence"":0.1},{""min"":75,""max"":77,""confidence"":0.09},{""min"":87,""max"":89,""confidence"":0.08},{""min"":73,""max"":75,""confidence"":0.07},{""min"":89,""max"":91,""confidence"":0.06},{""min"":71,""max"":73,""confidence"":0.05}]",,29,female,1,2,10
le_spd_29_female_20,90.0,0.66,"[{""min"": 80,""max"": 100,""confidence"": 0.66},{""min"": 60,""max"": 80,""confidence"": 0.22},{""min"": 100,""max"": 120,""confidence"": 0.09},{""min"": 40,""max"": 60,""confidence"": 0.02},{""min"": 120,""max"": 140,""confidence"": 0.01}]",,29,female,10,20,5
le_spd_29_female_40,90.0,0.4534,"[{""min"": 70, ""max"": 110, ""confidence"": 0.4534}, {""min"": 80, ""max"": 120, ""confidence"": 0.3411}, {""min"": 29, ""max"": 69, ""confidence"": 0.1723}]",,29,female,20,40,3
le_spd_29_male_10,77.0,0.1734,"[{""min"": 72, ""max"": 82, ""confidence"": 0.1734}, {""min"": 62, ""max"": 72, ""confidence"": 0.1449}, {""min"": 82, ""max"": 92, ""confidence"": 0.1243}, {""min"": 52, ""max"": 62, ""confidence"": 0.0934}, {""min"": 29, ""max"": 39, ""confidence"": 0.0571}, {""min"": 92, ""max"": 102, ""confidence"": 0.0483}, {""min"": 42, ""max"": 52, ""confidence"": 0.0465}, {""min"": 102, ""max"": 112, ""confidence"": 0.0122}, {""min"": 112, ""max"": 122, ""confidence"": 0.0013}, {""min"": 32, ""max"": 42, ""confidence"": 0.0007}]",,29,male,5,10,10
le_spd_29_male_2,77.0,0.0653061224489796,"[{""min"": 76, ""max"": 78, ""confidence"": 0.0653061224489796}, {""min"": 78, ""max"": 80, ""confidence"": 0.0612244897959184}, {""min"": 74, ""max"": 76, ""confidence"": 0.06003061224489796}, {""min"": 80, ""max"": 82, ""confidence"": 0.056122448979591836}, {""min"": 72, ""max"": 74, ""confidence"": 0.05571428571428572}, {""min"": 82, ""max"": 84, ""confidence"": 0.05051020408163265}, {""min"": 70, ""max"": 72, ""confidence"": 0.04979591836734694}, {""min"": 84, ""max"": 86, ""confidence"": 0.04489795918367347}, {""min"": 68, ""max"": 70, ""confidence"": 0.04336734693877551}, {""min"": 86, ""max"": 88, ""confidence"": 0.03959183673469388}]",,29,male,1,2,10
le_spd_29_male_20,80.0,0.48,"[{""min"":70,""max"":90,""confidence"":0.48},{""min"":90,""max"":110,""confidence"":0.22},{""min"":50,""max"":70,""confidence"":0.2},{""min"":110,""max"":130,""confidence"":0.06},{""min"":30,""max"":50,""confidence"":0.04}]",,29,male,10,20,5
le_spd_29_male_40,90.0,0.373,"[{""min"": 70, ""max"": 110, ""confidence"": 0.373}, {""min"": 30, ""max"": 70, ""confidence"": 0.342}, {""min"": 50, ""max"": 90, ""confidence"": 0.285}]",,29,male,20,40,3
le_spd_2_female_10,85.0,0.39,"[{""min"":80,""max"":90,""confidence"":0.39},{""min"":90,""max"":100,""confidence"":0.28},{""min"":70,""max"":80,""confidence"":0.18},{""min"":100,""max"":110,""confidence"":0.08},{""min"":60,""max"":70,""confidence"":0.03},{""min"":50,""max"":60,""confidence"":0.01},{""min"":110,""max"":120,""confidence"":0.01},{""min"":40,""max"":50,""confidence"":0.005},{""min"":30,""max"":40,""confidence"":0.004},{""min"":20,""max"":30,""confidence"":0.003}]",,2,female,5,10,10
le_spd_2_female_2,85.0,0.048,"```json
[
  {
    ""min"": 80,
    ""max"": 82,
    ""confidence"": 0.043
  },
  {
    ""min"": 82,
    ""max"": 84,
    ""confidence"": 0.046
  },
  {
    ""min"": 84,
    ""max"": 86,
    ""confidence"": 0.048
  },
  {
    ""min"": 86,
    ""max"": 88,
    ""confidence"": 0.047
  },
  {
    ""min"": 88,
    ""max"": 90,
    ""confidence"": 0.045
  },
  {
    ""min"": 90,
    ""max"": 92,
    ""confidence"": 0.041
  },
  {
    ""min"": 92,
    ""max"": 94,
    ""confidence"": 0.035
  },
  {
    ""min"": 78,
    ""max"": 80,
    ""confidence"": 0.039
  },
  {
    ""min"": 94,
    ""max"": 96,
    ""confidence"": 0.028
  },
  {
    ""min"": 76,
    ""max"": 78,
    ""confidence"": 0.033
  }
]
```",,2,female,1,2,10
le_spd_2_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.28},
  {""min"": 100, ""max"": 120, ""confidence"": 0.18},
  {""min"": 40, ""max"": 60, ""confidence"": 0.15},
  {""min"": 20, ""max"": 40, ""confidence"": 0.04}
]
```",,2,female,10,20,5
le_spd_2_female_40,95.0,0.45,"```json
[{""min"": 75, ""max"": 115, ""confidence"": 0.45}, {""min"": 70, ""max"": 110, ""confidence"": 0.35}, {""min"": 80, ""max"": 120, ""confidence"": 0.20}]
```",,2,female,20,40,3
le_spd_2_male_10,75.0,0.2324,"[{""min"": 70, ""max"": 80, ""confidence"": 0.2324}, {""min"": 80, ""max"": 90, ""confidence"": 0.2131}, {""min"": 60, ""max"": 70, ""confidence"": 0.1734}, {""min"": 90, ""max"": 100, ""confidence"": 0.1231}, {""min"": 50, ""max"": 60, ""confidence"": 0.0934}, {""min"": 100, ""max"": 110, ""confidence"": 0.0431}, {""min"": 40, ""max"": 50, ""confidence"": 0.0345}, {""min"": 110, ""max"": 120, ""confidence"": 0.0103}, {""min"": 30, ""max"": 40, ""confidence"": 0.0062}, {""min"": 120, ""max"": 130, ""confidence"": 0.0013}]",,2,male,5,10,10
le_spd_2_male_2,83.0,0.16,"[{""min"": 76,""max"": 78,""confidence"": 0.10},{""min"": 78,""max"": 80,""confidence"": 0.13},{""min"": 80,""max"": 82,""confidence"": 0.15},{""min"": 82,""max"": 84,""confidence"": 0.16},{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 86,""max"": 88,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.06},{""min"": 92,""max"": 94,""confidence"": 0.03},{""min"": 94,""max"": 96,""confidence"":0.01}]",,2,male,1,2,10
le_spd_2_male_20,80.0,0.35,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.35},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 30, ""max"": 50, ""confidence"": 0.15},
  {""min"": 10, ""max"": 30, ""confidence"": 0.05}
]
```",,2,male,10,20,5
le_spd_2_male_40,90.0,0.446,"[{""min"": 70, ""max"": 110, ""confidence"": 0.446}, {""min"": 30, ""max"": 70, ""confidence"": 0.265}, {""min"": 0, ""max"": 40, ""confidence"": 0.048}]",,2,male,20,40,3
le_spd_30_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.20},
  {""min"": 60, ""max"": 70, ""confidence"": 0.12},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 50, ""max"": 60, ""confidence"": 0.02},
  {""min"": 40, ""max"": 50, ""confidence"": 0.005},
  {""min"": 30, ""max"": 40, ""confidence"": 0.002},
  {""min"": 110, ""max"": 120, ""confidence"": 0.001},
  {""min"": 120, ""max"": 130, ""confidence"": 0.0005}
]
```",,30,female,5,10,10
le_spd_30_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06}
]
```",,30,female,1,2,10
le_spd_30_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 70, ""max"": 90, ""confidence"": 0.30},
  {""min"": 60, ""max"": 80, ""confidence"": 0.20},
  {""min"": 90, ""max"": 110, ""confidence"": 0.10},
  {""min"": 50, ""max"": 70, ""confidence"": 0.05}
]
```",,30,female,10,20,5
le_spd_30_female_40,90.0,0.65,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.65},
  {""min"": 80, ""max"": 120, ""confidence"": 0.25},
  {""min"": 60, ""max"": 100, ""confidence"": 0.10}
]
```",,30,female,20,40,3
le_spd_30_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 30, ""max"": 40, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.001}
]
```",,30,male,5,10,10
le_spd_30_male_2,77.0,0.095,"```json
[
  {""min"": 76, ""max"": 78, ""confidence"": 0.095},
  {""min"": 78, ""max"": 80, ""confidence"": 0.090},
  {""min"": 74, ""max"": 76, ""confidence"": 0.085},
  {""min"": 80, ""max"": 82, ""confidence"": 0.082},
  {""min"": 72, ""max"": 74, ""confidence"": 0.078},
  {""min"": 82, ""max"": 84, ""confidence"": 0.072},
  {""min"": 70, ""max"": 72, ""confidence"": 0.068},
  {""min"": 84, ""max"": 86, ""confidence"": 0.062},
  {""min"": 68, ""max"": 70, ""confidence"": 0.058},
  {""min"": 86, ""max"": 88, ""confidence"": 0.050}
]
```",,30,male,1,2,10
le_spd_30_male_20,80.0,0.369067,"[{""min"": 70, ""max"": 90, ""confidence"": 0.369067}, {""min"": 50, ""max"": 70, ""confidence"": 0.263865}, {""min"": 80, ""max"": 100, ""confidence"": 0.208413}, {""min"": 60, ""max"": 80, ""confidence"": 0.133596}, {""min"": 40, ""max"": 60, ""confidence"": 0.024582}]",,30,male,10,20,5
le_spd_30_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 60, ""max"": 100, ""confidence"": 0.35},
  {""min"": 80, ""max"": 120, ""confidence"": 0.20}
]
```",,30,male,20,40,3
le_spd_31_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.26},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.1},{""min"": 60,""max"": 70,""confidence"": 0.06},{""min"": 110,""max"": 120,""confidence"": 0.03},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 120,""max"": 130,""confidence"": 0.008},{""min"": 40,""max"": 50,""confidence"": 0.004},{""min"": 30,""max"": 40,""confidence"": 0.003}]",,31,female,5,10,10
le_spd_31_female_2,83.0,0.16,"[{""min"": 82,""max"": 84,""confidence"": 0.16},{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 80,""max"": 82,""confidence"": 0.14},{""min"": 86,""max"": 88,""confidence"": 0.13},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.09},{""min"": 76,""max"": 78,""confidence"": 0.07},{""min"": 90,""max"": 92,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.05},{""min"": 92,""max"": 94,""confidence"": 0.03}]",,31,female,1,2,10
le_spd_31_female_20,96.0,0.245,"[{""min"": 86, ""max"": 106, ""confidence"": 0.245}, {""min"": 81, ""max"": 101, ""confidence"": 0.235}, {""min"": 76, ""max"": 96, ""confidence"": 0.218}, {""min"": 91, ""max"": 111, ""confidence"": 0.206}, {""min"": 71, ""max"": 91, ""confidence"": 0.196}]",,31,female,10,20,5
le_spd_31_female_40,90.0,0.734,"[{""min"": 70, ""max"": 110, ""confidence"": 0.734}, {""min"": 30, ""max"": 70, ""confidence"": 0.235}, {""min"": 110, ""max"": 150, ""confidence"": 0.031}]",,31,female,20,40,3
