question_id,Answer,Confidence,raw,error,tok_in,tok_out,min_age,sex,radius,bin_width,top_n
le_spd_32_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 32, ""max"": 40, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.001}
]
```",,138,231,32,male,5,10,10
le_spd_32_male_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.18},
  {""min"": 32, ""max"": 52, ""confidence"": 0.10},
  {""min"": 110, ""max"": 130, ""confidence"": 0.02}
]
```",,138,121,32,male,10,20,5
le_spd_32_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 60, ""max"": 100, ""confidence"": 0.35},
  {""min"": 80, ""max"": 120, ""confidence"": 0.20}
]
```",,138,77,32,male,20,40,3
le_spd_33_male_2,77.0,0.12,"```json
[
  {""min"": 76, ""max"": 78, ""confidence"": 0.12},
  {""min"": 74, ""max"": 76, ""confidence"": 0.11},
  {""min"": 78, ""max"": 80, ""confidence"": 0.10},
  {""min"": 80, ""max"": 82, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.07},
  {""min"": 84, ""max"": 86, ""confidence"": 0.07},
  {""min"": 68, ""max"": 70, ""confidence"": 0.05},
  {""min"": 86, ""max"": 88, ""confidence"": 0.04}
]
```",,138,231,33,male,1,2,10
le_spd_33_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 33, ""max"": 40, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.001}
]
```",,138,231,33,male,5,10,10
le_spd_33_male_20,80.0,0.35,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.35},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 33, ""max"": 53, ""confidence"": 0.15},
  {""min"": 110, ""max"": 130, ""confidence"": 0.05}
]
```",,138,121,33,male,10,20,5
le_spd_33_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 65, ""max"": 105, ""confidence"": 0.30},
  {""min"": 75, ""max"": 115, ""confidence"": 0.25}
]
```",,138,77,33,male,20,40,3
le_spd_34_male_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 76, ""max"": 78, ""confidence"": 0.11},
  {""min"": 80, ""max"": 82, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 72, ""max"": 74, ""confidence"": 0.07},
  {""min"": 84, ""max"": 86, ""confidence"": 0.06},
  {""min"": 70, ""max"": 72, ""confidence"": 0.05},
  {""min"": 86, ""max"": 88, ""confidence"": 0.04},
  {""min"": 88, ""max"": 90, ""confidence"": 0.03}
]
```",,138,231,34,male,1,2,10
le_spd_34_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 34, ""max"": 40, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.005}
]
```",,138,231,34,male,5,10,10
le_spd_34_male_20,80.0,0.35,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.35},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 34, ""max"": 54, ""confidence"": 0.15},
  {""min"": 110, ""max"": 130, ""confidence"": 0.05}
]
```",,138,121,34,male,10,20,5
le_spd_34_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 75, ""max"": 115, ""confidence"": 0.35},
  {""min"": 65, ""max"": 105, ""confidence"": 0.20}
]
```",,138,77,34,male,20,40,3
le_spd_35_male_2,77.0,0.12,"```json
[
  {""min"": 76, ""max"": 78, ""confidence"": 0.12},
  {""min"": 74, ""max"": 76, ""confidence"": 0.11},
  {""min"": 78, ""max"": 80, ""confidence"": 0.10},
  {""min"": 72, ""max"": 74, ""confidence"": 0.09},
  {""min"": 80, ""max"": 82, ""confidence"": 0.09},
  {""min"": 70, ""max"": 72, ""confidence"": 0.08},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 68, ""max"": 70, ""confidence"": 0.07},
  {""min"": 84, ""max"": 86, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.06}
]
```",,138,231,35,male,1,2,10
le_spd_35_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 35, ""max"": 45, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.002}
]
```",,138,231,35,male,5,10,10
le_spd_35_male_20,85.0,0.35,"```json
[
  {""min"": 75, ""max"": 95, ""confidence"": 0.35},
  {""min"": 55, ""max"": 75, ""confidence"": 0.25},
  {""min"": 95, ""max"": 115, ""confidence"": 0.20},
  {""min"": 35, ""max"": 55, ""confidence"": 0.15},
  {""min"": 115, ""max"": 135, ""confidence"": 0.05}
]
```",,138,121,35,male,10,20,5
le_spd_35_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 75, ""max"": 115, ""confidence"": 0.35},
  {""min"": 65, ""max"": 105, ""confidence"": 0.20}
]
```",,138,77,35,male,20,40,3
le_spd_36_male_2,77.0,0.12,"```json
[
  {""min"": 76, ""max"": 78, ""confidence"": 0.12},
  {""min"": 78, ""max"": 80, ""confidence"": 0.11},
  {""min"": 74, ""max"": 76, ""confidence"": 0.10},
  {""min"": 80, ""max"": 82, ""confidence"": 0.10},
  {""min"": 72, ""max"": 74, ""confidence"": 0.09},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.07},
  {""min"": 84, ""max"": 86, ""confidence"": 0.07},
  {""min"": 68, ""max"": 70, ""confidence"": 0.06},
  {""min"": 86, ""max"": 88, ""confidence"": 0.05}
]
```",,138,231,36,male,1,2,10
le_spd_36_male_10,75.0,0.28,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.28},
  {""min"": 80, ""max"": 90, ""confidence"": 0.25},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.08},
  {""min"": 100, ""max"": 110, ""confidence"": 0.03},
  {""min"": 40, ""max"": 50, ""confidence"": 0.02},
  {""min"": 36, ""max"": 46, ""confidence"": 0.005},
  {""min"": 110, ""max"": 120, ""confidence"": 0.001},
  {""min"": 120, ""max"": 130, ""confidence"": 0.0001}
]
```",,138,232,36,male,5,10,10
le_spd_36_male_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 36, ""max"": 56, ""confidence"": 0.08},
  {""min"": 110, ""max"": 130, ""confidence"": 0.02}
]
```",,138,121,36,male,10,20,5
le_spd_36_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 60, ""max"": 100, ""confidence"": 0.30},
  {""min"": 80, ""max"": 120, ""confidence"": 0.25}
]
```",,138,77,36,male,20,40,3
le_spd_37_male_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 76, ""max"": 78, ""confidence"": 0.11},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 74, ""max"": 76, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 72, ""max"": 74, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 70, ""max"": 72, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 68, ""max"": 70, ""confidence"": 0.07}
]
```",,138,231,37,male,1,2,10
le_spd_37_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 37, ""max"": 47, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.001}
]
```",,138,231,37,male,5,10,10
le_spd_37_male_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.18},
  {""min"": 37, ""max"": 57, ""confidence"": 0.10},
  {""min"": 110, ""max"": 130, ""confidence"": 0.02}
]
```",,138,121,37,male,10,20,5
le_spd_37_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 75, ""max"": 115, ""confidence"": 0.35},
  {""min"": 65, ""max"": 105, ""confidence"": 0.20}
]
```",,138,77,37,male,20,40,3
le_spd_38_male_2,77.0,0.12,"```json
[
  {""min"": 76, ""max"": 78, ""confidence"": 0.12},
  {""min"": 78, ""max"": 80, ""confidence"": 0.11},
  {""min"": 74, ""max"": 76, ""confidence"": 0.10},
  {""min"": 80, ""max"": 82, ""confidence"": 0.10},
  {""min"": 72, ""max"": 74, ""confidence"": 0.09},
  {""min"": 82, ""max"": 84, ""confidence"": 0.09},
  {""min"": 70, ""max"": 72, ""confidence"": 0.08},
  {""min"": 84, ""max"": 86, ""confidence"": 0.07},
  {""min"": 68, ""max"": 70, ""confidence"": 0.06},
  {""min"": 86, ""max"": 88, ""confidence"": 0.05}
]
```",,138,231,38,male,1,2,10
le_spd_38_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 120, ""max"": 130, ""confidence"": 0.005},
  {""min"": 130, ""max"": 140, ""confidence"": 0.002}
]
```",,138,231,38,male,5,10,10
le_spd_38_male_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.18},
  {""min"": 38, ""max"": 58, ""confidence"": 0.10},
  {""min"": 110, ""max"": 130, ""confidence"": 0.02}
]
```",,138,121,38,male,10,20,5
le_spd_38_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 75, ""max"": 115, ""confidence"": 0.35},
  {""min"": 65, ""max"": 105, ""confidence"": 0.20}
]
```",,138,77,38,male,20,40,3
le_spd_39_male_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 76, ""max"": 78, ""confidence"": 0.11},
  {""min"": 80, ""max"": 82, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 82, ""max"": 84, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 84, ""max"": 86, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.06},
  {""min"": 68, ""max"": 70, ""confidence"": 0.05}
]
```",,138,231,39,male,1,2,10
le_spd_39_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 39, ""max"": 49, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.002}
]
```",,138,231,39,male,5,10,10
le_spd_39_male_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 40, ""max"": 60, ""confidence"": 0.12},
  {""min"": 120, ""max"": 140, ""confidence"": 0.03}
]
```",,138,121,39,male,10,20,5
le_spd_39_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 60, ""max"": 100, ""confidence"": 0.35},
  {""min"": 80, ""max"": 120, ""confidence"": 0.20}
]
```",,138,77,39,male,20,40,3
le_spd_40_male_2,79.0,0.082,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.082},
  {""min"": 76, ""max"": 78, ""confidence"": 0.079},
  {""min"": 80, ""max"": 82, ""confidence"": 0.077},
  {""min"": 74, ""max"": 76, ""confidence"": 0.071},
  {""min"": 82, ""max"": 84, ""confidence"": 0.068},
  {""min"": 72, ""max"": 74, ""confidence"": 0.061},
  {""min"": 84, ""max"": 86, ""confidence"": 0.058},
  {""min"": 70, ""max"": 72, ""confidence"": 0.050},
  {""min"": 86, ""max"": 88, ""confidence"": 0.047},
  {""min"": 88, ""max"": 90, ""confidence"": 0.036}
]
```",,138,231,40,male,1,2,10
le_spd_40_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 120, ""max"": 130, ""confidence"": 0.005},
  {""min"": 130, ""max"": 140, ""confidence"": 0.005}
]
```",,138,231,40,male,5,10,10
le_spd_40_male_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 40, ""max"": 60, ""confidence"": 0.08},
  {""min"": 110, ""max"": 130, ""confidence"": 0.02}
]
```",,138,121,40,male,10,20,5
le_spd_40_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 60, ""max"": 100, ""confidence"": 0.35},
  {""min"": 80, ""max"": 120, ""confidence"": 0.20}
]
```",,138,77,40,male,20,40,3
le_spd_41_male_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 76, ""max"": 78, ""confidence"": 0.11},
  {""min"": 80, ""max"": 82, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 72, ""max"": 74, ""confidence"": 0.07},
  {""min"": 84, ""max"": 86, ""confidence"": 0.07},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 86, ""max"": 88, ""confidence"": 0.05},
  {""min"": 68, ""max"": 70, ""confidence"": 0.04}
]
```",,138,231,41,male,1,2,10
le_spd_41_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.20},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.04},
  {""min"": 41, ""max"": 50, ""confidence"": 0.02},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 120, ""max"": 130, ""confidence"": 0.005},
  {""min"": 130, ""max"": 140, ""confidence"": 0.005}
]
```",,138,231,41,male,5,10,10
le_spd_41_male_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 40, ""max"": 60, ""confidence"": 0.10},
  {""min"": 120, ""max"": 140, ""confidence"": 0.05}
]
```",,138,121,41,male,10,20,5
le_spd_41_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 60, ""max"": 100, ""confidence"": 0.35},
  {""min"": 80, ""max"": 120, ""confidence"": 0.20}
]
```",,138,77,41,male,20,40,3
le_spd_42_male_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.07},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,138,231,42,male,1,2,10
le_spd_42_male_10,75.0,0.28,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.28},
  {""min"": 80, ""max"": 90, ""confidence"": 0.25},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.08},
  {""min"": 100, ""max"": 110, ""confidence"": 0.03},
  {""min"": 42, ""max"": 50, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 40, ""max"": 50, ""confidence"": 0.002},
  {""min"": 120, ""max"": 130, ""confidence"": 0.001}
]
```",,138,231,42,male,5,10,10
le_spd_42_male_20,80.0,0.35,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.35},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 42, ""max"": 62, ""confidence"": 0.15},
  {""min"": 62, ""max"": 82, ""confidence"": 0.05}
]
```",,138,121,42,male,10,20,5
le_spd_42_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 65, ""max"": 105, ""confidence"": 0.28},
  {""min"": 75, ""max"": 115, ""confidence"": 0.18}
]
```",,138,77,42,male,20,40,3
le_spd_43_male_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 76, ""max"": 78, ""confidence"": 0.11},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 74, ""max"": 76, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 84, ""max"": 86, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.05}
]
```",,138,231,43,male,1,2,10
le_spd_43_male_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 43, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 40, ""max"": 43, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.002}
]
```",,138,231,43,male,5,10,10
le_spd_43_male_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 80, ""max"": 100, ""confidence"": 0.25},
  {""min"": 60, ""max"": 80, ""confidence"": 0.15},
  {""min"": 90, ""max"": 110, ""confidence"": 0.10},
  {""min"": 50, ""max"": 70, ""confidence"": 0.05}
]
```",,138,121,43,male,10,20,5
le_spd_43_male_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 60, ""max"": 100, ""confidence"": 0.35},
  {""min"": 80, ""max"": 120, ""confidence"": 0.20}
]
```",,138,77,43,male,20,40,3
le_spd_44_male_2,77.0,0.12,"```json
[
  {""min"": 76, ""max"": 78, ""confidence"": 0.12},
  {""min"": 74, ""max"": 76, ""confidence"": 0.11},
  {""min"": 78, ""max"": 80, ""confidence"": 0.11},
  {""min"": 72, ""max"": 74, ""confidence"": 0.10},
  {""min"": 80, ""max"": 82, ""confidence"": 0.10},
  {""min"": 70, ""max"": 72, ""confidence"": 0.08},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 84, ""max"": 86, ""confidence"": 0.07},
  {""min"": 68, ""max"": 70, ""confidence"": 0.06},
  {""min"": 86, ""max"": 88, ""confidence"": 0.05}
]
```",,138,231,44,male,1,2,10
le_spd_44_male_10,75.0,0.28,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.28},
  {""min"": 80, ""max"": 90, ""confidence"": 0.25},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.08},
  {""min"": 100, ""max"": 110, ""confidence"": 0.03},
  {""min"": 44, ""max"": 50, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 120, ""max"": 130, ""confidence"": 0.001},
  {""min"": 130, ""max"": 140, ""confidence"": 0.0005}
]
```",,138,232,44,male,5,10,10
le_spd_44_male_20,80.0,0.35,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.35},
  {""min"": 80, ""max"": 100, ""confidence"": 0.28},
  {""min"": 60, ""max"": 80, ""confidence"": 0.22},
  {""min"": 90, ""max"": 110, ""confidence"": 0.12},
  {""min"": 50, ""max"": 70, ""confidence"": 0.03}
]
```",,138,121,44,male,10,20,5
le_spd_44_male_40,90.0,0.65,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.65},
  {""min"": 60, ""max"": 100, ""confidence"": 0.25},
  {""min"": 80, ""max"": 120, ""confidence"": 0.10}
]
```",,138,77,44,male,20,40,3
le_spd_45_male_2,77.0,0.12,"```json
[
  {""min"": 76, ""max"": 78, ""confidence"": 0.12},
  {""min"": 74, ""max"": 76, ""confidence"": 0.11},
  {""min"": 78, ""max"": 80, ""confidence"": 0.10},
  {""min"": 72, ""max"": 74, ""confidence"": 0.09},
  {""min"": 80, ""max"": 82, ""confidence"": 0.09},
  {""min"": 70, ""max"": 72, ""confidence"": 0.08},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 68, ""max"": 70, ""confidence"": 0.07},
  {""min"": 84, ""max"": 86, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.06}
]
```",,138,231,45,male,1,2,10
le_spd_45_male_10,80.0,0.25,"```json
[
  {""min"": 75, ""max"": 85, ""confidence"": 0.25},
  {""min"": 85, ""max"": 95, ""confidence"": 0.22},
  {""min"": 65, ""max"": 75, ""confidence"": 0.20},
  {""min"": 95, ""max"": 105, ""confidence"": 0.15},
  {""min"": 55, ""max"": 65, ""confidence"": 0.10},
  {""min"": 105, ""max"": 115, ""confidence"": 0.05},
  {""min"": 45, ""max"": 55, ""confidence"": 0.02},
  {""min"": 115, ""max"": 125, ""confidence"": 0.005},
  {""min"": 125, ""max"": 135, ""confidence"": 0.002},
  {""min"": 135, ""max"": 145, ""confidence"": 0.001}
]
```",,138,231,45,male,5,10,10
le_spd_45_male_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 50, ""max"": 70, ""confidence"": 0.25},
  {""min"": 90, ""max"": 110, ""confidence"": 0.20},
  {""min"": 45, ""max"": 65, ""confidence"": 0.08},
  {""min"": 110, ""max"": 130, ""confidence"": 0.02}
]
```",,138,121,45,male,10,20,5
le_spd_45_male_40,90.0,0.85,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.85},
  {""min"": 75, ""max"": 115, ""confidence"": 0.12},
  {""min"": 65, ""max"": 105, ""confidence"": 0.03}
]
```",,138,77,45,male,20,40,3
