question_id,Answer,Confidence,raw,error,tok_in,tok_out,min_age,sex,radius,bin_width,top_n
le_spd_46_male_2,79.0,0.155,"[{""min"": 78,""max"": 80,""confidence"": 0.155},{""min"": 80,""max"": 82,""confidence"": 0.148},{""min"": 76,""max"": 78,""confidence"": 0.14},{""min"": 82,""max"": 84,""confidence"": 0.128},{""min"": 74,""max"": 76,""confidence"": 0.112},{""min"": 84,""max"": 86,""confidence"": 0.1},{""min"": 72,""max"": 74,""confidence"": 0.085},{""min"": 86,""max"": 88,""confidence"": 0.065},{""min"": 70,""max"": 72,""confidence"": 0.04},{""min"": 88,""max"": 90,""confidence"": 0.027}]",,124,182,46,male,1,2,10
le_spd_46_male_10,81.0,0.3,"[{""min"": 76,""max"": 86,""confidence"": 0.3},{""min"": 86,""max"": 96,""confidence"": 0.22},{""min"": 66,""max"": 76,""confidence"": 0.16},{""min"": 96,""max"": 106,""confidence"": 0.12},{""min"": 56,""max"": 66,""confidence"": 0.08},{""min"": 106,""max"": 116,""confidence"": 0.04},{""min"": 46,""max"": 56,""confidence"": 0.03},{""min"": 116,""max"": 126,""confidence"": 0.015},{""min"": 126,""max"": 136,""confidence"": 0.008},{""min"": 136,""max"": 146,""confidence"": 0.007}]",,124,182,46,male,5,10,10
le_spd_46_male_20,80.0,0.52,"[{""min"": 70,""max"": 90,""confidence"": 0.52},{""min"": 90,""max"": 110,""confidence"": 0.28},{""min"": 50,""max"": 70,""confidence"": 0.14},{""min"": 110,""max"": 130,""confidence"": 0.04},{""min"": 30,""max"": 50,""confidence"": 0.02}]",,124,97,46,male,10,20,5
le_spd_46_male_40,90.0,0.72,"[{""min"": 70,""max"": 110,""confidence"": 0.72},{""min"": 30,""max"": 70,""confidence"": 0.25},{""min"": 110,""max"": 150,""confidence"": 0.03}]",,124,63,46,male,20,40,3
le_spd_47_male_2,78.0,0.11,"[{""min"": 77,""max"": 79,""confidence"": 0.11},{""min"": 79,""max"": 81,""confidence"": 0.1},{""min"": 81,""max"": 83,""confidence"": 0.095},{""min"": 75,""max"": 77,""confidence"": 0.09},{""min"": 83,""max"": 85,""confidence"": 0.085},{""min"": 73,""max"": 75,""confidence"": 0.08},{""min"": 85,""max"": 87,""confidence"": 0.075},{""min"": 71,""max"": 73,""confidence"": 0.07},{""min"": 87,""max"": 89,""confidence"": 0.065},{""min"": 69,""max"": 71,""confidence"": 0.06}]",,124,182,47,male,1,2,10
le_spd_47_male_10,82.0,0.22,"[{""min"": 77,""max"": 87,""confidence"": 0.22},{""min"": 87,""max"": 97,""confidence"": 0.19},{""min"": 67,""max"": 77,""confidence"": 0.18},{""min"": 97,""max"": 107,""confidence"": 0.1},{""min"": 57,""max"": 67,""confidence"": 0.09},{""min"": 107,""max"": 117,""confidence"": 0.04},{""min"": 47,""max"": 57,""confidence"": 0.03},{""min"": 117,""max"": 127,""confidence"": 0.02},{""min"": 127,""max"": 137,""confidence"": 0.01},{""min"": 137,""max"": 147,""confidence"": 0.0}]",,124,182,47,male,5,10,10
le_spd_47_male_20,90.0,0.54,"[{""min"": 80,""max"": 100,""confidence"": 0.54},{""min"": 60,""max"": 80,""confidence"": 0.3},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.04},{""min"": 20,""max"": 40,""confidence"": 0.02}]",,124,97,47,male,10,20,5
le_spd_47_male_40,90.0,0.78,"[{""min"":70,""max"":110,""confidence"":0.78},{""min"":110,""max"":150,""confidence"":0.12},{""min"":30,""max"":70,""confidence"":0.1}]",,124,54,47,male,20,40,3
le_spd_48_male_2,71.0,0.12,"[{""min"":70,""max"":72,""confidence"":0.12},{""min"":72,""max"":74,""confidence"":0.12},{""min"":74,""max"":76,""confidence"":0.11},{""min"":76,""max"":78,""confidence"":0.1},{""min"":78,""max"":80,""confidence"":0.09},{""min"":80,""max"":82,""confidence"":0.08},{""min"":68,""max"":70,""confidence"":0.08},{""min"":82,""max"":84,""confidence"":0.07},{""min"":66,""max"":68,""confidence"":0.06},{""min"":84,""max"":86,""confidence"":0.05}]",,124,152,48,male,1,2,10
le_spd_48_male_10,83.0,0.38,"[{""min"":78,""max"":88,""confidence"":0.38},{""min"":68,""max"":78,""confidence"":0.27},{""min"":88,""max"":98,""confidence"":0.17},{""min"":58,""max"":68,""confidence"":0.1},{""min"":98,""max"":108,""confidence"":0.04},{""min"":48,""max"":58,""confidence"":0.02},{""min"":108,""max"":118,""confidence"":0.01},{""min"":118,""max"":128,""confidence"":0.005},{""min"":128,""max"":138,""confidence"":0.003},{""min"":138,""max"":148,""confidence"":0.002}]",,124,152,48,male,5,10,10
le_spd_48_male_20,90.0,0.58,"[{""min"": 80,""max"": 100,""confidence"": 0.58},{""min"": 60,""max"": 80,""confidence"": 0.27},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.03},{""min"": 20,""max"": 40,""confidence"": 0.01}]",,124,97,48,male,10,20,5
le_spd_48_male_40,90.0,0.78,"[{""min"":70,""max"":110,""confidence"":0.78},{""min"":30,""max"":70,""confidence"":0.19},{""min"":110,""max"":150,""confidence"":0.03}]",,124,54,48,male,20,40,3
le_spd_49_male_2,79.0,0.14,"[{""min"": 78,""max"": 80,""confidence"": 0.14},{""min"": 80,""max"": 82,""confidence"": 0.13},{""min"": 76,""max"": 78,""confidence"": 0.12},{""min"": 82,""max"": 84,""confidence"": 0.11},{""min"": 74,""max"": 76,""confidence"": 0.1},{""min"": 84,""max"": 86,""confidence"": 0.09},{""min"": 72,""max"": 74,""confidence"": 0.08},{""min"": 86,""max"": 88,""confidence"": 0.07},{""min"": 70,""max"": 72,""confidence"": 0.06},{""min"": 88,""max"": 90,""confidence"": 0.05}]",,124,182,49,male,1,2,10
le_spd_49_male_10,85.0,0.27,"[{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 80,""max"": 90,""confidence"": 0.27},{""min"": 90,""max"": 100,""confidence"": 0.22},{""min"": 60,""max"": 70,""confidence"": 0.11},{""min"": 100,""max"": 110,""confidence"": 0.10},{""min"": 50,""max"": 60,""confidence"": 0.05},{""min"": 110,""max"": 120,""confidence"": 0.04},{""min"": 40,""max"": 50,""confidence"": 0.02},{""min"": 120,""max"": 130,""confidence"": 0.005},{""min"": 30,""max"": 40,""confidence"": 0.005}]",,124,182,49,male,5,10,10
le_spd_49_male_20,80.0,0.46,"[{""min"":70,""max"":90,""confidence"":0.46},{""min"":90,""max"":110,""confidence"":0.28},{""min"":50,""max"":70,""confidence"":0.18},{""min"":110,""max"":130,""confidence"":0.05},{""min"":30,""max"":50,""confidence"":0.03}]",,124,82,49,male,10,20,5
le_spd_49_male_40,90.0,0.78,"[{""min"": 70,""max"": 110,""confidence"": 0.78},{""min"": 30,""max"": 70,""confidence"": 0.19},{""min"": 110,""max"": 150,""confidence"": 0.03}]",,124,63,49,male,20,40,3
le_spd_50_male_2,77.0,0.13,"[{""min"": 76,""max"": 78,""confidence"": 0.13},{""min"": 78,""max"": 80,""confidence"": 0.12},{""min"": 74,""max"": 76,""confidence"": 0.11},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 82,""max"": 84,""confidence"": 0.1},{""min"": 72,""max"": 74,""confidence"": 0.09},{""min"": 84,""max"": 86,""confidence"": 0.09},{""min"": 70,""max"": 72,""confidence"": 0.07},{""min"": 86,""max"": 88,""confidence"": 0.07},{""min"": 68,""max"": 70,""confidence"": 0.05}]",,124,182,50,male,1,2,10
le_spd_50_male_10,85.0,0.33,"[{""min"": 80,""max"": 90,""confidence"": 0.33},{""min"": 90,""max"": 100,""confidence"": 0.2},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.09},{""min"": 60,""max"": 70,""confidence"": 0.08},{""min"": 110,""max"": 120,""confidence"": 0.04},{""min"": 50,""max"": 60,""confidence"": 0.03},{""min"": 120,""max"": 130,""confidence"": 0.02},{""min"": 130,""max"": 140,""confidence"": 0.015},{""min"": 140,""max"": 150,""confidence"": 0.005}]",,124,182,50,male,5,10,10
le_spd_50_male_20,80.0,0.58,"[{""min"":70,""max"":90,""confidence"":0.58},{""min"":90,""max"":110,""confidence"":0.24},{""min"":50,""max"":70,""confidence"":0.12},{""min"":110,""max"":130,""confidence"":0.04},{""min"":30,""max"":50,""confidence"":0.02}]",,124,76,50,male,10,20,5
le_spd_50_male_40,90.0,0.74,"[{""min"":70,""max"":110,""confidence"":0.74},{""min"":110,""max"":150,""confidence"":0.16},{""min"":30,""max"":70,""confidence"":0.1}]",,124,54,50,male,20,40,3
le_spd_51_male_2,80.0,0.13,"[{""min"":79,""max"":81,""confidence"":0.13},{""min"":81,""max"":83,""confidence"":0.12},{""min"":77,""max"":79,""confidence"":0.11},{""min"":83,""max"":85,""confidence"":0.1},{""min"":75,""max"":77,""confidence"":0.09},{""min"":85,""max"":87,""confidence"":0.08},{""min"":73,""max"":75,""confidence"":0.07},{""min"":87,""max"":89,""confidence"":0.06},{""min"":71,""max"":73,""confidence"":0.05},{""min"":89,""max"":91,""confidence"":0.04}]",,124,152,51,male,1,2,10
le_spd_51_male_10,86.0,0.23,"[{""min"":81,""max"":91,""confidence"":0.23},{""min"":91,""max"":101,""confidence"":0.2},{""min"":71,""max"":81,""confidence"":0.18},{""min"":101,""max"":111,""confidence"":0.14},{""min"":61,""max"":71,""confidence"":0.1},{""min"":111,""max"":121,""confidence"":0.06},{""min"":51,""max"":61,""confidence"":0.04},{""min"":121,""max"":131,""confidence"":0.02},{""min"":131,""max"":141,""confidence"":0.01},{""min"":141,""max"":151,""confidence"":0.0}]",,124,152,51,male,5,10,10
le_spd_51_male_20,81.0,0.38,"[{""min"":71,""max"":91,""confidence"":0.38},{""min"":91,""max"":111,""confidence"":0.28},{""min"":51,""max"":71,""confidence"":0.16},{""min"":111,""max"":131,""confidence"":0.1},{""min"":31,""max"":51,""confidence"":0.03}]",,124,82,51,male,10,20,5
le_spd_51_male_40,100.0,0.67,"[{""min"": 80,""max"": 120,""confidence"": 0.67},{""min"": 40,""max"": 80,""confidence"": 0.28},{""min"": 120,""max"": 160,""confidence"": 0.05}]",,124,63,51,male,20,40,3
le_spd_52_male_2,77.0,0.14,"[{""min"": 76,""max"": 78,""confidence"": 0.14},{""min"": 78,""max"": 80,""confidence"": 0.13},{""min"": 74,""max"": 76,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 82,""max"": 84,""confidence"": 0.1},{""min"": 72,""max"": 74,""confidence"": 0.09},{""min"": 84,""max"": 86,""confidence"": 0.08},{""min"": 86,""max"": 88,""confidence"": 0.07},{""min"": 70,""max"": 72,""confidence"": 0.06},{""min"": 88,""max"": 90,""confidence"": 0.05}]",,124,182,52,male,1,2,10
le_spd_52_male_10,77.0,0.26,"[{""min"":72,""max"":82,""confidence"":0.26},{""min"":82,""max"":92,""confidence"":0.24},{""min"":62,""max"":72,""confidence"":0.18},{""min"":92,""max"":102,""confidence"":0.14},{""min"":52,""max"":62,""confidence"":0.08},{""min"":102,""max"":112,""confidence"":0.05},{""min"":112,""max"":122,""confidence"":0.02},{""min"":122,""max"":132,""confidence"":0.01},{""min"":132,""max"":142,""confidence"":0.01},{""min"":142,""max"":152,""confidence"":0.01}]",,124,152,52,male,5,10,10
le_spd_52_male_20,82.0,0.48,"[{""min"":72,""max"":92,""confidence"":0.48},{""min"":92,""max"":112,""confidence"":0.24},{""min"":52,""max"":72,""confidence"":0.18},{""min"":112,""max"":132,""confidence"":0.07},{""min"":132,""max"":152,""confidence"":0.03}]",,124,82,52,male,10,20,5
le_spd_52_male_40,92.0,0.64,"[{""min"": 72,""max"": 112,""confidence"": 0.64},{""min"": 52,""max"": 92,""confidence"": 0.2},{""min"": 92,""max"": 132,""confidence"": 0.16}]",,124,63,52,male,20,40,3
le_spd_53_male_2,81.0,0.13,"[{""min"": 80, ""max"": 82, ""confidence"": 0.13},{""min"": 82, ""max"": 84, ""confidence"": 0.125},{""min"": 78, ""max"": 80, ""confidence"": 0.12},{""min"": 84, ""max"": 86, ""confidence"": 0.115},{""min"": 76, ""max"": 78, ""confidence"": 0.105},{""min"": 86, ""max"": 88, ""confidence"": 0.095},{""min"": 74, ""max"": 76, ""confidence"": 0.085},{""min"": 88, ""max"": 90, ""confidence"": 0.075},{""min"": 72, ""max"": 74, ""confidence"": 0.065},{""min"": 90, ""max"": 92, ""confidence"": 0.04}]",,124,202,53,male,1,2,10
le_spd_53_male_10,88.0,0.28,"[{""min"": 73,""max"": 83,""confidence"": 0.24},{""min"": 83,""max"": 93,""confidence"": 0.28},{""min"": 63,""max"": 73,""confidence"": 0.14},{""min"": 93,""max"": 103,""confidence"": 0.13},{""min"": 53,""max"": 63,""confidence"": 0.06},{""min"": 103,""max"": 113,""confidence"": 0.05},{""min"": 113,""max"": 123,""confidence"": 0.01},{""min"": 123,""max"": 133,""confidence"": 0.005},{""min"": 133,""max"": 143,""confidence"": 0.002},{""min"": 143,""max"": 153,""confidence"": 0.001}]",,124,183,53,male,5,10,10
le_spd_53_male_20,83.0,0.48,"[{""min"":73,""max"":93,""confidence"":0.48},{""min"":93,""max"":113,""confidence"":0.22},{""min"":53,""max"":73,""confidence"":0.18},{""min"":113,""max"":133,""confidence"":0.08},{""min"":33,""max"":53,""confidence"":0.04}]",,124,82,53,male,10,20,5
le_spd_53_male_40,90.0,0.82,"[{""min"": 70,""max"": 110,""confidence"": 0.82},{""min"": 30,""max"": 70,""confidence"": 0.12},{""min"": 110,""max"": 150,""confidence"": 0.06}]",,124,63,53,male,20,40,3
le_spd_54_male_2,77.0,0.12,"[{""min"":76,""max"":78,""confidence"":0.12},{""min"":78,""max"":80,""confidence"":0.115},{""min"":74,""max"":76,""confidence"":0.105},{""min"":80,""max"":82,""confidence"":0.1},{""min"":82,""max"":84,""confidence"":0.09},{""min"":72,""max"":74,""confidence"":0.085},{""min"":84,""max"":86,""confidence"":0.075},{""min"":70,""max"":72,""confidence"":0.07},{""min"":86,""max"":88,""confidence"":0.065},{""min"":88,""max"":90,""confidence"":0.055}]",,124,152,54,male,1,2,10
le_spd_54_male_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 70,""max"": 80,""confidence"": 0.27},{""min"": 90,""max"": 100,""confidence"": 0.18},{""min"": 60,""max"": 70,""confidence"": 0.1},{""min"": 100,""max"": 110,""confidence"": 0.06},{""min"": 50,""max"": 60,""confidence"": 0.03},{""min"": 110,""max"": 120,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 120,""max"": 130,""confidence"": 0.003},{""min"": 30,""max"": 40,""confidence"": 0.002}]",,124,176,54,male,5,10,10
le_spd_54_male_20,84.0,0.58,"[{""min"": 74,""max"": 94,""confidence"": 0.58},{""min"": 94,""max"": 114,""confidence"": 0.18},{""min"": 54,""max"": 74,""confidence"": 0.14},{""min"": 114,""max"": 134,""confidence"": 0.06},{""min"": 34,""max"": 54,""confidence"": 0.04}]",,124,97,54,male,10,20,5
le_spd_54_male_40,90.0,0.82,"[{""min"": 70, ""max"": 110, ""confidence"": 0.82}, {""min"": 50, ""max"": 90, ""confidence"": 0.15}, {""min"": 90, ""max"": 130, ""confidence"": 0.03}]",,124,71,54,male,20,40,3
le_spd_55_male_2,79.0,0.16,"[{""min"":78,""max"":80,""confidence"":0.16},{""min"":80,""max"":82,""confidence"":0.15},{""min"":76,""max"":78,""confidence"":0.14},{""min"":82,""max"":84,""confidence"":0.13},{""min"":84,""max"":86,""confidence"":0.11},{""min"":74,""max"":76,""confidence"":0.1},{""min"":86,""max"":88,""confidence"":0.08},{""min"":72,""max"":74,""confidence"":0.06},{""min"":88,""max"":90,""confidence"":0.04},{""min"":90,""max"":92,""confidence"":0.03}]",,124,152,55,male,1,2,10
le_spd_55_male_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 70,""max"": 80,""confidence"": 0.26},{""min"": 90,""max"": 100,""confidence"": 0.2},{""min"": 60,""max"": 70,""confidence"": 0.1},{""min"": 100,""max"": 110,""confidence"": 0.06},{""min"": 50,""max"": 60,""confidence"": 0.02},{""min"": 110,""max"": 120,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 30,""max"": 40,""confidence"": 0.003},{""min"": 120,""max"": 130,""confidence"": 0.002}]",,124,182,55,male,5,10,10
le_spd_55_male_20,85.0,0.52,"[{""min"":75,""max"":95,""confidence"":0.52},{""min"":95,""max"":115,""confidence"":0.2},{""min"":55,""max"":75,""confidence"":0.18},{""min"":115,""max"":135,""confidence"":0.05},{""min"":35,""max"":55,""confidence"":0.03}]",,124,82,55,male,10,20,5
le_spd_55_male_40,95.0,0.73,"[{""min"": 75,""max"": 115,""confidence"": 0.73},{""min"": 35,""max"": 75,""confidence"": 0.24},{""min"": 115,""max"": 155,""confidence"": 0.03}]",,124,63,55,male,20,40,3
le_spd_56_male_2,79.0,0.16,"[{""min"":78,""max"":80,""confidence"":0.16},{""min"":80,""max"":82,""confidence"":0.15},{""min"":76,""max"":78,""confidence"":0.13},{""min"":82,""max"":84,""confidence"":0.12},{""min"":74,""max"":76,""confidence"":0.1},{""min"":84,""max"":86,""confidence"":0.09},{""min"":72,""max"":74,""confidence"":0.07},{""min"":86,""max"":88,""confidence"":0.06},{""min"":70,""max"":72,""confidence"":0.05},{""min"":88,""max"":90,""confidence"":0.04}]",,124,152,56,male,1,2,10
le_spd_56_male_10,85.0,0.31,"[{""min"":70,""max"":80,""confidence"":0.27},{""min"":80,""max"":90,""confidence"":0.31},{""min"":60,""max"":70,""confidence"":0.1},{""min"":90,""max"":100,""confidence"":0.18},{""min"":100,""max"":110,""confidence"":0.06},{""min"":50,""max"":60,""confidence"":0.03},{""min"":110,""max"":120,""confidence"":0.02},{""min"":40,""max"":50,""confidence"":0.01},{""min"":120,""max"":130,""confidence"":0.005},{""min"":30,""max"":40,""confidence"":0.005}]",,124,152,56,male,5,10,10
le_spd_56_male_20,86.0,0.44,"[{""min"":76,""max"":96,""confidence"":0.44},{""min"":96,""max"":116,""confidence"":0.22},{""min"":56,""max"":76,""confidence"":0.17},{""min"":116,""max"":136,""confidence"":0.09},{""min"":136,""max"":156,""confidence"":0.04}]",,124,82,56,male,10,20,5
le_spd_56_male_40,90.0,0.72,"[{""min"":70,""max"":110,""confidence"":0.72},{""min"":110,""max"":150,""confidence"":0.24},{""min"":30,""max"":70,""confidence"":0.04}]",,124,54,56,male,20,40,3
le_spd_57_male_2,77.0,0.16,"[{""min"": 76,""max"": 78,""confidence"": 0.16},{""min"": 78,""max"": 80,""confidence"": 0.15},{""min"": 80,""max"": 82,""confidence"": 0.14},{""min"": 74,""max"": 76,""confidence"": 0.13},{""min"": 82,""max"": 84,""confidence"": 0.12},{""min"": 72,""max"": 74,""confidence"": 0.09},{""min"": 84,""max"": 86,""confidence"": 0.08},{""min"": 70,""max"": 72,""confidence"": 0.05},{""min"": 86,""max"": 88,""confidence"": 0.04},{""min"": 88,""max"": 90,""confidence"": 0.04}]",,124,182,57,male,1,2,10
le_spd_57_male_10,82.0,0.26,"[{""min"":77,""max"":87,""confidence"":0.26},{""min"":87,""max"":97,""confidence"":0.21},{""min"":67,""max"":77,""confidence"":0.16},{""min"":97,""max"":107,""confidence"":0.14},{""min"":57,""max"":67,""confidence"":0.08},{""min"":107,""max"":117,""confidence"":0.06},{""min"":47,""max"":57,""confidence"":0.04},{""min"":117,""max"":127,""confidence"":0.02},{""min"":127,""max"":137,""confidence"":0.01},{""min"":137,""max"":147,""confidence"":0.02}]",,124,152,57,male,5,10,10
le_spd_57_male_20,80.0,0.58,"[{""min"":70,""max"":90,""confidence"":0.58},{""min"":90,""max"":110,""confidence"":0.28},{""min"":50,""max"":70,""confidence"":0.12},{""min"":110,""max"":130,""confidence"":0.02},{""min"":30,""max"":50,""confidence"":0.0}]",,124,82,57,male,10,20,5
le_spd_57_male_40,90.0,0.78,"[{""min"": 70,""max"": 110,""confidence"": 0.78},{""min"": 30,""max"": 70,""confidence"": 0.21},{""min"": 110,""max"": 150,""confidence"": 0.01}]",,124,63,57,male,20,40,3
le_spd_58_male_2,79.0,0.13,"[{""min"":78,""max"":80,""confidence"":0.13},{""min"":80,""max"":82,""confidence"":0.12},{""min"":76,""max"":78,""confidence"":0.11},{""min"":82,""max"":84,""confidence"":0.1},{""min"":74,""max"":76,""confidence"":0.09},{""min"":84,""max"":86,""confidence"":0.08},{""min"":72,""max"":74,""confidence"":0.07},{""min"":86,""max"":88,""confidence"":0.06},{""min"":70,""max"":72,""confidence"":0.05},{""min"":88,""max"":90,""confidence"":0.04}]",,124,152,58,male,1,2,10
le_spd_58_male_10,85.0,0.42,"[{""min"": 80,""max"": 90,""confidence"": 0.42},{""min"": 90,""max"": 100,""confidence"": 0.26},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.08},{""min"": 60,""max"": 70,""confidence"": 0.04},{""min"": 110,""max"": 120,""confidence"": 0.015},{""min"": 120,""max"": 130,""confidence"": 0.002},{""min"": 50,""max"": 60,""confidence"": 0.001},{""min"": 130,""max"": 140,""confidence"": 0.0005},{""min"": 40,""max"": 50,""confidence"": 0.0005}]",,124,184,58,male,5,10,10
le_spd_58_male_20,88.0,0.46,"[{""min"":78,""max"":98,""confidence"":0.46},{""min"":98,""max"":118,""confidence"":0.24},{""min"":58,""max"":78,""confidence"":0.19},{""min"":118,""max"":138,""confidence"":0.07},{""min"":138,""max"":158,""confidence"":0.04}]",,124,82,58,male,10,20,5
le_spd_58_male_40,90.0,0.72,"[{""min"":70,""max"":110,""confidence"":0.72},{""min"":30,""max"":70,""confidence"":0.22},{""min"":110,""max"":150,""confidence"":0.06}]",,124,54,58,male,20,40,3
le_spd_59_male_2,79.0,0.16,"[{""min"": 78,""max"": 80,""confidence"": 0.16},{""min"": 80,""max"": 82,""confidence"": 0.15},{""min"": 76,""max"": 78,""confidence"": 0.13},{""min"": 82,""max"": 84,""confidence"": 0.12},{""min"": 74,""max"": 76,""confidence"": 0.1},{""min"": 84,""max"": 86,""confidence"": 0.09},{""min"": 72,""max"": 74,""confidence"": 0.08},{""min"": 86,""max"": 88,""confidence"": 0.06},{""min"": 70,""max"": 72,""confidence"": 0.05},{""min"": 88,""max"": 90,""confidence"": 0.04}]",,124,182,59,male,1,2,10
le_spd_59_male_10,75.0,0.28,"[{""min"":70,""max"":80,""confidence"":0.28},{""min"":80,""max"":90,""confidence"":0.24},{""min"":60,""max"":70,""confidence"":0.16},{""min"":90,""max"":100,""confidence"":0.15},{""min"":100,""max"":110,""confidence"":0.06},{""min"":50,""max"":60,""confidence"":0.04},{""min"":110,""max"":120,""confidence"":0.03},{""min"":40,""max"":50,""confidence"":0.015},{""min"":120,""max"":130,""confidence"":0.005},{""min"":30,""max"":40,""confidence"":0.005}]",,124,152,59,male,5,10,10
le_spd_59_male_20,90.0,0.36,"[{""min"": 80,""max"": 100,""confidence"": 0.36},{""min"": 100,""max"": 120,""confidence"": 0.22},{""min"": 60,""max"": 80,""confidence"": 0.21},{""min"": 120,""max"": 140,""confidence"": 0.11},{""min"": 40,""max"": 60,""confidence"": 0.10}]",,124,97,59,male,10,20,5
le_spd_59_male_40,90.0,0.86,"[{""min"": 70, ""max"": 110, ""confidence"": 0.86}, {""min"": 110, ""max"": 150, ""confidence"": 0.11}, {""min"": 30, ""max"": 70, ""confidence"": 0.03}]",,124,71,59,male,20,40,3
le_spd_60_male_2,79.0,0.18,"[{""min"":78,""max"":80,""confidence"":0.18},{""min"":80,""max"":82,""confidence"":0.17},{""min"":82,""max"":84,""confidence"":0.15},{""min"":76,""max"":78,""confidence"":0.12},{""min"":84,""max"":86,""confidence"":0.11},{""min"":74,""max"":76,""confidence"":0.09},{""min"":86,""max"":88,""confidence"":0.08},{""min"":72,""max"":74,""confidence"":0.05},{""min"":88,""max"":90,""confidence"":0.03},{""min"":90,""max"":92,""confidence"":0.02}]",,124,146,60,male,1,2,10
le_spd_60_male_10,85.0,0.34,"[{""min"":70,""max"":80,""confidence"":0.08},{""min"":80,""max"":90,""confidence"":0.34},{""min"":90,""max"":100,""confidence"":0.32},{""min"":60,""max"":70,""confidence"":0.04},{""min"":100,""max"":110,""confidence"":0.18},{""min"":110,""max"":120,""confidence"":0.02},{""min"":50,""max"":60,""confidence"":0.01},{""min"":120,""max"":130,""confidence"":0.005},{""min"":40,""max"":50,""confidence"":0.003},{""min"":130,""max"":140,""confidence"":0.002}]",,124,152,60,male,5,10,10
le_spd_60_male_20,90.0,0.58,"[{""min"": 80, ""max"": 100, ""confidence"": 0.58}, {""min"": 100, ""max"": 120, ""confidence"": 0.17}, {""min"": 60, ""max"": 80, ""confidence"": 0.14}, {""min"": 120, ""max"": 140, ""confidence"": 0.08}, {""min"": 40, ""max"": 60, ""confidence"": 0.03}]",,124,111,60,male,10,20,5
le_spd_60_male_40,80.0,0.82,"[{""min"":60,""max"":100,""confidence"":0.82},{""min"":100,""max"":140,""confidence"":0.15},{""min"":20,""max"":60,""confidence"":0.03}]",,124,54,60,male,20,40,3
le_spd_61_male_2,74.0,0.12,"[{""min"":73,""max"":75,""confidence"":0.12},{""min"":75,""max"":77,""confidence"":0.115},{""min"":71,""max"":73,""confidence"":0.11},{""min"":77,""max"":79,""confidence"":0.105},{""min"":69,""max"":71,""confidence"":0.095},{""min"":79,""max"":81,""confidence"":0.09},{""min"":81,""max"":83,""confidence"":0.08},{""min"":67,""max"":69,""confidence"":0.075},{""min"":83,""max"":85,""confidence"":0.07},{""min"":85,""max"":87,""confidence"":0.065}]",,124,152,61,male,1,2,10
le_spd_61_male_10,85.0,0.33,"[{""min"":70,""max"":80,""confidence"":0.12},{""min"":80,""max"":90,""confidence"":0.33},{""min"":90,""max"":100,""confidence"":0.31},{""min"":60,""max"":70,""confidence"":0.05},{""min"":100,""max"":110,""confidence"":0.11},{""min"":110,""max"":120,""confidence"":0.02},{""min"":50,""max"":60,""confidence"":0.01},{""min"":120,""max"":130,""confidence"":0.004},{""min"":40,""max"":50,""confidence"":0.001},{""min"":130,""max"":140,""confidence"":0.001}]",,124,152,61,male,5,10,10
le_spd_61_male_20,90.0,0.63,"[{""min"": 80,""max"": 100,""confidence"": 0.63},{""min"": 60,""max"": 80,""confidence"": 0.24},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.02},{""min"": 20,""max"": 40,""confidence"": 0.01}]",,124,97,61,male,10,20,5
le_spd_61_male_40,100.0,0.68,"[{""min"": 80,""max"": 120,""confidence"": 0.68},{""min"": 70,""max"": 110,""confidence"": 0.23},{""min"": 60,""max"": 100,""confidence"": 0.09}]",,124,63,61,male,20,40,3
le_spd_62_male_2,79.0,0.16,"[{""min"":78,""max"":80,""confidence"":0.16},{""min"":80,""max"":82,""confidence"":0.15},{""min"":76,""max"":78,""confidence"":0.14},{""min"":82,""max"":84,""confidence"":0.13},{""min"":74,""max"":76,""confidence"":0.11},{""min"":84,""max"":86,""confidence"":0.1},{""min"":72,""max"":74,""confidence"":0.08},{""min"":86,""max"":88,""confidence"":0.07},{""min"":70,""max"":72,""confidence"":0.04},{""min"":88,""max"":90,""confidence"":0.02}]",,124,152,62,male,1,2,10
